Job Title,Company Name,Job Description,Location,Employment Type,Query_Value,Posted Scraped,Posted On,Updated Scraped,Updated On,Company Link,From Total Job Count
Power BI Developer,Symphony Corporation,"Responsibilities: Quickly assimilate and extract relevant supply chain data from our extensive data lake.Develop, design, and maintain advanced Power BI reports and dashboards specific to supply chain metrics.Utilize complex data sources in a Supply Chain context, including but not limited to inventory levels, logistics performance, and vendor management.Transform raw data into meaningful insights through engaging visuals and interactive reports.Work closely with Supply Chain stakeholders to ide","Austin, TX, USA",Contract,Data Analytics,14 days ,2024-04-20 03:00:10.605619,,,https://www.dice.com/company/10115170?companyname=Symphony%20Corporation,115
Residential Solutions Architect,Computomic,"Role: Resident Solution Architect (RSA) Experience: 10+ years years consulting, 7+ years in data engineering Location: London /Remote. United Kingdom Background: Computomic was founded in 2019 with a vision to design and deploy mission critical and highly differentiated Data & AI solutions for companies looking to migrate their data stack from legacy data platforms such as Teradata, Cloudera, Datastage and Informatica to modern data platforms like Databricks. Over the last few years, we have bec","Austin, TX, USA",Contract,Data Analytics,38 days ,2024-03-27 03:00:10.606622,23 days ago ,,https://www.dice.com/company/91129876?companyname=Computomic,115
Data Science with ML,Astir IT Solutions,"Experience with Machine Learning, Data Science, Data Engineering principles and technologies such as R, Python, SQL. Experience delivering and managing AI/ML based software products. Experience with agile software development methodology. Proven experience with data engineering and ETL techniques using data from a wide variety of data sources. Rigorous understanding of statistics/machine learning and ability to discern appropriate analytics techniques to problem-solve. Knowledge of data warehous","Austin, TX, USA",Contract,Data Analytics,45 days ,2024-03-20 03:00:10.607623,12 hours ago ,,https://www.dice.com/company/10110032?companyname=Astir%20IT%20Solutions,115
Lead Data Engineer with Palantir Foundry,Info Dinamica Inc,"Lead Data Engineer with Palantir Foundry - Remote NOTE - The consultant Needs to work In Europe Time Zone Total experience of 7+ years in Data Engineering and must have at least 3 years of experience in Palantir Foundry. Strong experience with Palantir Data Engineering features such as, Code Repo, Code Workbook, Pipeline Build, migration techniques, Data Connection and Security setup.Design, develop Data Pipelines, and have excellent skills in PySpark and Spark SQL, hands on with code Build and","Austin, TX, USA","Contract, Third Party",Data Analytics,29 days ,2024-04-05 03:00:10.608622,17 days ago ,,https://www.dice.com/company/91091604?companyname=Info%20Dinamica%20Inc,115
AWS Data Architect,WinWire Technologies,"Job title: AWS Data Architect Pharma exp Must Location: Alameda, CA Remote Duration: open for full time/ Contract to hire  Let s not just look at Pharma experience since there could be folks with Clinical domain experience which is not relevant. It needs to be Pharma Commercial on domain and AWS Data Engineering / Architecture (hands on). Someone who can set direction, define data patterns, establish customer domains and design with AWS tools.  * Rebates * Marketing * Market Access * Sales * Arc","Austin, TX, USA","Full-time, Third Party",Data Analytics,57 days ,2024-03-08 03:00:10.609625,2 days ago ,,https://www.dice.com/company/RTL854830?companyname=WinWire%20Technologies,115
Azure Data Architect,Intraedge,"Job Title: : Azure Data Architect Location: REMOTE Duration: Long Term Contract  Responsibilities: Engineer Azure-based solutions with a focus on cost-efficiency, performance, and operational effectiveness. Craft and enforce a framework to quantify data quality across various customer and prospect sources, ensuring data accuracy, completeness, consistency, and timeliness. Scrutinize first-party customer data sources to establish the most reliable ones and formulate ingestion strategies for both","Austin, TX, USA","Contract, Third Party",Data Analytics,3 days ,2024-05-01 03:00:10.610905,1 day ago ,,https://www.dice.com/company/10121492?companyname=Intraedge,115
Collibra Data Quality Consultant (Collibra DQ),Xoriant Corporation,Looking for someone who is an expert on all functionalities provided by Collibra DQ.Preferred if they have worked with Collibra DQ in a healthcare setting.It would be even better if they have connected to Databricks as a data source from Collibra DQ.,"Austin, TX, USA","Contract, Third Party",Data Analytics,3 days ,2024-05-01 03:00:10.611611,,,https://www.dice.com/company/xorca001?companyname=Xoriant%20Corporation,115
ServiceNow Data + Integrations Architect,HL Solutions LLC,"Job Description:-  ServiceNow Data + Integrations Architect (Level 3) Primary Skill: Data + Integration Architect , CSA + at least 2 mainline certifications  ServiceNow Data Architect - 40% Govern demand for inbound/outbound data feed intake and delivery Collaboration point between platform, product, EA, and EDS teams to ensure data in ServiceNow is ""fit-for-purpose"" Ensure alignment of data model hierarchy to EA and EDS standards Govern quality and certification of data model Ensure implementat","Austin, TX, USA","Contract, Third Party",Data Analytics,17 days ,2024-04-17 03:00:10.612596,,,https://www.dice.com/company/91089103?companyname=HL%20Solutions%20LLC,115
Oracle HCM Platform Support (Techno-Functional) - Remote,Cyber Sphere LLC,"Job title: Oracle HCM Platform Support  (Techno-Functional) Remote - EST Long term Prior Experience of HCM Release Management for Oracle HCM components (EXTRACT, ALERT, BIP, Reports), Well versed with Oracle CSM & FSM tool for automated Release Management Prior experience of Managing Oracle POD, instance strategy, P2T, T2T, Data Masking Certificate Management for Real time Integrations. Experience generate, import, export, and delete PGP and X.509 certificates for data encryption and decryption","Austin, TX, USA","Third Party, Contract",Data Analytics,3 days ,2024-05-01 03:00:10.613596,,,https://www.dice.com/company/91081414?companyname=Cyber%20Sphere%20LLC,115
Technical Architect,ASCII Group LLC,"Position: Architect on Ingestion tools like HVR & Appflow Location: Remote Duration: Long Term Client: Pharma  Description: HVR Administration: Relevant Exp 5+ years HVR Tool Management:  Lead the configuration, administration, and management of the HVR tool, ensuring its optimal performance and adherence to industry best practices.Configure data source connections and manage HVR agents.Identify and raise system capacity related issues (storage, licenses, performance threshold).Participate in ov","Austin, TX, USA","Third Party, Contract",Data Analytics,3 days ,2024-05-01 03:00:10.613596,2 days ago ,,https://www.dice.com/company/10117479?companyname=ASCII%20Group%20LLC,115
Azure Data Engineer with Talend,StratG Inc,"Stratg Inc is looking for Azure Data engineer for our Direct Client in New York/New Jersey, Please share suitable profiles. Title: Azure Data engineer with Talend Location: NY/NJ Duration:  Longterm JD: -Strong Experience in Azure Data Engineer. -Strong ETL experience  -Talend Experience -Good Knowledge in Basic Java Interested People please share resume on my email  or you can reach me at","Austin, TX, USA","Third Party, Contract",Data Analytics,17 days ,2024-04-17 03:00:10.614611,,,https://www.dice.com/company/91138575?companyname=StratG%20Inc,115
Enterprise Data Speclialist,Genome International Corp,"looking for a contractor to provide Data Governance services in support of the Statewide Longitudinal Data Systems (SLDS) federal grant efforts. CDE received the grant award in 2020, and it will continue through February 2025. The early years of the grant focused on two use case areas, Adult Education (AE) and Concurrent Enrollment (CE). There is a significant technology component to this grant effort, CDE already has data-linking technology in place and part of the grant commitment is to modern","Austin, TX, USA",Contract,Data Analytics,44 days ,2024-03-21 03:00:10.615611,1 day ago ,,https://www.dice.com/company/genwi001?companyname=Genome%20International%20Corp,115
SOLUTIONS ARCHITECT,TribolaTech Inc.,"15+ YEARS EXPERIENCE Responsibilities: Data Ingestion:Lead the design and development of data ingestion processes, extracting data from various sources and formats.Data Lake Architecture:Architect, implement, and maintain the data lake architecture, including landing, raw, and curated layers, ensuring efficient storage, processing, and retrieval of data.Staging Area Management:Establish and manage the staging area within the data lake, facilitating the consolidation and preparation of data befor","Austin, TX, USA",Contract,Data Analytics,11 days ,2024-04-23 03:00:10.616611,,,https://www.dice.com/company/10410723?companyname=TribolaTech%20Inc.,115
AI Consulting Lead - SVP,"ReQignition, Inc.","Company DescriptionBlend is a premier AI services provider, committed to co-creating meaningful impact for its clients through the power of data science, AI, technology, and people. With a mission to fuel bold visions, Blend tackles significant challenges by seamlessly aligning human expertise with artificial intelligence. The company is dedicated to unlocking value and fostering innovation for its clients by harnessing world-class people and data-driven strategy. We believe that the power of pe","Austin, TX, USA",Full-time,Data Analytics,24 days ,2024-04-10 03:00:10.616611,,,https://www.dice.com/company/90941004?companyname=ReQignition%2C%20Inc.,115
SAP OTC consultant,Mahaugha LLC,"Job Description: Proficient in SAP OTC (Order to Cash) and integration with other SAP modules.Extensive experience with SAP S4 HANA transformations and migrations.Strong understanding of SAP ABAP/4 language for debugging and enhancing standard SAP applications.Exceptional ability in end-to-end implementation of SAP projects.Superior communication skills, both written and verbal for liaising with stakeholders at all levels to gatherrequirements and provide updates.Have experience with integration","Austin, TX, USA",Contract,Data Analytics,22 days ,2024-04-12 03:00:10.617595,16 days ago ,,https://www.dice.com/company/91114983?companyname=Mahaugha%20LLC,115
Remote Alteryx ETL developer Full time or Part time,CapB InfoteK LLC,"We have an immediate need for a strong Alteryx ETL Developer /Data Engineer to participate in  one of our Data Management Project . This is a 100% remote opportunity, but consultants need to have a place of residence anywhere in Wisconsin. Desired Experience:Using ETL tools to design ETL jobs (ETL 6 years, preferably 2 years of with Alteryx)Developing various types of data loads and Implementing change data capture (CDC)Testing and debugging ETL. Developing complex SQL. ETL job scheduling Loadin","Austin, TX, USA",Contract,Data Analytics,53 days ,2024-03-12 03:00:10.618611,23 days ago ,,https://www.dice.com/company/10343479?companyname=CapB%20InfoteK%20LLC,115
IBM Datacap Developer,P2PSoftTek Inc,"IBM Datacap Developer Remote Role Description : Collaborate with stakeholders to gather and analyze business requirements for document capture and data extraction processes.Design and architect IBM Datacap, AWS Textract solutions to meet business needs, including document classification, data extraction, and workflow automation.Develop and customize IBM Datacap, AWS Textract applications flows, modules, and components using Datacap Studio, Datacap Navigator, and other tools.Configure and optimiz","Austin, TX, USA","Contract, Third Party",Data Analytics,24 days ,2024-04-10 03:00:10.618611,19 hours ago ,,https://www.dice.com/company/90868495?companyname=P2PSoftTek%20Inc,115
Principal Enterprise Architect-12 Months Contract-Remote opportunity.,Accion Labs,Greetings from Accionlabs!!  Our Direct client is looking for Principal Enterprise Architect-12 Months Contract-Remote opportunity.  Job Description: As Principal Architect - Enterprise you will drive world-class cloud solutions based on the AWS & Azure platform to accelerate the delivery of our customer facing expert solutions and improve the reliability & security of our applications. You will take a lead role in defining and promoting the architecture direction and governance for Cloud strate,"Austin, TX, USA","Contract, Third Party",Data Analytics,17 hours ,2024-05-03 10:00:10.619611,17 hours ago ,,https://www.dice.com/company/10428868?companyname=Accion%20Labs,115
Senior Data Analyst,Vy Systems,"Year of experience 10+Expert in SQLData warehousing conceptsData prep, ability to connect data across different sources to solve a problem.Critical thinking & Problem-solvingAttention to detail.Domain knowledge automotive finance or loan processingAbility to reverse engineer from Qlik sense, Alteryx, JCL s, Cobol code etc. to move on perm warehouse to Google Cloud Platform.Knowledge of Google Cloud Platform BigqueryTesting to catch issues before going to UAT.","Austin, TX, USA","Contract, Third Party",Data Analytics,24 days ,2024-04-10 03:00:10.620611,24 days ago ,,https://www.dice.com/company/10114746?companyname=Vy%20Systems,115
Mainframe Computer Operator II - Night Shift,Black Knight Inc,"SUMMARYResponsible for operating computer, computer-related hardware and other operations area equipment. Performs support activities in computer operations.  SHIFT Night Shift: 7:00pm - 7:00am ET Wednesday - Friday and every other Saturday.  This position can be 100% remote!  RESPONSIBILITIES Monitors and controls a computer console to process and complete jobs.Investigates error conditions in computer processing, equipment malfunction and/or network (on-line) performance in order to determine","Austin, TX, USA",Full-time,Data Analytics,60+ days ,2024-03-05 03:00:10.620611,29 days ago ,,https://www.dice.com/company/10361826?companyname=Black%20Knight%20Inc,115
AI Engineer - Open Source Models Specialist,P2PSoftTek Inc,"AI Engineer - Open Source Models Specialist Remote Description :  1. Research, develop, and implement state-of-the-art AI models using open source frameworks and tools, with a focus on Hugging Face Datasets. 2. Fine-tune pre-trained models to specific tasks and domains, ensuring optimal performance and accuracy. 3. Build and optimize NLP encoders and transformers to support various natural language processing tasks and applications. 4. Design and maintain a scalable vector database for efficient","Austin, TX, USA","Contract, Third Party",Data Analytics,7 days ,2024-04-27 03:00:10.620611,19 hours ago ,,https://www.dice.com/company/90868495?companyname=P2PSoftTek%20Inc,115
Test Do Not Apply - Senior Full Stack Developer,Dice US Sales Demo Account,"Job Type: Full-time Location: Greenwood Village, Colorado We are seeking an experienced Senior Full Stack Developer to join our dynamic team. The successful candidate will be responsible for developing, maintaining, and enhancing web applications that meet the needs of our clients. As a Senior Full Stack Developer, you will work closely with our cross-functional teams to ensure that our products are delivered on time, within budget, and to the highest quality standards. Responsibilities: Develop","Austin, TX, USA",Full-time,Data Analytics,18 days ,2024-04-16 03:00:10.622146,4 days ago ,,https://www.dice.com/company/dicedemo?companyname=Dice%20US%20Sales%20Demo%20Account,115
Workday Prism Developer,HL Solutions LLC,"Workday Prism Developer  Expert in developing complex Workday Prism Pipelines and handling high volumes of data in and out of Workday Prism Analytics  Extensive hands-on experience in Prism Transformations such as Unpivot, Group by, Filter, Rank  Good understanding of Data Change Tasks (DCTs) to perform CRUD operations  Hands-on Experience in creating Custom Organizations, Base Data Sets, Derived Datasets  Able to understand business requirements, develop and deliver code in a fast-paced environ","Austin, TX, USA","Third Party, Contract",Data Analytics,19 hours ,2024-05-03 08:00:10.623186,,,https://www.dice.com/company/91089103?companyname=HL%20Solutions%20LLC,115
Adobe AEP/ CJA/ AJO/ Personalization engineer,Central Business Solutions,"Title: Adobe AEP/ CJA/ AJO/ Personalization engineer Location: 100% Remote Job Description: Lead execution of the Adobe marketing capabilities and leveraging Adobe suites such as Adobe Analytics, Audience Manager, AEM, Target, and Adobe Journey Optimizer.Utilize a range of Adobe tools including Web SDK, XDM schemas, and Adobe Experience Platform tools for seamless data integration, analysis, and optimization.Collaborate across teams to integrate and optimize the usage of Adobe Experience Platfor","Austin, TX, USA","Contract, Third Party",Data Analytics,60+ days ,2024-03-05 03:00:10.623186,12 hours ago ,,https://www.dice.com/company/10121769?companyname=Central%20Business%20Solutions,115
Senior Saviynt Developer,Accolite Digital LLC,"Bounteous x Accolite makes the future faster for the world's most ambitious brands. Our services span Strategy, Analytics, Digital Engineering, Cloud, Data & AI, Experience Design, and Marketing. We are guided by Co-Innovation, our proven methodology of collaborative partnership. Bounteous x Accolite brings together 5000+ employees spanning North America, APAC, and EMEA, and partnerships with leading technology providers. Through advanced digital engineering, technology solutions, and data-drive","Austin, TX, USA","Contract, Third Party",Data Analytics,9 days ,2024-04-25 03:00:10.624186,,,https://www.dice.com/company/10300908?companyname=Accolite%20Digital%20LLC,115
SAP BPC Solution Architect,VLink Inc,"Title: SAP BPC Solution Architect Location: Kalamazoo, MI (Remote) Participate in requirement gathering and design phase to define business requirements and system blueprint designBuild SAP BPC model & dimensionPerform SAP BPC system configuration such as business process flow and business rules.Development and support of all BPC objects that includes reports, input templates, master/meta data, logic scripts, business rules, BPF, work status, batch schedulesWrite code in Script Logic / Fox and A","Austin, TX, USA","Third Party, Contract",Data Analytics,10 days ,2024-04-24 03:00:10.625186,,,https://www.dice.com/company/RTL109178?companyname=VLink%20Inc,115
Consulting Lead - Enterprise & IT Strategy,"ReQignition, Inc.","Company Description  BLEND360 is an award-winning, new breed Data Science Consultancy focused on powering exceptional results for our Fortune 500/1000 clients and other major organizations. We are a growing company born at the intersection of advanced analytics, data, and technology. Who we are: People are everything here at BLEND360.  We are inspired by advancing our Client s most critical initiatives, products and projects by matching our clients with the right talent. BLEND360 has been among","Austin, TX, USA",Full-time,Data Analytics,24 days ,2024-04-10 03:00:10.626186,,,https://www.dice.com/company/90941004?companyname=ReQignition%2C%20Inc.,115
Sales Leader - Insurance,"IRIS Software, Inc.","About IRIS Software Inc. IRIS Software Inc. ( has a proven legacy of over 3 decades in helping our enterprise clients thrive with technology-enabled transformation across Banking, Financial Services, Insurance, Life Sciences, Healthcare, Professional Services, Manufacturing, Transportation, and Logistics sectors. Our services cover core, complex, mission-critical Application and Product Engineering, Data and Analytics, Cloud Engineering, DevSecOps, Quality Engineering, UX transformation, and Bus","Austin, TX, USA","Full-time, Third Party",Data Analytics,60+ days ,2024-03-05 03:00:10.626186,8 days ago ,,https://www.dice.com/company/irissoft?companyname=IRIS%20Software%2C%20Inc.,115
Software Engineer in Test - Playwright with Typescript,Vidorra Consulting Group,"Visa Sponsorship is available for this opportunity. Our reputed client based out of the Houston area is seeking for multiple Sr. Full Stack Quality Engineer with strong hands-on Manual testing experience on cloud-based infrastructure and services in Serverless, Event driven architectures on Azure cloud. Deep understanding and problem-solving ability of various complexities, experience collaborating on teams with multiple disciplines (DevOps, Data engineers, Software engineers). Self-organized an","Austin, TX, USA",Full-time,Data Analytics,60+ days ,2024-03-05 03:00:10.627186,8 days ago ,,https://www.dice.com/company/RTX1a5d37?companyname=Vidorra%20Consulting%20Group,115
"ServiceNow Architect field service module mandatory , Remote",Spiceorb,"Hi, This is Upasna from Spiceorb.we have opening for Servicenow Architect role.If you are available and interested send your updated resume to  ServiceNow Architect, remote role The ServiceNow Architect plays a critical role in the design, implementation, and optimization of ServiceNow solutions within the organization.This position requires a deep understanding of the ServiceNow platform, IT service management processes, and business requirements to architect solutions that drive efficiency, au","Austin, TX, USA","Contract, Third Party",Data Analytics,9 days ,2024-04-25 03:00:10.628172,7 days ago ,,https://www.dice.com/company/91109480?companyname=Spiceorb,115
"Software Engineer (Java Backend) API Team in Austin, TX",RHP Soft Inc.,"Hello,  Greetings from RHP Soft Inc.  Hope this email finds you in good health.  One of our clients is looking for a Software Engineer (Java Backend) API Team in Austin, TX. If interested, please send a copy of your resume at Software Engineer (Java Backend) API Team  Contract or Fulltime Austin, TX  About The Team  The API team runs, maintains, and develops the single public API for Braintree. Our mission is to develop a best-in-class API for easy, quick, and robust integration on a global scal","Austin, TX, USA",Contract,Data Analytics,8 days ,2024-04-26 03:00:10.629174,8 days ago ,,https://www.dice.com/company/10462800?companyname=RHP%20Soft%20Inc.,115
Sr Kronos Analyst,"Amzur Technologies, Inc.",Need 10+ Years of ExperienceMUST HAVE Strong functional knowledge of Kronos modules including: Workforce Dimensions Workforce Dimensions Timekeeping Workforce Dimensions Accruals Workforce Dimensions Absence Workforce Dimensions Analytics Proficient in CRT s Reporting Kronos Integration Dell Boomi Workforce Dimensions Integration PlatformExperience working with enterprise level customers  Overview The Kronos Technical Consultant is responsible for ensuring technology solutions address business r,"Austin, TX, USA","Contract, Third Party",Data Analytics,60+ days ,2024-03-05 03:00:10.629174,15 hours ago ,,https://www.dice.com/company/10115656?companyname=Amzur%20Technologies%2C%20Inc.,115
Data Analyst With Tableau Dashboards,"Navtech, LLC","Role Data Analyst With Tableau Dashboards Location Austin TX Duration 12 Months work hybrid. Mon, Tues, Fri (Remote) and Wed, Thurs (On-Site). Please do not submit candidates who are currently out of state and are planning to move to Texas. Candidates must already reside in Texas. Must be able to work hybrid environment in-office and remote. Must be able to work in Agile environment. Level Description Strong experience developing Tableau dashboards and reports 10 or more years of experience, rel","Austin, TX, USA","Contract, Third Party",Data Analytics,10 days ,2024-04-24 03:00:10.630171,2 days ago ,,https://www.dice.com/company/10121110?companyname=Navtech%2C%20LLC,115
SAP BTP Developer,Info Dinamica Inc,"Design, develop and support application solutions with focus on SAP BTP Development.5 years of Strong Java/J2EE and Spring experience is required.One year of hands-on implementation experience with SAP BTP development.HANA Cloud Development Experience Business Application Studio (Catalog, SQL Console, Trace)Deep understanding of SAP Cloud Foundry features and capabilitiesVery strong experience with SQL Script, PL/SQL, Stored Procedures, Function Calls, Designing tables, data loads, calculation v","Austin, TX, USA","Third Party, Contract",Data Analytics,1 day ,2024-05-03 03:00:10.631188,,,https://www.dice.com/company/91091604?companyname=Info%20Dinamica%20Inc,115
Tableau Business Analyst,"Manage My Dream, LLC","Position: Tableau Business Analyst 3 Location: Austin, Texas 78744 Hybrid Duration: 12 Months Local to Texas  I. DESCRIPTION OF SERVICES  Texas Health and Human Services Commission requires the services of 1 Business Analyst 3, hereafter referred to as Candidate(s), who meets the general qualifications of Business Analyst 3, Applications/Software Development and the specifications outlined in this document for the Texas Health and Human Services Commission.  All work products resulting from the","Austin, TX, USA","Contract, Third Party",Data Analytics,3 days ,2024-05-01 03:00:10.632187,,,https://www.dice.com/company/90979421?companyname=Manage%20My%20Dream%2C%20LLC,115
"Java Developer with Clojure - REMOTE/San Jose, CA",RHP Soft Inc.,"Hello, Greetings from RHP Soft Inc., One of our clients is looking for Java Developers with Clojure experience. Location - REMOTE/San Jose, CA Interview process - Java test and another 2 rounds. Please go through the job requirement and if you are interested, please send your updated resume to  Title : Java Developer Keywords: Java, Clojure Job Description: 5+ years experience building web applications with object oriented or functional programming languages, specifically Clojure and Java.  Stro","Austin, TX, USA",Contract,Data Analytics,2 days ,2024-05-02 03:00:10.632187,2 days ago ,,https://www.dice.com/company/10462800?companyname=RHP%20Soft%20Inc.,115
"Senior Developer (Identity Platform)/Engineer - REMOTE / Austin, TX",RHP Soft Inc.,"Hello, Greetings from RHP Soft Inc., One of our clients is looking for Strong Java guys with Open ID experience.. Please go through the job requirement and if you are interested, please send your updated resume to  Title : Senior Developer (Identity Platform)/Engineer  Location : 100% Remote OR Austin, TX Keywords: Java, OAuth2, Open ID Connect, REST, SCIM Requirement: --At least 12+ years of software development experience using Java/J2EE for large enterprise customers. --5+ years of relevant e","Austin, TX, USA",Contract,Data Analytics,2 days ,2024-05-02 03:00:10.633187,2 days ago ,,https://www.dice.com/company/10462800?companyname=RHP%20Soft%20Inc.,115
Program Manager,"Park Computer Systems, Inc","Location: Austin, TX. (Only locals) Start Date: June 1st, 2024 Duration: 3 months (High chances of extension for 1 year)  DESCRIPTION OF SERVICES This position will assist Immunization with identifying program functions by assessing the required objectives to staffing resources for the future due to the ending of COVID-19 Grant funds. The position will work within a team of temporary contractors to assist Immunization leadership in operational review, evaluation, and planning to identify operati","Austin, TX, USA","Contract, Third Party",Data Analytics,7 days ,2024-04-27 03:00:10.634187,,,https://www.dice.com/company/park?companyname=Park%20Computer%20Systems%2C%20Inc,115
"Digital Communications Specialist (Content Dev, Graphic Design, Copy writing)",Dynamic Enterprise Solutions Inc,"The Digital Engagement Specialist is responsible for the planning, creation, execution, and deployment of digital engagement programs for the People Strategy initiatives and learning and development. We are seeking a dynamic individual who thrives in a fast-paced environment and possesses exceptional attention to detail. As a multitasker, you will be responsible for crafting impactful concepts that resonate with target audiences. Your work includes content creation, maintenance, and communicatio","Austin, TX, USA","Contract, Third Party",Data Analytics,1 day ,2024-05-03 03:00:10.635187,1 day ago ,,https://www.dice.com/company/10450168?companyname=Dynamic%20Enterprise%20Solutions%20Inc,115
