Job Title,Company Name,Job Description,Location,Employment Type,Query_Value,Posted Scraped,Posted On,Updated Scraped,Updated On,Company Link,From Total Job Count
Adobe AEP/ CJA/ AJO/ Personalization engineer,Central Business Solutions,"Title: Adobe AEP/ CJA/ AJO/ Personalization engineer Location: 100% Remote Job Description: Lead execution of the Adobe marketing capabilities and leveraging Adobe suites such as Adobe Analytics, Audience Manager, AEM, Target, and Adobe Journey Optimizer.Utilize a range of Adobe tools including Web SDK, XDM schemas, and Adobe Experience Platform tools for seamless data integration, analysis, and optimization.Collaborate across teams to integrate and optimize the usage of Adobe Experience Platfor","Austin, TX, USA","Contract, Third Party",Business Analytics,60+ days ,2024-03-05 03:03:14.717637,12 hours ago ,,https://www.dice.com/company/10121769?companyname=Central%20Business%20Solutions,122
Consulting Director - Digital Transformation (remote),RedRiver Systems L.L.C.,"Great opportunity within growing international company developing state-of-the-art products supporting IoT and communication systems worldwide. This is a hands-on opportunity working with customers creating Digital Transformation solutions to drive their Overall Equipment Effectiveness. RESPONSIBILITIES Identify, prioritize, frame and structure complex and ambiguous challenges to help clients build realistic and scalable digital strategies that meet their company specific needs.Lead Digital Tran","Austin, TX, USA",Full-time,Business Analytics,9 days ,2024-04-25 03:03:14.717637,20 hours ago ,,https://www.dice.com/company/10122941?companyname=RedRiver%20Systems%20L.L.C.,122
Senior Saviynt Developer,Accolite Digital LLC,"Bounteous x Accolite makes the future faster for the world's most ambitious brands. Our services span Strategy, Analytics, Digital Engineering, Cloud, Data & AI, Experience Design, and Marketing. We are guided by Co-Innovation, our proven methodology of collaborative partnership. Bounteous x Accolite brings together 5000+ employees spanning North America, APAC, and EMEA, and partnerships with leading technology providers. Through advanced digital engineering, technology solutions, and data-drive","Austin, TX, USA","Contract, Third Party",Business Analytics,9 days ,2024-04-25 03:03:14.717637,,,https://www.dice.com/company/10300908?companyname=Accolite%20Digital%20LLC,122
Google Cloud Platform Data Architect,DVG Tech Solutions LLC,"Job Description: The Role We seek an experienced Google Cloud Platform Data Architect to shape and lead our data architecture and analytics initiatives on the Google Cloud Platform. You'll work closely with cross-functional teams to design scalable data solutions, optimize data pipelines, and enable data-driven decision-making across the organization. Key Responsibilities:  Architecture Design: Craft scalable and reliable data architectures on Google Cloud Platform, encompassing data ingestion,","Austin, TX, USA","Third Party, Contract",Business Analytics,10 days ,2024-04-24 03:03:14.717637,19 hours ago ,,https://www.dice.com/company/90922892?companyname=DVG%20Tech%20Solutions%20LLC,122
Data Analyst Internship,Job Wize,"Trainee Data Analyst<>REMOTEJob Description:We are seeking an enthusiastic and detail-oriented Trainee Data Analyst to join our growing team. In this entry-level position, you will be introduced to the dynamic world of data analysis, where you will develop essential skills and gain hands-on experience needed to analyze and interpret data across various business functions. Responsibilities:Assist in collecting, tracking, and analyzing data from multiple sources.Support the data analysis team in m","Austin, TX, USA",Full-time,Business Analytics,15 days ,2024-04-19 03:03:14.717637,15 days ago ,,https://www.dice.com/company/91159959?companyname=Job%20Wize,122
SAP BPC Solution Architect,VLink Inc,"Title: SAP BPC Solution Architect Location: Kalamazoo, MI (Remote) Participate in requirement gathering and design phase to define business requirements and system blueprint designBuild SAP BPC model & dimensionPerform SAP BPC system configuration such as business process flow and business rules.Development and support of all BPC objects that includes reports, input templates, master/meta data, logic scripts, business rules, BPF, work status, batch schedulesWrite code in Script Logic / Fox and A","Austin, TX, USA","Third Party, Contract",Business Analytics,10 days ,2024-04-24 03:03:14.717637,,,https://www.dice.com/company/RTL109178?companyname=VLink%20Inc,122
"Java Developer with Clojure - REMOTE/San Jose, CA",RHP Soft Inc.,"Hello, Greetings from RHP Soft Inc., One of our clients is looking for Java Developers with Clojure experience. Location - REMOTE/San Jose, CA Interview process - Java test and another 2 rounds. Please go through the job requirement and if you are interested, please send your updated resume to  Title : Java Developer Keywords: Java, Clojure Job Description: 5+ years experience building web applications with object oriented or functional programming languages, specifically Clojure and Java.  Stro","Austin, TX, USA",Contract,Business Analytics,2 days ,2024-05-02 03:03:14.717637,2 days ago ,,https://www.dice.com/company/10462800?companyname=RHP%20Soft%20Inc.,122
"Senior Developer (Identity Platform)/Engineer - REMOTE / Austin, TX",RHP Soft Inc.,"Hello, Greetings from RHP Soft Inc., One of our clients is looking for Strong Java guys with Open ID experience.. Please go through the job requirement and if you are interested, please send your updated resume to  Title : Senior Developer (Identity Platform)/Engineer  Location : 100% Remote OR Austin, TX Keywords: Java, OAuth2, Open ID Connect, REST, SCIM Requirement: --At least 12+ years of software development experience using Java/J2EE for large enterprise customers. --5+ years of relevant e","Austin, TX, USA",Contract,Business Analytics,2 days ,2024-05-02 03:03:14.717637,2 days ago ,,https://www.dice.com/company/10462800?companyname=RHP%20Soft%20Inc.,122
Consulting Lead - Enterprise & IT Strategy,"ReQignition, Inc.","Company Description  BLEND360 is an award-winning, new breed Data Science Consultancy focused on powering exceptional results for our Fortune 500/1000 clients and other major organizations. We are a growing company born at the intersection of advanced analytics, data, and technology. Who we are: People are everything here at BLEND360.  We are inspired by advancing our Client s most critical initiatives, products and projects by matching our clients with the right talent. BLEND360 has been among","Austin, TX, USA",Full-time,Business Analytics,24 days ,2024-04-10 03:03:14.717637,,,https://www.dice.com/company/90941004?companyname=ReQignition%2C%20Inc.,122
Sr Kronos Analyst,"Amzur Technologies, Inc.",Need 10+ Years of ExperienceMUST HAVE Strong functional knowledge of Kronos modules including: Workforce Dimensions Workforce Dimensions Timekeeping Workforce Dimensions Accruals Workforce Dimensions Absence Workforce Dimensions Analytics Proficient in CRT s Reporting Kronos Integration Dell Boomi Workforce Dimensions Integration PlatformExperience working with enterprise level customers  Overview The Kronos Technical Consultant is responsible for ensuring technology solutions address business r,"Austin, TX, USA","Contract, Third Party",Business Analytics,60+ days ,2024-03-05 03:03:14.717637,15 hours ago ,,https://www.dice.com/company/10115656?companyname=Amzur%20Technologies%2C%20Inc.,122
Residential Solutions Architect,Computomic,"Role: Resident Solution Architect (RSA) Experience: 10+ years years consulting, 7+ years in data engineering Location: London /Remote. United Kingdom Background: Computomic was founded in 2019 with a vision to design and deploy mission critical and highly differentiated Data & AI solutions for companies looking to migrate their data stack from legacy data platforms such as Teradata, Cloudera, Datastage and Informatica to modern data platforms like Databricks. Over the last few years, we have bec","Austin, TX, USA",Contract,Business Analytics,38 days ,2024-03-27 03:03:14.732656,23 days ago ,,https://www.dice.com/company/91129876?companyname=Computomic,122
Workday Prism Developer,HL Solutions LLC,"Workday Prism Developer  Expert in developing complex Workday Prism Pipelines and handling high volumes of data in and out of Workday Prism Analytics  Extensive hands-on experience in Prism Transformations such as Unpivot, Group by, Filter, Rank  Good understanding of Data Change Tasks (DCTs) to perform CRUD operations  Hands-on Experience in creating Custom Organizations, Base Data Sets, Derived Datasets  Able to understand business requirements, develop and deliver code in a fast-paced environ","Austin, TX, USA","Third Party, Contract",Business Analytics,19 hours ,2024-05-03 08:03:14.734687,,,https://www.dice.com/company/91089103?companyname=HL%20Solutions%20LLC,122
Power BI Developer,Symphony Corporation,"Responsibilities: Quickly assimilate and extract relevant supply chain data from our extensive data lake.Develop, design, and maintain advanced Power BI reports and dashboards specific to supply chain metrics.Utilize complex data sources in a Supply Chain context, including but not limited to inventory levels, logistics performance, and vendor management.Transform raw data into meaningful insights through engaging visuals and interactive reports.Work closely with Supply Chain stakeholders to ide","Austin, TX, USA",Contract,Business Analytics,14 days ,2024-04-20 03:03:14.735702,,,https://www.dice.com/company/10115170?companyname=Symphony%20Corporation,122
Data Science with ML,Astir IT Solutions,"Experience with Machine Learning, Data Science, Data Engineering principles and technologies such as R, Python, SQL. Experience delivering and managing AI/ML based software products. Experience with agile software development methodology. Proven experience with data engineering and ETL techniques using data from a wide variety of data sources. Rigorous understanding of statistics/machine learning and ability to discern appropriate analytics techniques to problem-solve. Knowledge of data warehous","Austin, TX, USA",Contract,Business Analytics,45 days ,2024-03-20 03:03:14.737644,12 hours ago ,,https://www.dice.com/company/10110032?companyname=Astir%20IT%20Solutions,122
"Digital Communications Specialist (Content Dev, Graphic Design, Copy writing)",Dynamic Enterprise Solutions Inc,"The Digital Engagement Specialist is responsible for the planning, creation, execution, and deployment of digital engagement programs for the People Strategy initiatives and learning and development. We are seeking a dynamic individual who thrives in a fast-paced environment and possesses exceptional attention to detail. As a multitasker, you will be responsible for crafting impactful concepts that resonate with target audiences. Your work includes content creation, maintenance, and communicatio","Austin, TX, USA","Contract, Third Party",Business Analytics,1 day ,2024-05-03 03:03:14.738115,1 day ago ,,https://www.dice.com/company/10450168?companyname=Dynamic%20Enterprise%20Solutions%20Inc,122
ITSM CMDB / Data Analysis expertise- 100% Remote role - Canada/LATAM Based,Acnovate Business Solutions Inc.,"ITSM CMDB / Data Analysis expertise 100% Remote (Near Shore - Canada/Latin America) Long term Contract Job Description: Configuration Management Database (CMDB) Maintenance: The Asset and Configuration Manager is responsible for managing and maintaining the CMDB in ServiceNow. This involves ensuring accurate and up-to-date information about all configuration items (CIs) within the IT infrastructure, including hardware, software, and other assets. Configuration Identification: Working with differ","Austin, TX, USA","Contract, Third Party",Business Analytics,37 days ,2024-03-28 03:03:14.738115,19 hours ago ,,https://www.dice.com/company/10127360?companyname=Acnovate%20Business%20Solutions%20Inc.,122
Tableau Business Analyst,"Manage My Dream, LLC","Position: Tableau Business Analyst 3 Location: Austin, Texas 78744 Hybrid Duration: 12 Months Local to Texas  I. DESCRIPTION OF SERVICES  Texas Health and Human Services Commission requires the services of 1 Business Analyst 3, hereafter referred to as Candidate(s), who meets the general qualifications of Business Analyst 3, Applications/Software Development and the specifications outlined in this document for the Texas Health and Human Services Commission.  All work products resulting from the","Austin, TX, USA","Contract, Third Party",Business Analytics,3 days ,2024-05-01 03:03:14.738115,,,https://www.dice.com/company/90979421?companyname=Manage%20My%20Dream%2C%20LLC,122
Data Analyst With Tableau Dashboards,"Navtech, LLC","Role Data Analyst With Tableau Dashboards Location Austin TX Duration 12 Months work hybrid. Mon, Tues, Fri (Remote) and Wed, Thurs (On-Site). Please do not submit candidates who are currently out of state and are planning to move to Texas. Candidates must already reside in Texas. Must be able to work hybrid environment in-office and remote. Must be able to work in Agile environment. Level Description Strong experience developing Tableau dashboards and reports 10 or more years of experience, rel","Austin, TX, USA","Contract, Third Party",Business Analytics,10 days ,2024-04-24 03:03:14.738115,2 days ago ,,https://www.dice.com/company/10121110?companyname=Navtech%2C%20LLC,122
Program Manager,"Park Computer Systems, Inc","Location: Austin, TX. (Only locals) Start Date: June 1st, 2024 Duration: 3 months (High chances of extension for 1 year)  DESCRIPTION OF SERVICES This position will assist Immunization with identifying program functions by assessing the required objectives to staffing resources for the future due to the ending of COVID-19 Grant funds. The position will work within a team of temporary contractors to assist Immunization leadership in operational review, evaluation, and planning to identify operati","Austin, TX, USA","Contract, Third Party",Business Analytics,7 days ,2024-04-27 03:03:14.738115,,,https://www.dice.com/company/park?companyname=Park%20Computer%20Systems%2C%20Inc,122
SAP BTP Developer,Info Dinamica Inc,"Design, develop and support application solutions with focus on SAP BTP Development.5 years of Strong Java/J2EE and Spring experience is required.One year of hands-on implementation experience with SAP BTP development.HANA Cloud Development Experience Business Application Studio (Catalog, SQL Console, Trace)Deep understanding of SAP Cloud Foundry features and capabilitiesVery strong experience with SQL Script, PL/SQL, Stored Procedures, Function Calls, Designing tables, data loads, calculation v","Austin, TX, USA","Third Party, Contract",Business Analytics,1 day ,2024-05-03 03:03:14.738115,,,https://www.dice.com/company/91091604?companyname=Info%20Dinamica%20Inc,122
SAP SD Lead Consultant,R4 IT Solutions Inc,"Role :  SAP SD Lead  ConsultantLocation: Austin, TX(Onsite )Contract: Long term  Job Description Minimum 12+ Years of SAP experience in SAP SD /Logistics Execution and Material Management modules with good exposure to inbound and outbound processing. Project experience in handling delivery processing and optimization using collective delivery processing, delivery split and delivery grouping functionalities in SAP. Have worked in delivery enhancements using user exit /BADIs. Must have design and","Austin, TX, USA","Third Party, Contract",Business Analytics,1 day ,2024-05-03 03:03:14.738115,,,https://www.dice.com/company/91113313?companyname=R4%20IT%20Solutions%20Inc,122
Senior RPA Developer,"V.L.S. Systems, Inc","Position: RPA Developer Location: Austin, Texas 78744 I. DESCRIPTION OF SERVICES Texas Health and Human Services Commission requires the services of 1 Software Engineer 3, hereafter referred to as Candidate(s), who meets the general qualifications of Software Engineer 3, Applications/Software Development and the specifications outlined in this document for the Texas Health and Human Services Commission. All work products resulting from the project shall be considered ""works made for hire"" and ar","Austin, TX, USA","Third Party, Contract",Business Analytics,1 day ,2024-05-03 03:03:14.738115,,,https://www.dice.com/company/10112454?companyname=V.L.S.%20Systems%2C%20Inc,122
RPA Developer,"Manage My Dream, LLC","Position: RPA Developer Location: Austin, Texas 78744 Duration: 12 Months Onsite I. DESCRIPTION OF SERVICES Texas Health and Human Services Commission requires the services of 1 Software Engineer 3, hereafter referred to as Candidate(s), who meets the general qualifications of Software Engineer 3, Applications/Software Development and the specifications outlined in this document for the Texas Health and Human Services Commission.  All work products resulting from the project shall be considered","Austin, TX, USA","Contract, Third Party",Business Analytics,1 day ,2024-05-03 03:03:14.738115,,,https://www.dice.com/company/90979421?companyname=Manage%20My%20Dream%2C%20LLC,122
SAP FICO CONSULTANT,Zaspar Technologies,"Job Title: SAP FICO Consultant (Hybrid) Location: Austin, TX Essential Duties and Responsibilities: Drive the design, development, testing and implementation of SAP FICO solutions, considering best practices and industry standards.Collaborate with cross-functional teams to gather and analyze business requirements and translate them into SAP finance solutions.Configure and customize SAP S/4HANA FICO modules to meet business requirements while ensuring best practices and system optimization.Docume","Austin, TX, USA","Third Party, Contract",Business Analytics,1 day ,2024-05-03 03:03:14.738115,,,https://www.dice.com/company/10299746?companyname=Zaspar%20Technologies,122
129813: - Lead Business Analyst,"Key Business Solutions, Inc.","129813: - Lead Business Analyst Remote 12 Months Need 3 Reference at the submission Job Description: This position will require a qualified Technical Business Analyst to take the lead in the following tasks: Ability to create and document detailed business requirements, perform analysis, outlining problems, opportunities and solutions for the stakeholders Author and update internal and external documentation, and formally initiate and deliver requirements and documentation A strong understanding","Austin, TX, USA","Full-time, Third Party",Business Analytics,4 days ,2024-04-30 03:03:14.738115,,,https://www.dice.com/company/RTL149247?companyname=Key%20Business%20Solutions%2C%20Inc.,122
Oracle CPQ Functional Consultant,LiveMindz,"Job Description Hands-on experience in large and complex Oracle Quote to Cash engagements including Oracle CPQIdentify Oracle CPQ functional and technical requirements and develop designs and solution options.Analyze current business processes, gather complex business requirements, prepare design, and provide robust and scalable solutions.Lead teams to design, build, set-up, test, and deploy to Production Oracle CPQ solutions and ensure seamless system performance.Ability to interact directly wi","Austin, TX, USA","Contract, Third Party",Business Analytics,14 hours ,2024-05-03 13:03:14.738115,,,https://www.dice.com/company/90915265?companyname=LiveMindz,122
Certified Business Analysis Professional (CBAP) from the International Institute,StackNexus Inc.,Business Analyst A Bachelor s degree. Eight (8) years of IT business analyst experience (meeting the below mandatory requirements) may be substituted for the required education.Certified Business Analysis Professional (CBAP ) from the International Institute of Business Analysis (IIBA) or Project Management Institute Professional in Business Analysis (PMI-PBA)At least eight (8) years of work experience applying analytical processes in Information Technology (IT) Business AnalysisAt least five (5,"Austin, TX, USA","Contract, Third Party",Business Analytics,2 days ,2024-05-02 03:03:14.753759,,,https://www.dice.com/company/91081606?companyname=StackNexus%20Inc.,122
Looking for NetSuite OpenAir Consultant,Xoriant Corporation,"Looking for NetSuite OpenAir Consultant Remote role Responsibilities: Implementation and Configuration: Lead the implementation of NetSuite OpenAir for clients, including requirements gathering, solution design, configuration, and testing.Customize OpenAir to meet client-specific business processes and requirements.Qualifications: Bachelor s degree in Business Administration, Information Technology, or a related field.Proven experience implementing and configuring NetSuite OpenAir for clients.St","Austin, TX, USA","Full-time, Third Party",Business Analytics,3 days ,2024-05-01 03:03:14.753759,18 hours ago ,,https://www.dice.com/company/xorca001?companyname=Xoriant%20Corporation,122
SAP BRIM Architect - Remote w/ travel (US or Canada (50% in the business trips to US),Radiantze,"Role: SAP BRIM Architect Duration: 6+ months Location - Remote w/ travel (US or Canada (50% in the business trips to US) General Position Overview: The Consulting Team Lead/BRIM Architect will be responsible for functional consulting (BRIM area) and spearheading the SAP S/4Hana implementation project.  Candidate's Responsibilities: Consulting, provide guidance to the client and support throughout the project implementation Ensure that project milestones are achieved on-time Coordinate with cross","Austin, TX, USA","Third Party, Contract",Business Analytics,9 days ,2024-04-25 03:03:14.753759,,,https://www.dice.com/company/91140385?companyname=Radiantze,122
Sales Executive with pharma,RIIM,"Title: Sales Executive with pharma Location:  Remote/USA Duration:  Full Time Should have 5+ years of direct selling experience in the Life Sciences market, especially pharmaceutical companies.Experience with achieving quarterly and yearly targets as per business and organization's goals in healthcare consulting or tech-enabled services sales to Life Sciences/Pharma companies.Ability to open and close business through cold calling, emailing, and virtual callsExcellent networking, selling, commun","Austin, TX, USA",Full-time,Business Analytics,18 hours ,2024-05-03 09:03:14.758275,,,https://www.dice.com/company/90767670?companyname=RIIM,122
BI Developer with SQL and SAP CDS views,VRIT Tech Inc,"10 years experience as SQL Developer with Power BIExperience with SQL Server Reporting Services and SQL Server Analysis Services, Extensive expertise in configuring security measures, overseeing workspace management, and managing data flows within Power BI, encompassing both desktop and Power BI service, with over 3 years of experience.  Strong understanding of SAP HANA Views and setting up connection with SAP HANA views. Proficient in Power Query and M language, having utilized these tools for","Austin, TX, USA",Part-time,Business Analytics,1 day ,2024-05-03 03:03:14.758275,,,https://www.dice.com/company/91157206?companyname=VRIT%20Tech%20Inc,122
web Architect,Galax-Esystems Corp,Senior Web Architect Local candidates in NJ/NY area are preferred. We can consider remote candidates who are willing to travel as well. Start Date: ASAP Required skills: * 8+ years managing Testing Management functions for application teams * 5+ years experience with Application Release Management * 5+ experience with IT Resource and Capacity Management * 5+ years driving change across IT and Business stakeholders * Excellent verbal & written communications skills * Excellent Process Management,"Austin, TX, USA","Third Party, Contract",Business Analytics,2 days ,2024-05-02 03:03:14.758275,2 days ago ,,https://www.dice.com/company/10230239?companyname=Galax-Esystems%20Corp,122
Associate Director of Telecom Engineering,CSS Tec,"100% REMOTE - Associate Director of Telecom Engineering opportunity! Overview: Our client, a national mortgage lending and servicing company, is seeking to grow their team by hiring an experienced Associate Director to lead their CXOne Telecom Engineering team. This is a 6 month contract to hire opportunity. This role is 100% REMOTE and must be comfortable working EST hours. The Associate Director will work with leading technologies, specifically focused in NICE CxOne Customer Experience to crea","Austin, TX, USA",Contract,Business Analytics,4 days ,2024-04-30 03:03:14.758275,,,https://www.dice.com/company/CONTEMP?companyname=CSS%20Tec,122
Oracle Cloud Project Portfolio Management,91135492,"RESPONSIBILITIES: Lead mid to large size and complex consulting projects simultaneously.Using in-depth knowledge of the Oracle Cloud Project Portfolio Management. This should include:Resource Management,Task ManagementProject FinancialsProject Contract BillingTime and Labor for ProjectsGrant ManagementIndustry expert with PPM business process.Knowledge of industry best practicesAbility to consult with clients to provide cost effective solutions to client business scenarios.Works collaboratively","Austin, TX, USA",Full-time,Business Analytics,11 days ,2024-04-23 03:03:14.758275,,,https://www.dice.com/company/91135492?companyname=91135492,122
