Job Title,Company Name,Job Description,Location,Employment Type,Query_Value,Posted Scraped,Posted On,Updated Scraped,Updated On,Company Link,From Total Job Count
PM/BA with solid FX Trade,Softova Inc,"Role: PM/BA with solid FX Trade support experience across all products Location: Hybrid two day in NYC or Jersey City Minimum EIGHT years in Investment Banks (capital markets, fixed income). Front Office Project Manager / Business Analyst to focus on building out our Front to Back Trade Support across all FX products Role Objectives Business Analysis for strategic projects and enhancements across vanilla and exotic FX Desks Facilitate daily/weekly Developer scrums, sprint planning sessions, spri","New Jersey, USA",Contract,Business Analytics,9 days ,2024-04-25 03:04:18.452697,,,https://www.dice.com/company/10410484?companyname=Softova%20Inc,30
Project Manager,ASCII Group LLC,"Strong Project Manager skills with a good understanding of big data technologiesFacilitate the inflow of projects and IT service requests, including alignment with business and IT priorities and resource, to drive the on-going demand review process.Excellent relationship building and interpersonal skills, including cross-cultural competenceProven delivery excellence ideally using Agile, driving SLA , KPI s, Quality MetricsStrong leadership qualities and a passion for building high performing tea","New Jersey, USA","Third Party, Contract",Business Analytics,24 days ,2024-04-10 03:04:18.452697,,,https://www.dice.com/company/10117479?companyname=ASCII%20Group%20LLC,30
National Account Director - IT Staffing Sales,SANS,"Kindly Contact Raj Rane on Cell  (9am To 8 pm EST - Monday to Friday) National Account Director (USA) - IT Staffing SalesSANS Consulting Services, Inc.  New York City Metropolitan Area (Hybrid)  National Account Director (Hunter) - IT Staffing Sales SANS Consulting Services, Inc. New York City Metropolitan Area (Hybrid) Role: National (USA) Account Director - IT (Staffing) Sales Term: Fulltime / Contract To Hire Loc: New York/ Edison NJ (Hybrid) Founded in 1994 by highly skilled IT professionals","New Jersey, USA",Full-time,Business Analytics,9 days ,2024-04-25 03:04:18.453698,,,https://www.dice.com/company/10102433b?companyname=SANS,30
IT Project Manager - Technical,SANS,"Kindly Contact Raj Rane on Cell  (9am To 9pm EST -  Mon-Fri) Role: IT Project Manager (Publishing Industry) Location: Edison, NJ Term: Fulltime / Contract To Hire We, XDuce Corporation ( ) are a leading enterprise Apps and AI development organization that specializes in building innovative IT solutions for businesses looking to optimize their internal operations and customer-facing systems for diverse industry verticals. As a Global IT service provider, XDuce is an award-winning Technology Servi","New Jersey, USA",Full-time,Business Analytics,9 days ,2024-04-25 03:04:18.454703,,,https://www.dice.com/company/10102433b?companyname=SANS,30
Sr. PeopleSoft Developer,"Manage My Dream, LLC","Role : Sr. PeopleSoft Developer Location: Paramus, NJ - Hybrid, 2 days minimum on-site (Need only local candidates) Duration: 12+ months any visa is fine 5+ years of experience in IT and ERP Development required, We are seeking a Senior PeopleSoft Developer to be responsible for design, development, and implementation of ERP solutions to streamline business processes and drive operational efficiency. This role is responsible for maintaining the financial systems from a technical standpoint. RESP","New Jersey, USA","Contract, Third Party",Business Analytics,12 hours ,2024-05-03 15:04:18.455683,,,https://www.dice.com/company/90979421?companyname=Manage%20My%20Dream%2C%20LLC,30
SAP MM Consultant,Avinya Infotech,"Qualifications Minimum 7 years of experience in configuration and process mapping SAP ERP Systems within a multitier organization with minimum of 7 years  experience in implementation of Materials Management and PTP modules. Bachelor s degree in computer science, Engineering, or a related field of study from an accredited college/university. Experience implementing EDI communications with Vendors and 3PL. Integration knowledge and experience with SAP EWM, Planning, Manufacturing, SD, and FI-CO M","New Jersey, USA",Full-time,Business Analytics,4 days ,2024-04-30 03:04:18.455683,4 days ago ,,https://www.dice.com/company/90960822?companyname=Avinya%20Infotech,30
SAP RTE/ Agile Coach,ASCII Group LLC,"Position: SAP RTE/ Agile Coach Location: Raritan, NJ Duration: C2C Job Description: The SAP Release Train Engineer (RTE) is a critical role within Agile organizations implementing the Scaled Agile Framework (SAFe). The RTE serves as a servant leader and coach for multiple Agile Release Trains (ARTs) in the SAP landscape. This position involves guiding and facilitating the Agile transformation process, ensuring alignment, collaboration, and continuous improvement across various SAP projects and t","New Jersey, USA","Third Party, Contract",Business Analytics,25 days ,2024-04-09 03:04:18.456697,,,https://www.dice.com/company/10117479?companyname=ASCII%20Group%20LLC,30
Vlocity Salesforce Developer,Mahaugha LLC,"Job Description : Must have Skills: Over all experience of 8 years with 5 years of  experience in Salesforce Vlocity . Experience in implementing solutions in SF adhering to SF s recommended standards. Comfortable having conversations with business and BAs about OOTB vs customization. Must have the knowledge in Copado with Vlocity Devops. Must have outstanding Salesforce administration experience. Sound knowledge in Jenkins, Bitbucket, JIRA , Github. Hands on technical experience in Visual Studi","New Jersey, USA",Contract,Business Analytics,16 days ,2024-04-18 03:04:18.457697,,,https://www.dice.com/company/91114983?companyname=Mahaugha%20LLC,30
Sr Java Architect,Photon Interactive UK Limited,"Role-Sr Java Architect Location - Berkley Heights, New Jersey (Onsite) Knowledge of architectural design patterns, performance tuning, database and functional designs. Hands-on experience in Service Oriented Architecture Ability to lead solution development and delivery for the design solutions. Experience in designing high level and low level documents is a plus Good understanding of SDLC is a pre-requisite. Awareness of latest technologies and trends Logical thinking and problem solving skills","New Jersey, USA",Full-time,Business Analytics,7 days ,2024-04-27 03:04:18.457697,,,https://www.dice.com/company/10462843?companyname=Photon%20Interactive%20UK%20Limited,30
".Net Developer :: Ridgefield park, NJ, Onsite.","HSK Technologies, Inc.","Job Summary: Responsibilities Analyze requirement for the REST API based data interface project development.  Design database table for the interface data loading.  Create data interface software getting data with C# based REST API  Create authentication process in the interface software  Create logging process that shows error/status that occur during program operation.  Create output documents for analysis/design, development, and deployment.  Provide knowledge transfer for the service managem","New Jersey, USA",Contract,Business Analytics,36 days ,2024-03-29 03:04:18.458703,4 days ago ,,https://www.dice.com/company/91086948?companyname=HSK%20Technologies%2C%20Inc.,30
.NET Developer (NO OPT),Prabhav Services Inc,"Prabhav Services, Inc. originated in the year 2005 and developed into a Service and Solutions company with multiple locations. Prabhav provides a plethora of software solutions for a variety of users. Its Project Development Division meets the needs of its clients with unmatched quality and efficacy, either onsite, offsite or offshore. Prabhav makes technology work for the client s business. We see technology as an engine for growth, helping businesses become more adaptive, competitive, and prof","New Jersey, USA",Full-time,Business Analytics,22 days ,2024-04-12 03:04:18.459703,,,https://www.dice.com/company/10371609?companyname=Prabhav%20Services%20Inc,30
IT Procurement Specialist,Avinya Infotech,"Job Description: The IT Procurement Specialist will work with the indirect buyers and help them capture the stakeholders' needs, then liaison with key stakeholders and suppliers to provide all the necessary information for contract review through completion. They will also review contracts, terms, and service level agreements and track procurement data. Responsibilities: The IT Procurement Specialist will be responsible for: Responsible for scanning all current and new contracts in Ironclad, for","New Jersey, USA",Contract,Business Analytics,10 days ,2024-04-24 03:04:18.459703,8 days ago ,,https://www.dice.com/company/90960822?companyname=Avinya%20Infotech,30
"Functional Automation Tester ( Hybrid 2-3 days a week in Whippany, NJ ) - Locals preferred",Araxis Systems Inc,"One of our prestigious financial banking clients is seeking a Functional Automation Tester to join their team in Whippany, NJ. Must Have - Basic Core Java understandingExposure to writing excel macro and Excel VBAUI Automation using Selenium , Cucumber , Cypress , TestNgSQL/OracleUnixHadoopAnalysis & Test Design:Actively engage with Business Analysts and IT partners in the requirements analysis for system enhancements and changes.Interpret and understand functional specifications.Designing the D","New Jersey, USA","Contract, Third Party",Business Analytics,14 days ,2024-04-20 03:04:18.460703,14 days ago ,,https://www.dice.com/company/90989300?companyname=Araxis%20Systems%20Inc,30
OSI-PI Consultant,"Pyramid Technology Solutions, Inc.","Title: OSI-PI Consultant Location: Jersey City, NJ Duration: 3 Months CTH Job Description Roll out of established and validated OSI PI models to multiple sitesDocumentation preparation (IQ,OQ and PQ) as part of deliverablesIntegration of equipment into OSI PI system via OPC-DA , OPC-UA, PI RDBMS, PI UFLOSIsoft PI solution installation and configurationPropose  or building prototype systems to demonstrate solutionsAnalyse client operations and business processes to document and propose efficienci","New Jersey, USA","Contract, Third Party",Business Analytics,3 days ,2024-05-01 03:04:18.461703,2 days ago ,,https://www.dice.com/company/10125301?companyname=Pyramid%20Technology%20Solutions%2C%20Inc.,30
SAP Pre-Sales Manufacturing PP/QM,Yash Technologies,"Sap manufacturing lead will be SPOC from YASH for manufacturing (PP/QM) .  Provides technical and consultative leadership for solution opportunities on a range of complex engagements. Expert in leading pre-sales meeting or presentation and customer demos in sap.Interact directly with customers to translate business requirements into solutions.Lead with estimates, review RFI. RFP response and SOW documentation. Able to assist in creating winning proposals that address current and evolving client","New Jersey, USA",Full-time,Business Analytics,21 days ,2024-04-13 03:04:18.461703,16 days ago ,,https://www.dice.com/company/10111847?companyname=Yash%20Technologies,30
Java Architect,Photon Interactive UK Limited,"Job Details: Job Role: Sr. Java Architect Location: Berkley Heights-NJ(Onsite Job)  Primary skills: Java, Spring batch, Apache Tomcat, JSP, JPA, Hibernates, JDBC, J2EE, Struts, Hibernate Responsibilities : Knowledge of architectural design patterns, performance tuning, database and functional designs. Hands-on experience in Service Oriented Architecture Ability to lead solution development and delivery for the design solutions. Experience in designing high level and low level documents is a plus","New Jersey, USA",Full-time,Business Analytics,31 days ,2024-04-03 03:04:18.462703,21 hours ago ,,https://www.dice.com/company/10462843?companyname=Photon%20Interactive%20UK%20Limited,30
Angular Developer with Java and Kafka (Only Local to NJ or Near by Location) (H1B Sponsorship Provided / W2 Only),SANS,"Job Title - Angular Developer with Java and Kafka Loc: Jersey City, NJ Term: 12+ Months  We, XDuce Corporation, specialize in IT project implementations in Investment Banking, Insurance and Financial Services (BFSI) domain. We are currently implementing a legacy modernization initiative for end-to-end Securities Trading System for our prestigious client in investment banking space which would positively impact the way client does the business in years to come.  We are looking for motivated and h","New Jersey, USA",Contract,Business Analytics,10 days ,2024-04-24 03:04:18.463703,1 day ago ,,https://www.dice.com/company/10102433?companyname=SANS,30
Angular Developer,"Innova Solutions, Inc","Innova Solutions is immediately hiring for an Angular Developer Position Type: Full-Time Contract Duration: 12+ months Location: Jersey City, NJ / Plano, TX / Charlotte, NC (Onsite role in Hybrid Model 3 days onsite in a week) As an Angular Developer, you will: Top Skills Good UI expert- Angular and JavaScriptLooking for a good JavaScript expert- solid basic conceptsSenior guy, Angular 8+ - someone who has worked on large-sized projects.Upgrading from Angular 12- 16 right nowEducation: B.E, B. T","New Jersey, USA",Contract,Business Analytics,42 days ,2024-03-23 03:04:18.463703,7 days ago ,,https://www.dice.com/company/10115307?companyname=Innova%20Solutions%2C%20Inc,30
Business Analyst - Healthcare/ Pharmacy,"cyberThink, Inc.","Fulltime role. Onsite at Morristown, NJ Job title- Business Analyst - Healthcare/ Pharmacy Required Qualifications: At least 4 years previous experience working as a Functional or Technical Business Analyst with a minimum of 2 years of experience in pharmacy or healthcare.Must be knowledgeable about pharmacy operations.Strong organization and leadership skills with a track record of meeting aggressive deadlines without compromising the projects or tasks success.Strong documentation skills with a","New Jersey, USA",Full-time,Business Analytics,60+ days ,2024-03-05 03:04:18.464703,18 days ago ,,https://www.dice.com/company/cybrthnk?companyname=cyberThink%2C%20Inc.,30
".Net Lead/ Arch - Somerset,NJ Contract to Hire- Onsite",Apexon,".Net Lead/ Arch - Somerset,NJ Contract to Hire- Onsite  Technical Skills: Azure TechnologiesASP .NET MVC.NET Core, boilerplateAngularREST ServicesEntity Framework CoreSQL server and Azure SQL server. MINIMUM JOB REQUIREMENTS: Bachelor of Science in Computer Science or Information Systems from an accredited universityMS in Computer Science preferred (In lieu of degree, relevant work experience)A minimum of 10 years  experience working in an IT department with a proven track record of advancement","New Jersey, USA","Third Party, Contract",Business Analytics,60+ days ,2024-03-05 03:04:18.465703,1 day ago ,,https://www.dice.com/company/tecnos?companyname=Apexon,30
