Job Title,Company Name,Job Description,Location,Employment Type,Query_Value,Posted Scraped,Posted On,Updated Scraped,Updated On,Company Link,From Total Job Count
AWS Data Architect,WinWire Technologies,"Job title: AWS Data Architect Pharma exp Must Location: Alameda, CA Remote Duration: open for full time/ Contract to hire  Let s not just look at Pharma experience since there could be folks with Clinical domain experience which is not relevant. It needs to be Pharma Commercial on domain and AWS Data Engineering / Architecture (hands on). Someone who can set direction, define data patterns, establish customer domains and design with AWS tools.  * Rebates * Marketing * Market Access * Sales * Arc","Dallas, TX, USA","Full-time, Third Party",Data Scientist,57 days ,2024-03-08 03:09:46.528866,2 days ago ,,https://www.dice.com/company/RTL854830?companyname=WinWire%20Technologies,135
Azure Data Architect,Intraedge,"Job Title: : Azure Data Architect Location: REMOTE Duration: Long Term Contract  Responsibilities: Engineer Azure-based solutions with a focus on cost-efficiency, performance, and operational effectiveness. Craft and enforce a framework to quantify data quality across various customer and prospect sources, ensuring data accuracy, completeness, consistency, and timeliness. Scrutinize first-party customer data sources to establish the most reliable ones and formulate ingestion strategies for both","Dallas, TX, USA","Contract, Third Party",Data Scientist,3 days ,2024-05-01 03:09:46.529866,1 day ago ,,https://www.dice.com/company/10121492?companyname=Intraedge,135
ITSM CMDB / Data Analysis expertise- 100% Remote role - Canada/LATAM Based,Acnovate Business Solutions Inc.,"ITSM CMDB / Data Analysis expertise 100% Remote (Near Shore - Canada/Latin America) Long term Contract Job Description: Configuration Management Database (CMDB) Maintenance: The Asset and Configuration Manager is responsible for managing and maintaining the CMDB in ServiceNow. This involves ensuring accurate and up-to-date information about all configuration items (CIs) within the IT infrastructure, including hardware, software, and other assets. Configuration Identification: Working with differ","Dallas, TX, USA","Contract, Third Party",Data Scientist,37 days ,2024-03-28 03:09:46.529866,20 hours ago ,,https://www.dice.com/company/10127360?companyname=Acnovate%20Business%20Solutions%20Inc.,135
Data Analyst Internship,Job Wize,"Trainee Data Analyst<>REMOTEJob Description:We are seeking an enthusiastic and detail-oriented Trainee Data Analyst to join our growing team. In this entry-level position, you will be introduced to the dynamic world of data analysis, where you will develop essential skills and gain hands-on experience needed to analyze and interpret data across various business functions. Responsibilities:Assist in collecting, tracking, and analyzing data from multiple sources.Support the data analysis team in m","Dallas, TX, USA",Full-time,Data Scientist,15 days ,2024-04-19 03:09:46.530866,15 days ago ,,https://www.dice.com/company/91159959?companyname=Job%20Wize,135
Collibra Data Quality Consultant (Collibra DQ),Xoriant Corporation,Looking for someone who is an expert on all functionalities provided by Collibra DQ.Preferred if they have worked with Collibra DQ in a healthcare setting.It would be even better if they have connected to Databricks as a data source from Collibra DQ.,"Dallas, TX, USA","Contract, Third Party",Data Scientist,3 days ,2024-05-01 03:09:46.530866,,,https://www.dice.com/company/xorca001?companyname=Xoriant%20Corporation,135
Remote Azure Data and DevOps engineer,CapB InfoteK LLC,"CapB is looking for an experienced Azure Data and Devops engineer. This is 100% Remote position. Job description below. If interested rush your resume to us and let us know your absolute best rate on 1099. No Corp to Corp PRIMARY DUTIES  1 Create and maintain optimal data pipeline architecture.  2 Assemble large, complex data sets that meet functional / non-functional business requirements.  3 Identify, design, and implement internal process improvements: automating manual processes, optimizing","Dallas, TX, USA",Contract,Data Scientist,31 days ,2024-04-03 03:09:46.531866,23 days ago ,,https://www.dice.com/company/10343479?companyname=CapB%20InfoteK%20LLC,135
ServiceNow Data + Integrations Architect,HL Solutions LLC,"Job Description:-  ServiceNow Data + Integrations Architect (Level 3) Primary Skill: Data + Integration Architect , CSA + at least 2 mainline certifications  ServiceNow Data Architect - 40% Govern demand for inbound/outbound data feed intake and delivery Collaboration point between platform, product, EA, and EDS teams to ensure data in ServiceNow is ""fit-for-purpose"" Ensure alignment of data model hierarchy to EA and EDS standards Govern quality and certification of data model Ensure implementat","Dallas, TX, USA","Contract, Third Party",Data Scientist,17 days ,2024-04-17 03:09:46.532852,,,https://www.dice.com/company/91089103?companyname=HL%20Solutions%20LLC,135
Oracle HCM Platform Support (Techno-Functional) - Remote,Cyber Sphere LLC,"Job title: Oracle HCM Platform Support  (Techno-Functional) Remote - EST Long term Prior Experience of HCM Release Management for Oracle HCM components (EXTRACT, ALERT, BIP, Reports), Well versed with Oracle CSM & FSM tool for automated Release Management Prior experience of Managing Oracle POD, instance strategy, P2T, T2T, Data Masking Certificate Management for Real time Integrations. Experience generate, import, export, and delete PGP and X.509 certificates for data encryption and decryption","Dallas, TX, USA","Third Party, Contract",Data Scientist,3 days ,2024-05-01 03:09:46.532852,,,https://www.dice.com/company/91081414?companyname=Cyber%20Sphere%20LLC,135
Technical Architect,ASCII Group LLC,"Position: Architect on Ingestion tools like HVR & Appflow Location: Remote Duration: Long Term Client: Pharma  Description: HVR Administration: Relevant Exp 5+ years HVR Tool Management:  Lead the configuration, administration, and management of the HVR tool, ensuring its optimal performance and adherence to industry best practices.Configure data source connections and manage HVR agents.Identify and raise system capacity related issues (storage, licenses, performance threshold).Participate in ov","Dallas, TX, USA","Third Party, Contract",Data Scientist,3 days ,2024-05-01 03:09:46.533866,2 days ago ,,https://www.dice.com/company/10117479?companyname=ASCII%20Group%20LLC,135
Azure Data Engineer with Talend,StratG Inc,"Stratg Inc is looking for Azure Data engineer for our Direct Client in New York/New Jersey, Please share suitable profiles. Title: Azure Data engineer with Talend Location: NY/NJ Duration:  Longterm JD: -Strong Experience in Azure Data Engineer. -Strong ETL experience  -Talend Experience -Good Knowledge in Basic Java Interested People please share resume on my email  or you can reach me at","Dallas, TX, USA","Third Party, Contract",Data Scientist,17 days ,2024-04-17 03:09:46.534866,,,https://www.dice.com/company/91138575?companyname=StratG%20Inc,135
Enterprise Data Speclialist,Genome International Corp,"looking for a contractor to provide Data Governance services in support of the Statewide Longitudinal Data Systems (SLDS) federal grant efforts. CDE received the grant award in 2020, and it will continue through February 2025. The early years of the grant focused on two use case areas, Adult Education (AE) and Concurrent Enrollment (CE). There is a significant technology component to this grant effort, CDE already has data-linking technology in place and part of the grant commitment is to modern","Dallas, TX, USA",Contract,Data Scientist,44 days ,2024-03-21 03:09:46.534866,1 day ago ,,https://www.dice.com/company/genwi001?companyname=Genome%20International%20Corp,135
Power BI Developer,Symphony Corporation,"Responsibilities: Quickly assimilate and extract relevant supply chain data from our extensive data lake.Develop, design, and maintain advanced Power BI reports and dashboards specific to supply chain metrics.Utilize complex data sources in a Supply Chain context, including but not limited to inventory levels, logistics performance, and vendor management.Transform raw data into meaningful insights through engaging visuals and interactive reports.Work closely with Supply Chain stakeholders to ide","Dallas, TX, USA",Contract,Data Scientist,14 days ,2024-04-20 03:09:46.535866,,,https://www.dice.com/company/10115170?companyname=Symphony%20Corporation,135
SOLUTIONS ARCHITECT,TribolaTech Inc.,"15+ YEARS EXPERIENCE Responsibilities: Data Ingestion:Lead the design and development of data ingestion processes, extracting data from various sources and formats.Data Lake Architecture:Architect, implement, and maintain the data lake architecture, including landing, raw, and curated layers, ensuring efficient storage, processing, and retrieval of data.Staging Area Management:Establish and manage the staging area within the data lake, facilitating the consolidation and preparation of data befor","Dallas, TX, USA",Contract,Data Scientist,11 days ,2024-04-23 03:09:46.536852,,,https://www.dice.com/company/10410723?companyname=TribolaTech%20Inc.,135
AI Consulting Lead - SVP,"ReQignition, Inc.","Company DescriptionBlend is a premier AI services provider, committed to co-creating meaningful impact for its clients through the power of data science, AI, technology, and people. With a mission to fuel bold visions, Blend tackles significant challenges by seamlessly aligning human expertise with artificial intelligence. The company is dedicated to unlocking value and fostering innovation for its clients by harnessing world-class people and data-driven strategy. We believe that the power of pe","Dallas, TX, USA",Full-time,Data Scientist,24 days ,2024-04-10 03:09:46.536852,,,https://www.dice.com/company/90941004?companyname=ReQignition%2C%20Inc.,135
Data Science with ML,Astir IT Solutions,"Experience with Machine Learning, Data Science, Data Engineering principles and technologies such as R, Python, SQL. Experience delivering and managing AI/ML based software products. Experience with agile software development methodology. Proven experience with data engineering and ETL techniques using data from a wide variety of data sources. Rigorous understanding of statistics/machine learning and ability to discern appropriate analytics techniques to problem-solve. Knowledge of data warehous","Dallas, TX, USA",Contract,Data Scientist,45 days ,2024-03-20 03:09:46.537866,12 hours ago ,,https://www.dice.com/company/10110032?companyname=Astir%20IT%20Solutions,135
SAP OTC consultant,Mahaugha LLC,"Job Description: Proficient in SAP OTC (Order to Cash) and integration with other SAP modules.Extensive experience with SAP S4 HANA transformations and migrations.Strong understanding of SAP ABAP/4 language for debugging and enhancing standard SAP applications.Exceptional ability in end-to-end implementation of SAP projects.Superior communication skills, both written and verbal for liaising with stakeholders at all levels to gatherrequirements and provide updates.Have experience with integration","Dallas, TX, USA",Contract,Data Scientist,22 days ,2024-04-12 03:09:46.538867,16 days ago ,,https://www.dice.com/company/91114983?companyname=Mahaugha%20LLC,135
Remote Alteryx ETL developer Full time or Part time,CapB InfoteK LLC,"We have an immediate need for a strong Alteryx ETL Developer /Data Engineer to participate in  one of our Data Management Project . This is a 100% remote opportunity, but consultants need to have a place of residence anywhere in Wisconsin. Desired Experience:Using ETL tools to design ETL jobs (ETL 6 years, preferably 2 years of with Alteryx)Developing various types of data loads and Implementing change data capture (CDC)Testing and debugging ETL. Developing complex SQL. ETL job scheduling Loadin","Dallas, TX, USA",Contract,Data Scientist,53 days ,2024-03-12 03:09:46.538867,23 days ago ,,https://www.dice.com/company/10343479?companyname=CapB%20InfoteK%20LLC,135
IBM Datacap Developer,P2PSoftTek Inc,"IBM Datacap Developer Remote Role Description : Collaborate with stakeholders to gather and analyze business requirements for document capture and data extraction processes.Design and architect IBM Datacap, AWS Textract solutions to meet business needs, including document classification, data extraction, and workflow automation.Develop and customize IBM Datacap, AWS Textract applications flows, modules, and components using Datacap Studio, Datacap Navigator, and other tools.Configure and optimiz","Dallas, TX, USA","Contract, Third Party",Data Scientist,24 days ,2024-04-10 03:09:46.539850,19 hours ago ,,https://www.dice.com/company/90868495?companyname=P2PSoftTek%20Inc,135
Principal Enterprise Architect-12 Months Contract-Remote opportunity.,Accion Labs,Greetings from Accionlabs!!  Our Direct client is looking for Principal Enterprise Architect-12 Months Contract-Remote opportunity.  Job Description: As Principal Architect - Enterprise you will drive world-class cloud solutions based on the AWS & Azure platform to accelerate the delivery of our customer facing expert solutions and improve the reliability & security of our applications. You will take a lead role in defining and promoting the architecture direction and governance for Cloud strate,"Dallas, TX, USA","Contract, Third Party",Data Scientist,17 hours ,2024-05-03 10:09:46.540853,17 hours ago ,,https://www.dice.com/company/10428868?companyname=Accion%20Labs,135
Senior Data Analyst,Vy Systems,"Year of experience 10+Expert in SQLData warehousing conceptsData prep, ability to connect data across different sources to solve a problem.Critical thinking & Problem-solvingAttention to detail.Domain knowledge automotive finance or loan processingAbility to reverse engineer from Qlik sense, Alteryx, JCL s, Cobol code etc. to move on perm warehouse to Google Cloud Platform.Knowledge of Google Cloud Platform BigqueryTesting to catch issues before going to UAT.","Dallas, TX, USA","Contract, Third Party",Data Scientist,24 days ,2024-04-10 03:09:46.540853,24 days ago ,,https://www.dice.com/company/10114746?companyname=Vy%20Systems,135
Mainframe Computer Operator II - Night Shift,Black Knight Inc,"SUMMARYResponsible for operating computer, computer-related hardware and other operations area equipment. Performs support activities in computer operations.  SHIFT Night Shift: 7:00pm - 7:00am ET Wednesday - Friday and every other Saturday.  This position can be 100% remote!  RESPONSIBILITIES Monitors and controls a computer console to process and complete jobs.Investigates error conditions in computer processing, equipment malfunction and/or network (on-line) performance in order to determine","Dallas, TX, USA",Full-time,Data Scientist,60+ days ,2024-03-05 03:09:46.541852,29 days ago ,,https://www.dice.com/company/10361826?companyname=Black%20Knight%20Inc,135
ETL ODI Developer,P2PSoftTek Inc,"ETL ODI Developer Remote Role  Description  ODI Experience Proficient in PL SQL, Oracle SQL Plusses SSIS experience - OBI: Operations business intelligence - Data analytics/data science - Business IT unit - Why? We sit in business and provide analytics solution to the business - Most of work supports electric ops and working with field crews, office, working with EMS data, ATMS, GIS, SAP, all sorts of data sets 70 different data sets analytics on data - Oracle based technology stack - Solutions","Dallas, TX, USA","Contract, Third Party",Data Scientist,60+ days ,2024-03-05 03:09:46.542852,19 hours ago ,,https://www.dice.com/company/90868495?companyname=P2PSoftTek%20Inc,135
Consulting Director - Digital Transformation (remote),RedRiver Systems L.L.C.,"Great opportunity within growing international company developing state-of-the-art products supporting IoT and communication systems worldwide. This is a hands-on opportunity working with customers creating Digital Transformation solutions to drive their Overall Equipment Effectiveness. RESPONSIBILITIES Identify, prioritize, frame and structure complex and ambiguous challenges to help clients build realistic and scalable digital strategies that meet their company specific needs.Lead Digital Tran","Dallas, TX, USA",Full-time,Data Scientist,9 days ,2024-04-25 03:09:46.542852,20 hours ago ,,https://www.dice.com/company/10122941?companyname=RedRiver%20Systems%20L.L.C.,135
AI Engineer - Open Source Models Specialist,P2PSoftTek Inc,"AI Engineer - Open Source Models Specialist Remote Description :  1. Research, develop, and implement state-of-the-art AI models using open source frameworks and tools, with a focus on Hugging Face Datasets. 2. Fine-tune pre-trained models to specific tasks and domains, ensuring optimal performance and accuracy. 3. Build and optimize NLP encoders and transformers to support various natural language processing tasks and applications. 4. Design and maintain a scalable vector database for efficient","Dallas, TX, USA","Contract, Third Party",Data Scientist,7 days ,2024-04-27 03:09:46.543852,19 hours ago ,,https://www.dice.com/company/90868495?companyname=P2PSoftTek%20Inc,135
Test Do Not Apply - Senior Full Stack Developer,Dice US Sales Demo Account,"Job Type: Full-time Location: Greenwood Village, Colorado We are seeking an experienced Senior Full Stack Developer to join our dynamic team. The successful candidate will be responsible for developing, maintaining, and enhancing web applications that meet the needs of our clients. As a Senior Full Stack Developer, you will work closely with our cross-functional teams to ensure that our products are delivered on time, within budget, and to the highest quality standards. Responsibilities: Develop","Dallas, TX, USA",Full-time,Data Scientist,18 days ,2024-04-16 03:09:46.543852,4 days ago ,,https://www.dice.com/company/dicedemo?companyname=Dice%20US%20Sales%20Demo%20Account,135
Software Engineer in Test - Playwright with Typescript,Vidorra Consulting Group,"Visa Sponsorship is available for this opportunity. Our reputed client based out of the Houston area is seeking for multiple Sr. Full Stack Quality Engineer with strong hands-on Manual testing experience on cloud-based infrastructure and services in Serverless, Event driven architectures on Azure cloud. Deep understanding and problem-solving ability of various complexities, experience collaborating on teams with multiple disciplines (DevOps, Data engineers, Software engineers). Self-organized an","Dallas, TX, USA",Full-time,Data Scientist,60+ days ,2024-03-05 03:09:46.544866,8 days ago ,,https://www.dice.com/company/RTX1a5d37?companyname=Vidorra%20Consulting%20Group,135
"MS SQL Developer (SSIS/ SSRS) -Dallas/ Plano, TX- contract(Onsite)",Apexon,"MS SQL Developer (SSIS/ SSRS) -Dallas/ Plano, TX- contract (Onsite)  The Database Developer will be responsible for creating and maintaining database software to meet functional, performance, and availability goals. Additionally, the developer will be expected to support peers, follow standards, and make technical recommendations. ESSENTIAL DUTIES AND RESPONSIBILITIES include the following.  Other duties and tasks may be assigned. Perform in an independent capacity and set a strong example for o","Dallas, TX, USA","Contract, Third Party",Data Scientist,1 day ,2024-05-03 03:09:46.545866,,,https://www.dice.com/company/tecnos?companyname=Apexon,135
big data engineer,Lincoln Softtech LLC,"ob Title:Azure Data Engineer Onsite - Dallas,TX and Chicago,IL Need Only Locals  Send 12+ Profiles only  Experience working with and extracting value from large, disconnected and/or unstructured datasets Demonstrated ability to build processes that support data transformation, data structures, metadata, dependency and workload management Strong interpersonal skills and ability to project manage and work with cross-functional teams Advanced working SQL knowledge and experience working with relati","Dallas, TX, USA","Third Party, Contract",Data Scientist,15 days ,2024-04-19 03:09:46.546867,4 days ago ,,https://www.dice.com/company/91138517?companyname=Lincoln%20Softtech%20LLC,135
Java Microservices Lead/Developer,Photon Interactive UK Limited,"Greeting Everyone! Hope you are staying safe. We are looking for a Java Microservices Lead/Developer to join our digital platform team for new initiatives. Who are we? For the past 20 years, we have powered many Digital Experiences for the Fortune 100. Since 1999, we have grown from a few people to more than 5000 team members across the globe that are engaged in various Digital Modernization. For a brief 1 minute video about us, you can check ;/p>What are we looking for? A candidate should have","Dallas, TX, USA",Full-time,Data Scientist,11 days ,2024-04-23 03:09:46.546867,9 days ago ,,https://www.dice.com/company/10462843?companyname=Photon%20Interactive%20UK%20Limited,135
ServiceNow Developer,CrackaJack Digital Solutions,"Plano, TX, Columbus, OH & Wilmington, DE Job responsibilities: Executes software solutions, design, development, and technical troubleshooting with ability to think beyond routine or conventional approaches to build solutions or break down technical problems Creates secure and high-quality production code and maintains algorithms that run synchronously with appropriate systems Produces architecture and design artifacts for complex applications while being accountable for ensuring design constrai","Dallas, TX, USA","Contract, Third Party",Data Scientist,1 day ,2024-05-03 03:09:46.547866,,,https://www.dice.com/company/91021502?companyname=CrackaJack%20Digital%20Solutions,135
Strategic Sales Lead,RisamSoft Inc,"As the Strategic Sales Lead, you will oversee the entire sales cycle, from pipeline creation and opportunity qualification to securing deals with new clients tailored to the industry. Working closely with our leadership, advisory team, and technical experts, you will devise strategies to ensure optimal outcomes throughout the sales process. Key Duties and Responsibilities: Collaborate with leadership, technical teams, and advisors to develop a sales strategy that exceeds targets, builds a robust","Dallas, TX, USA",Full-time,Data Scientist,19 days ,2024-04-15 03:09:46.548853,,,https://www.dice.com/company/91112109?companyname=RisamSoft%20Inc,135
Data Engineer (8 Openings),Trigint Solutions,"Required Skills:  +10 years in Data Engineering and Analytics Expertise in data analytical skills and handling big data along with real time streaming. Graph Ontology and semantic modeling with GraphQL or SPARQL experience is a must Proactive, self-driven, works independently and collaborates well. Expertise in Python, Pyspark Use of databricks is a must.","Dallas, TX, USA",Contract,Data Scientist,2 days ,2024-05-02 03:09:46.549866,,,https://www.dice.com/company/90999304?companyname=Trigint%20Solutions,135
Python Developer - Tampa / Dallas - 3 days in office,Marlabs LLC,"Please email me your resumes @  ()or call me on my cell . Job Title: Python Developer Location: Dallas / Tampa  Duration: 6-12 months extendable  Job Description:  Build new applications with Python as the core in the AWS environmentRe-platform existing applications to a modern technology stack having Python / SQL / AWS /Containers etc.Maintain the existing applications and add user requested features and enhancementsWork closely with all project stakeholders to gather requirements, develop code","Dallas, TX, USA","Contract, Third Party",Data Scientist,42 days ,2024-03-23 03:09:46.549866,21 days ago ,,https://www.dice.com/company/marlabnj?companyname=Marlabs%20LLC,135
Adobe Analytics Lead / Digital Analytics Lead - Must have 10+ years of experience,Photon Interactive UK Limited,"Adobe Analytics Lead / Digital Analytics Lead - Must have 10+ years of experience Onsite at Dallas, TX Job Summary: The Adobe Analytics Architecture Lead is a pivotal role, dedicated to driving the implementation and optimization of Adobe Analytics and Adobe Target. This position demands extensive project leadership and a deep understanding of Adobe platforms, aimed at enhancing data collection capabilities and user experience on our e-commerce platform to significantly boost conversions and sal","Dallas, TX, USA","Contract, Third Party",Data Scientist,2 days ,2024-05-02 03:09:46.550866,,,https://www.dice.com/company/10462843?companyname=Photon%20Interactive%20UK%20Limited,135
IT Operations Research & Optimization Engineer,"InnoCore Solutions, Inc.","Requirements: 2+ years of experience with Java and commercial solvers (FICO Xpress, CPLEX, Gurobi)Must be familiar with at least 1 optimization language (IBM CPLEX, GUROBI, or FICO Xpress. FICO Xpress is preferred).2+ years of experience developing and implementing large scale optimization models using MIP and heuristicsDepth of knowledge in at least one OR skill area (e.g., optimization, simulation, statistics)Practical experience with data extraction, cleaning, and analysisDemonstrated aptitud","Dallas, TX, USA",Contract,Data Scientist,2 days ,2024-05-02 03:09:46.550866,22 hours ago ,,https://www.dice.com/company/10120357?companyname=InnoCore%20Solutions%2C%20Inc.,135
