Job Title,Company Name,Job Description,Location,Employment Type,Query_Value,Posted Scraped,Posted On,Updated Scraped,Updated On,Company Link,From Total Job Count
Sales Leader - Insurance,"IRIS Software, Inc.","About IRIS Software Inc. IRIS Software Inc. ( has a proven legacy of over 3 decades in helping our enterprise clients thrive with technology-enabled transformation across Banking, Financial Services, Insurance, Life Sciences, Healthcare, Professional Services, Manufacturing, Transportation, and Logistics sectors. Our services cover core, complex, mission-critical Application and Product Engineering, Data and Analytics, Cloud Engineering, DevSecOps, Quality Engineering, UX transformation, and Bus","Dallas, TX, USA","Full-time, Third Party",Business Analytics,60+ days ,2024-03-05 03:03:56.165662,8 days ago ,,https://www.dice.com/company/irissoft?companyname=IRIS%20Software%2C%20Inc.,140
Solutions Lead- Reverse Logistics - Remote,Vings Technologies,"RESPONSIBILITIES  Deep functional and operational understanding and expertise of consumer electronics Reverse logistics domain  Interface wit, logistics and supply chain management teams to define comprehensive process and system strategies that provide flexibility and are scalable as well as sustainable.  Contribute to supply chain network strategies by providing comprehensive capability development analyzes and solution development roadmaps to implement goals defined by the strategies.  Define","Dallas, TX, USA","Third Party, Contract",Business Analytics,14 hours ,2024-05-03 13:03:56.165662,,,https://www.dice.com/company/90942645?companyname=Vings%20Technologies,140
SAP MM Functional consultant,Vrddhi Solutions LLC,"Position-SAP MM Functional consultant Location-onsite 2-3 days a week (Northfield) Visa: No OPT CPT Experience: 8+Years Duration-18m-2 years Job Description:  AP MM Functional Consultant Roles & ResponsibilitiesFacilitate the implementation and support of SAP MMPerform detailed analysis of complex business process requirements and provide appropriate system solutions; identify, interpret, validate and document customer requirementsFacilitate workshops to collect business requirementsMap client b","Dallas, TX, USA","Contract, Third Party",Business Analytics,60+ days ,2024-03-05 03:03:56.166639,4 days ago ,,https://www.dice.com/company/91138338?companyname=Vrddhi%20Solutions%20LLC,140
Strategic Sales Lead,RisamSoft Inc,"As the Strategic Sales Lead, you will oversee the entire sales cycle, from pipeline creation and opportunity qualification to securing deals with new clients tailored to the industry. Working closely with our leadership, advisory team, and technical experts, you will devise strategies to ensure optimal outcomes throughout the sales process. Key Duties and Responsibilities: Collaborate with leadership, technical teams, and advisors to develop a sales strategy that exceeds targets, builds a robust","Dallas, TX, USA",Full-time,Business Analytics,19 days ,2024-04-15 03:03:56.167642,,,https://www.dice.com/company/91112109?companyname=RisamSoft%20Inc,140
Teradata Data Analyst - W2 Only - HYBRID,"Mitchell Martin, Inc.","Teradata Data Analyst - W2 Only - HYBRID Location: Dallas, TX Duration: 12 Months +  W2 Only Hybrid Only in Dallas Metro, TX Data Analysis: Analyze data to detect suspicious activities and transactions using advanced analytics techniques. Develop data-driven models to identify patterns indicative of financial crimes. Reporting and Visualization: Generate reports and dashboards to communicate findings to stakeholders. Design interactive data visualizations to enhance understanding of financial cr","Dallas, TX, USA",Contract,Business Analytics,15 days ,2024-04-19 03:03:56.167642,4 days ago ,,https://www.dice.com/company/mitchmar2?companyname=Mitchell%20Martin%2C%20Inc.,140
ETL ODI Developer,P2PSoftTek Inc,"ETL ODI Developer Remote Role  Description  ODI Experience Proficient in PL SQL, Oracle SQL Plusses SSIS experience - OBI: Operations business intelligence - Data analytics/data science - Business IT unit - Why? We sit in business and provide analytics solution to the business - Most of work supports electric ops and working with field crews, office, working with EMS data, ATMS, GIS, SAP, all sorts of data sets 70 different data sets analytics on data - Oracle based technology stack - Solutions","Dallas, TX, USA","Contract, Third Party",Business Analytics,60+ days ,2024-03-05 03:03:56.168640,19 hours ago ,,https://www.dice.com/company/90868495?companyname=P2PSoftTek%20Inc,140
Sr Power BI developer with very strong SQL and Data Operations skills || W2 || Any Visa,Shiro Technologies,"Key Skills : Power BI, SQL, Retail Domain Job Summary : The ideal candidate will be part of an organization that is revolutionizing technology platforms and architecting a data and analytics landscape that is simplified, modern, flexible and will ultimately provide a foundation for all future analysis. This role will work closely with the business and technical Key Qualifications : Deep experience, 10 + years of experience in Power BI with very strong SQL. 5+ years visualization in a retail envi","Dallas, TX, USA",Contract,Business Analytics,17 hours ,2024-05-03 10:03:56.169652,,,https://www.dice.com/company/10481525?companyname=Shiro%20Technologies,140
Sr. Azure Data Engineer,"InnoCore Solutions, Inc.","Responsibilities: Implement data migration and data engineering solutions using Azure products and services: (Azure Data Lake Storage, Azure Data Factory, Azure Functions, Event Hub, Azure Stream Analytics, Azure Databricks, etc.) and traditional data warehouse toolsPerform multiple aspects involved in the development lifecycle design, cloud engineering (Infrastructure, network, security, and administration), ingestion, preparation, data modeling, testing, CICD pipelines, performance tuning, dep","Dallas, TX, USA",Contract,Business Analytics,4 days ,2024-04-30 03:03:56.169652,1 day ago ,,https://www.dice.com/company/10120357?companyname=InnoCore%20Solutions%2C%20Inc.,140
Data Governance Engineer,"InnoCore Solutions, Inc.","Responsibilities: Work closely with source data application teams and product owners to design, implement and support analytics and data governance solutions that provide insights to make better decisions. Administer and Support one or more Data Governance platforms for Marketplace, Stewardship, Catalog, Quality and Literacy. Support the research, review, recommendation, purchase, installation, and buildout of new software for Data Quality, Observability and Data Access Management software. Supp","Dallas, TX, USA",Contract,Business Analytics,2 days ,2024-05-02 03:03:56.170744,21 hours ago ,,https://www.dice.com/company/10120357?companyname=InnoCore%20Solutions%2C%20Inc.,140
Adobe AEP/ CJA/ AJO/ Personalization engineer,Central Business Solutions,"Title: Adobe AEP/ CJA/ AJO/ Personalization engineer Location: 100% Remote Job Description: Lead execution of the Adobe marketing capabilities and leveraging Adobe suites such as Adobe Analytics, Audience Manager, AEM, Target, and Adobe Journey Optimizer.Utilize a range of Adobe tools including Web SDK, XDM schemas, and Adobe Experience Platform tools for seamless data integration, analysis, and optimization.Collaborate across teams to integrate and optimize the usage of Adobe Experience Platfor","Dallas, TX, USA","Contract, Third Party",Business Analytics,60+ days ,2024-03-05 03:03:56.170744,12 hours ago ,,https://www.dice.com/company/10121769?companyname=Central%20Business%20Solutions,140
Consulting Director - Digital Transformation (remote),RedRiver Systems L.L.C.,"Great opportunity within growing international company developing state-of-the-art products supporting IoT and communication systems worldwide. This is a hands-on opportunity working with customers creating Digital Transformation solutions to drive their Overall Equipment Effectiveness. RESPONSIBILITIES Identify, prioritize, frame and structure complex and ambiguous challenges to help clients build realistic and scalable digital strategies that meet their company specific needs.Lead Digital Tran","Dallas, TX, USA",Full-time,Business Analytics,9 days ,2024-04-25 03:03:56.171662,20 hours ago ,,https://www.dice.com/company/10122941?companyname=RedRiver%20Systems%20L.L.C.,140
Senior Saviynt Developer,Accolite Digital LLC,"Bounteous x Accolite makes the future faster for the world's most ambitious brands. Our services span Strategy, Analytics, Digital Engineering, Cloud, Data & AI, Experience Design, and Marketing. We are guided by Co-Innovation, our proven methodology of collaborative partnership. Bounteous x Accolite brings together 5000+ employees spanning North America, APAC, and EMEA, and partnerships with leading technology providers. Through advanced digital engineering, technology solutions, and data-drive","Dallas, TX, USA","Contract, Third Party",Business Analytics,9 days ,2024-04-25 03:03:56.172662,,,https://www.dice.com/company/10300908?companyname=Accolite%20Digital%20LLC,140
Google Cloud Platform Data Architect,DVG Tech Solutions LLC,"Job Description: The Role We seek an experienced Google Cloud Platform Data Architect to shape and lead our data architecture and analytics initiatives on the Google Cloud Platform. You'll work closely with cross-functional teams to design scalable data solutions, optimize data pipelines, and enable data-driven decision-making across the organization. Key Responsibilities:  Architecture Design: Craft scalable and reliable data architectures on Google Cloud Platform, encompassing data ingestion,","Dallas, TX, USA","Third Party, Contract",Business Analytics,10 days ,2024-04-24 03:03:56.172662,19 hours ago ,,https://www.dice.com/company/90922892?companyname=DVG%20Tech%20Solutions%20LLC,140
Data Engineer (8 Openings),Trigint Solutions,"Required Skills:  +10 years in Data Engineering and Analytics Expertise in data analytical skills and handling big data along with real time streaming. Graph Ontology and semantic modeling with GraphQL or SPARQL experience is a must Proactive, self-driven, works independently and collaborates well. Expertise in Python, Pyspark Use of databricks is a must.","Dallas, TX, USA",Contract,Business Analytics,2 days ,2024-05-02 03:03:56.173662,,,https://www.dice.com/company/90999304?companyname=Trigint%20Solutions,140
Data Analyst Internship,Job Wize,"Trainee Data Analyst<>REMOTEJob Description:We are seeking an enthusiastic and detail-oriented Trainee Data Analyst to join our growing team. In this entry-level position, you will be introduced to the dynamic world of data analysis, where you will develop essential skills and gain hands-on experience needed to analyze and interpret data across various business functions. Responsibilities:Assist in collecting, tracking, and analyzing data from multiple sources.Support the data analysis team in m","Dallas, TX, USA",Full-time,Business Analytics,15 days ,2024-04-19 03:03:56.173662,15 days ago ,,https://www.dice.com/company/91159959?companyname=Job%20Wize,140
SAP BPC Solution Architect,VLink Inc,"Title: SAP BPC Solution Architect Location: Kalamazoo, MI (Remote) Participate in requirement gathering and design phase to define business requirements and system blueprint designBuild SAP BPC model & dimensionPerform SAP BPC system configuration such as business process flow and business rules.Development and support of all BPC objects that includes reports, input templates, master/meta data, logic scripts, business rules, BPF, work status, batch schedulesWrite code in Script Logic / Fox and A","Dallas, TX, USA","Third Party, Contract",Business Analytics,10 days ,2024-04-24 03:03:56.174662,,,https://www.dice.com/company/RTL109178?companyname=VLink%20Inc,140
"Java Developer with Clojure - REMOTE/San Jose, CA",RHP Soft Inc.,"Hello, Greetings from RHP Soft Inc., One of our clients is looking for Java Developers with Clojure experience. Location - REMOTE/San Jose, CA Interview process - Java test and another 2 rounds. Please go through the job requirement and if you are interested, please send your updated resume to  Title : Java Developer Keywords: Java, Clojure Job Description: 5+ years experience building web applications with object oriented or functional programming languages, specifically Clojure and Java.  Stro","Dallas, TX, USA",Contract,Business Analytics,2 days ,2024-05-02 03:03:56.175662,2 days ago ,,https://www.dice.com/company/10462800?companyname=RHP%20Soft%20Inc.,140
"Senior Developer (Identity Platform)/Engineer - REMOTE / Austin, TX",RHP Soft Inc.,"Hello, Greetings from RHP Soft Inc., One of our clients is looking for Strong Java guys with Open ID experience.. Please go through the job requirement and if you are interested, please send your updated resume to  Title : Senior Developer (Identity Platform)/Engineer  Location : 100% Remote OR Austin, TX Keywords: Java, OAuth2, Open ID Connect, REST, SCIM Requirement: --At least 12+ years of software development experience using Java/J2EE for large enterprise customers. --5+ years of relevant e","Dallas, TX, USA",Contract,Business Analytics,2 days ,2024-05-02 03:03:56.175662,2 days ago ,,https://www.dice.com/company/10462800?companyname=RHP%20Soft%20Inc.,140
Consulting Lead - Enterprise & IT Strategy,"ReQignition, Inc.","Company Description  BLEND360 is an award-winning, new breed Data Science Consultancy focused on powering exceptional results for our Fortune 500/1000 clients and other major organizations. We are a growing company born at the intersection of advanced analytics, data, and technology. Who we are: People are everything here at BLEND360.  We are inspired by advancing our Client s most critical initiatives, products and projects by matching our clients with the right talent. BLEND360 has been among","Dallas, TX, USA",Full-time,Business Analytics,24 days ,2024-04-10 03:03:56.176662,,,https://www.dice.com/company/90941004?companyname=ReQignition%2C%20Inc.,140
Sr Kronos Analyst,"Amzur Technologies, Inc.",Need 10+ Years of ExperienceMUST HAVE Strong functional knowledge of Kronos modules including: Workforce Dimensions Workforce Dimensions Timekeeping Workforce Dimensions Accruals Workforce Dimensions Absence Workforce Dimensions Analytics Proficient in CRT s Reporting Kronos Integration Dell Boomi Workforce Dimensions Integration PlatformExperience working with enterprise level customers  Overview The Kronos Technical Consultant is responsible for ensuring technology solutions address business r,"Dallas, TX, USA","Contract, Third Party",Business Analytics,60+ days ,2024-03-05 03:03:56.176662,15 hours ago ,,https://www.dice.com/company/10115656?companyname=Amzur%20Technologies%2C%20Inc.,140
Residential Solutions Architect,Computomic,"Role: Resident Solution Architect (RSA) Experience: 10+ years years consulting, 7+ years in data engineering Location: London /Remote. United Kingdom Background: Computomic was founded in 2019 with a vision to design and deploy mission critical and highly differentiated Data & AI solutions for companies looking to migrate their data stack from legacy data platforms such as Teradata, Cloudera, Datastage and Informatica to modern data platforms like Databricks. Over the last few years, we have bec","Dallas, TX, USA",Contract,Business Analytics,38 days ,2024-03-27 03:03:56.177662,23 days ago ,,https://www.dice.com/company/91129876?companyname=Computomic,140
Workday Prism Developer,HL Solutions LLC,"Workday Prism Developer  Expert in developing complex Workday Prism Pipelines and handling high volumes of data in and out of Workday Prism Analytics  Extensive hands-on experience in Prism Transformations such as Unpivot, Group by, Filter, Rank  Good understanding of Data Change Tasks (DCTs) to perform CRUD operations  Hands-on Experience in creating Custom Organizations, Base Data Sets, Derived Datasets  Able to understand business requirements, develop and deliver code in a fast-paced environ","Dallas, TX, USA","Third Party, Contract",Business Analytics,19 hours ,2024-05-03 08:03:56.178662,,,https://www.dice.com/company/91089103?companyname=HL%20Solutions%20LLC,140
Power BI Developer,Symphony Corporation,"Responsibilities: Quickly assimilate and extract relevant supply chain data from our extensive data lake.Develop, design, and maintain advanced Power BI reports and dashboards specific to supply chain metrics.Utilize complex data sources in a Supply Chain context, including but not limited to inventory levels, logistics performance, and vendor management.Transform raw data into meaningful insights through engaging visuals and interactive reports.Work closely with Supply Chain stakeholders to ide","Dallas, TX, USA",Contract,Business Analytics,14 days ,2024-04-20 03:03:56.178662,,,https://www.dice.com/company/10115170?companyname=Symphony%20Corporation,140
Data Science with ML,Astir IT Solutions,"Experience with Machine Learning, Data Science, Data Engineering principles and technologies such as R, Python, SQL. Experience delivering and managing AI/ML based software products. Experience with agile software development methodology. Proven experience with data engineering and ETL techniques using data from a wide variety of data sources. Rigorous understanding of statistics/machine learning and ability to discern appropriate analytics techniques to problem-solve. Knowledge of data warehous","Dallas, TX, USA",Contract,Business Analytics,45 days ,2024-03-20 03:03:56.179662,12 hours ago ,,https://www.dice.com/company/10110032?companyname=Astir%20IT%20Solutions,140
"Digital Communications Specialist (Content Dev, Graphic Design, Copy writing)",Dynamic Enterprise Solutions Inc,"The Digital Engagement Specialist is responsible for the planning, creation, execution, and deployment of digital engagement programs for the People Strategy initiatives and learning and development. We are seeking a dynamic individual who thrives in a fast-paced environment and possesses exceptional attention to detail. As a multitasker, you will be responsible for crafting impactful concepts that resonate with target audiences. Your work includes content creation, maintenance, and communicatio","Dallas, TX, USA","Contract, Third Party",Business Analytics,1 day ,2024-05-03 03:03:56.179662,1 day ago ,,https://www.dice.com/company/10450168?companyname=Dynamic%20Enterprise%20Solutions%20Inc,140
ITSM CMDB / Data Analysis expertise- 100% Remote role - Canada/LATAM Based,Acnovate Business Solutions Inc.,"ITSM CMDB / Data Analysis expertise 100% Remote (Near Shore - Canada/Latin America) Long term Contract Job Description: Configuration Management Database (CMDB) Maintenance: The Asset and Configuration Manager is responsible for managing and maintaining the CMDB in ServiceNow. This involves ensuring accurate and up-to-date information about all configuration items (CIs) within the IT infrastructure, including hardware, software, and other assets. Configuration Identification: Working with differ","Dallas, TX, USA","Contract, Third Party",Business Analytics,37 days ,2024-03-28 03:03:56.180662,19 hours ago ,,https://www.dice.com/company/10127360?companyname=Acnovate%20Business%20Solutions%20Inc.,140
QA Automation(Playwright) Test Manager,"InnoCore Solutions, Inc.","As an Automation Test Manager, your primary responsibilities are to provide leadership and guidance for implementing test automation across multiple applications throughout the program. You will work directly with the client to provide automation test strategies, solutions, and progress. You will collaborate with the program test manager, product owners, business analysts, application leads, and automation testers on current and future automation initiatives. You will provide hands-on support fo","Dallas, TX, USA",Contract,Business Analytics,2 days ,2024-05-02 03:03:56.181662,21 hours ago ,,https://www.dice.com/company/10120357?companyname=InnoCore%20Solutions%2C%20Inc.,140
SAP FICO with Pre-sales,Yash Technologies,"Company Description YASH Technologies is a 25+ year-young company with a goal to quadruple our revenue in the next 4 years. The kind of energy typical in a start-up, mixed with a strong foundation is what you will get to see at YASH today. As they say, what got you this far is not enough to get you to the next big milestone; and we are at that inflexion point. As a part of our growth plans, we are in the process of building on our strengths, while changing the way we operate internally and how w","Dallas, TX, USA",Full-time,Business Analytics,24 days ,2024-04-10 03:03:56.181662,16 days ago ,,https://www.dice.com/company/10111847?companyname=Yash%20Technologies,140
IT Applications Delivery Manager,"InnoCore Solutions, Inc.","As an IT Applications Delivery Manager, your primary responsibilities are to provide thought leadership, analysis, transforming, modeling, mentoring, delivery, and product ownership for applications. You will be working closely with your business partner in understanding their needs and designing IT solutions that fit their needs. You will ensure the designed solutions are architecturally sound and are maintainable. You will collaborate with other product owners, leads, and architects on current","Dallas, TX, USA",Contract,Business Analytics,2 days ,2024-05-02 03:03:56.182662,21 hours ago ,,https://www.dice.com/company/10120357?companyname=InnoCore%20Solutions%2C%20Inc.,140
Camunda Developer,CogniSoft Technologies,"Title: Camunda DeveloperDuration: Long-Term Contract Location: Dallas, Texas.Urgent requirement | Immediate Interview | Single round In person Interview and hybrid onsite 3 days/week  Job Description:As a Camunda Developer, you will be responsible for designing, developing, and maintaining scalable and efficient BPMN-based workflow solutions using the Camunda BPM platform.You will collaborate with cross-functional teams to analyze business requirements and translate them into robust and agile wo","Dallas, TX, USA",Contract,Business Analytics,1 day ,2024-05-03 03:03:56.183658,,,https://www.dice.com/company/10527831?companyname=CogniSoft%20Technologies,140
"MS SQL Developer (SSIS/ SSRS) -Dallas/ Plano, TX- contract(Onsite)",Apexon,"MS SQL Developer (SSIS/ SSRS) -Dallas/ Plano, TX- contract (Onsite)  The Database Developer will be responsible for creating and maintaining database software to meet functional, performance, and availability goals. Additionally, the developer will be expected to support peers, follow standards, and make technical recommendations. ESSENTIAL DUTIES AND RESPONSIBILITIES include the following.  Other duties and tasks may be assigned. Perform in an independent capacity and set a strong example for o","Dallas, TX, USA","Contract, Third Party",Business Analytics,1 day ,2024-05-03 03:03:56.184645,,,https://www.dice.com/company/tecnos?companyname=Apexon,140
Java Fullstack Developer,MRoads,"mroads is looking for a Full time Java Fullstack Developer for a Direct Fortune 500 client in Dallas, TX. This is 5 days a week Onsite position at Dallas, TX.We are looking for candidates who are willing to work on our W2.  Advantages of working in this role: This opportunity is with a Fortune 500 company.Offers a very good work-life balance.We provide benefits which include medical coverage, 401K, paid holidays, and accrued PTO.  Responsibilities: We are looking for candidates who are passionat","Dallas, TX, USA",Full-time,Business Analytics,44 days ,2024-03-21 03:03:56.184645,4 days ago ,,https://www.dice.com/company/91070995?companyname=MRoads,140
big data engineer,Lincoln Softtech LLC,"ob Title:Azure Data Engineer Onsite - Dallas,TX and Chicago,IL Need Only Locals  Send 12+ Profiles only  Experience working with and extracting value from large, disconnected and/or unstructured datasets Demonstrated ability to build processes that support data transformation, data structures, metadata, dependency and workload management Strong interpersonal skills and ability to project manage and work with cross-functional teams Advanced working SQL knowledge and experience working with relati","Dallas, TX, USA","Third Party, Contract",Business Analytics,15 days ,2024-04-19 03:03:56.185652,4 days ago ,,https://www.dice.com/company/91138517?companyname=Lincoln%20Softtech%20LLC,140
UX Researcher,ResolveTech Solutions Inc.,"One of our direct clients looking for ""UX Researcher"" in Irving, TX. For this position we are looking candidates who can work at onsite 5 days a week. . Interested candidates please share your updated resume along with your details asap. Job id: 10779 Title: Sr UX Researcher Location: Irving, TX Duration: Long Term Start date: Immediate Work mode: 100% onsite Visa: Any Interview mode: First round online test screen Second round technical screen  Third round final with end client KEY RESPONSIBILI","Dallas, TX, USA","Contract, Third Party",Business Analytics,1 day ,2024-05-03 03:03:56.185652,17 hours ago ,,https://www.dice.com/company/10368525?companyname=ResolveTech%20Solutions%20Inc.,140
Oracle Developer,Raas Infotek LLC,"Job Title: Oracle Developer Location: Dallas, TX Job Description: We are seeking a skilled Oracle Developer to join our team. The ideal candidate will have a strong background in Oracle database development and a passion for creating efficient and scalable solutions. As an Oracle Developer, you will be responsible for designing, developing, and maintaining Oracle database applications, as well as implementing and optimizing database performance. Responsibilities: Design, develop, and implement O","Dallas, TX, USA",Contract,Business Analytics,1 day ,2024-05-03 03:03:56.186652,,,https://www.dice.com/company/10477291?companyname=Raas%20Infotek%20LLC,140
UX Designer,"InnoCore Solutions, Inc.","Job Duties: Work across UX disciplines to take large, complex applications and transform them into simple, intuitive experiences. Conceptualize, prototype, present and deliver a variety of UX deliverables (personas, flows, research plans, test scripts, low and hi-fidelity mockups). Work with a cross-functional team using Agile methodology to define user stories and UX deliverables Influence design and product owner decisions based on UX best practices, design principles and research Collaborate","Dallas, TX, USA",Contract,Business Analytics,2 days ,2024-05-02 03:03:56.187662,21 hours ago ,,https://www.dice.com/company/10120357?companyname=InnoCore%20Solutions%2C%20Inc.,140
Sr. Java Developer - Hybrid Role - Dallas/TX,CoppelTech,"Looking for a Mid-Sr level Java developer with atleast 8 years of experience for a Banking Client with following skills :- Responsibilities: Design, develop, and maintain high-quality Java applications and services.Collaborate with product owners, business analysts, and other stakeholders to gather and refine requirements.Translate business requirements into technical specifications and architectural designs.Implement best practices for software development, including code reviews, testing, and","Dallas, TX, USA","Third Party, Contract",Business Analytics,7 days ,2024-04-27 03:03:56.187662,,,https://www.dice.com/company/91141956?companyname=CoppelTech,140
Core Java Kafka Streaming Architect (Minimum 15+ Years experience),New York Technology Partners,"Job Title: Java Kafka Streaming (Minimum 15+ Years experience) Location: Dallas - Hybrid Position Type: Long Term Contract  Skill and experience required: 10+ years of technical experience building newly configured, and designed data-centric software solutionsAdvance level knowledge and use of Java 8+ w/experience using Multithreading, Collections, Streams API and functional programming, working on real enterprise projects.Minimum of one year working experience in developing cloud native streami","Dallas, TX, USA","Contract, Third Party",Business Analytics,9 days ,2024-04-25 03:03:56.188662,17 hours ago ,,https://www.dice.com/company/10119106?companyname=New%20York%20Technology%20Partners,140
Sailpoint / OKTA engineer- onsite 3 days in office,Marlabs LLC,"Please email me your resumes @  ()or call me on my cell .  Job Title: Sailpoint / OKTA Engineer/ Hybrid /  Location: Irving, TX 3 days in office Duration: 6-12 months Detail Job Description: The principal (OKTA/Sailpoint) Software Engineer is responsible for identification and development enterprise solutions. 10+ yrs exp needed. Needed locals who can go to office, 3 days a week. RESPONSIBILITIES: Responsible for one or more applications, working with Business Systems Manager and Business Analys","Dallas, TX, USA","Contract, Third Party",Business Analytics,35 days ,2024-03-30 03:03:56.189662,21 days ago ,,https://www.dice.com/company/marlabnj?companyname=Marlabs%20LLC,140
