Job Title,Company Name,Job Description,Location,Employment Type,Query_Value,Posted Scraped,Posted On,Updated Scraped,Updated On,Company Link,From Total Job Count
Technical Architect,SANS,"Job Title - Technical Architect Location - Jersey City, NJ (Hybrid) Duration - 12+ Months  Job Description: Responsible for the delivery of high quality architectural solutions, while ensuring compliance with company policies. Strategize and contributes to enterprise level technological initiatives on architectures, patterns and standards. In addition to the individual contributor, primary responsibility shown below, may also have managerial responsivities, such as: recruits, directs, motivates","New York, NY, USA","Contract, Third Party",Business Analytics,19 hours ,2024-05-03 08:02:33.358094,,,https://www.dice.com/company/10102433?companyname=SANS,152
Remote Azure Data and DevOps engineer,CapB InfoteK LLC,"CapB is looking for an experienced Azure Data and Devops engineer. This is 100% Remote position. Job description below. If interested rush your resume to us and let us know your absolute best rate on 1099. No Corp to Corp PRIMARY DUTIES  1 Create and maintain optimal data pipeline architecture.  2 Assemble large, complex data sets that meet functional / non-functional business requirements.  3 Identify, design, and implement internal process improvements: automating manual processes, optimizing","New York, NY, USA",Contract,Business Analytics,31 days ,2024-04-03 03:02:33.359094,23 days ago ,,https://www.dice.com/company/10343479?companyname=CapB%20InfoteK%20LLC,152
"ServiceNow Architect field service module mandatory , Remote",Spiceorb,"Hi, This is Upasna from Spiceorb.we have opening for Servicenow Architect role.If you are available and interested send your updated resume to  ServiceNow Architect, remote role The ServiceNow Architect plays a critical role in the design, implementation, and optimization of ServiceNow solutions within the organization.This position requires a deep understanding of the ServiceNow platform, IT service management processes, and business requirements to architect solutions that drive efficiency, au","New York, NY, USA","Contract, Third Party",Business Analytics,9 days ,2024-04-25 03:02:33.360094,7 days ago ,,https://www.dice.com/company/91109480?companyname=Spiceorb,152
Business Rules Engine Developer (Actico BRE) - REMOTE,MeganSoft,Position: Business Rules Engine Developer (Actico BRE) Location: Remote Duration: 12+ months  MOI: Phone & WebEx  Implementation: Cognizant Note: 1. U.S. Citizens and those authorized to work in the U.S. are encouraged to apply. We are able to sponsor H1-B at this time.  - H1B Consultant who are willing to WORK ON OUR W2 (H1B TRANSFER) are welcome. NO OPT/CPT Qualifications Min 6+ of relevant work experience using the Business Rules Engine on large-scale software development projects Knowledge o,"New York, NY, USA","Contract, Third Party",Business Analytics,13 hours ,2024-05-03 14:02:33.361094,,,https://www.dice.com/company/10510406?companyname=MeganSoft,152
AI Consulting Lead - SVP,"ReQignition, Inc.","Company DescriptionBlend is a premier AI services provider, committed to co-creating meaningful impact for its clients through the power of data science, AI, technology, and people. With a mission to fuel bold visions, Blend tackles significant challenges by seamlessly aligning human expertise with artificial intelligence. The company is dedicated to unlocking value and fostering innovation for its clients by harnessing world-class people and data-driven strategy. We believe that the power of pe","New York, NY, USA",Full-time,Business Analytics,24 days ,2024-04-10 03:02:33.361094,,,https://www.dice.com/company/90941004?companyname=ReQignition%2C%20Inc.,152
SAP MM,Mahaugha LLC,"8-12 years of functional experience in Sap S4 HANA MM & IM Modules with a minimum of 2-3 full end-to-end implementation and support projects.Experience working in sourcing, procurement & Inventory management areas.Strong knowledge and experience in master data, transactional datas and other integration areas.Experience working in EDI/ IDOC/ ALE & API s and other integration mechanisms.Experience in custom solution design for RICEFW objects that extends the best practice to fit the business requi","New York, NY, USA",Contract,Business Analytics,10 days ,2024-04-24 03:02:33.362094,10 days ago ,,https://www.dice.com/company/91114983?companyname=Mahaugha%20LLC,152
Enterprise Solution Architect,"Sincera Technologies, Inc.","1. Develop architecture roadmaps, standards and guidelines, providing expertise in multiple domains 2. Working closely with various groups (sales, product management, operations, etc.) and other engineering organizations across our end client. 3. Understand and identify the business need (i.e., what is being requested) and then drive the technical solution definition (i.e., how to solve the business need). 4. Define functional, performance, and reliability requirements to ensure the solution can","New York, NY, USA",Contract,Business Analytics,18 days ,2024-04-16 03:02:33.363094,16 days ago ,,https://www.dice.com/company/91135616?companyname=Sincera%20Technologies%2C%20Inc.,152
Salesforce Architect with Health Cloud,P2PSoftTek Inc,"Hi Role : Salesforce Architect with Health Cloud  Remote Role Description The requirements listed below are representative of the experience, education, knowledge, skill and/or abilities required. Bachelor's degree in Computer Science, Information Technology, or a related field (preferred).10+ years experience as Salesforce Developer/ Architect with a minimum of 3 years experience as a Salesforce Architect, with a strong focus on the healthcare industry.Proven experience in designing, developing","New York, NY, USA","Contract, Third Party",Business Analytics,1 day ,2024-05-03 03:02:33.363094,19 hours ago ,,https://www.dice.com/company/90868495?companyname=P2PSoftTek%20Inc,152
Solutions Lead- Reverse Logistics - Remote,Vings Technologies,"RESPONSIBILITIES  Deep functional and operational understanding and expertise of consumer electronics Reverse logistics domain  Interface wit, logistics and supply chain management teams to define comprehensive process and system strategies that provide flexibility and are scalable as well as sustainable.  Contribute to supply chain network strategies by providing comprehensive capability development analyzes and solution development roadmaps to implement goals defined by the strategies.  Define","New York, NY, USA","Third Party, Contract",Business Analytics,14 hours ,2024-05-03 13:02:33.364094,,,https://www.dice.com/company/90942645?companyname=Vings%20Technologies,152
SAP MM Functional consultant,Vrddhi Solutions LLC,"Position-SAP MM Functional consultant Location-onsite 2-3 days a week (Northfield) Visa: No OPT CPT Experience: 8+Years Duration-18m-2 years Job Description:  AP MM Functional Consultant Roles & ResponsibilitiesFacilitate the implementation and support of SAP MMPerform detailed analysis of complex business process requirements and provide appropriate system solutions; identify, interpret, validate and document customer requirementsFacilitate workshops to collect business requirementsMap client b","New York, NY, USA","Contract, Third Party",Business Analytics,60+ days ,2024-03-05 03:02:33.365071,4 days ago ,,https://www.dice.com/company/91138338?companyname=Vrddhi%20Solutions%20LLC,152
Azure Data Solutions Architect,SANS,"Job Title - Azure Data Solutions Architect Location - Edison, NJ Position: Fulltime (W2); Single Person C2C may be considered  Job Summary: We are seeking an experienced Azure Data Solutions Architect with P&C Industry experience. If you are  data freak  and looking for a professionally challenging and financially rewarding career this position might be of interest to you. This position will play a pivotal role in the growth dynamics of XDuce. Azure Data Solutions Architect will spearhead new Da","New York, NY, USA",Full-time,Business Analytics,17 days ,2024-04-17 03:02:33.366068,1 day ago ,,https://www.dice.com/company/10102433?companyname=SANS,152
ETL ODI Developer,P2PSoftTek Inc,"ETL ODI Developer Remote Role  Description  ODI Experience Proficient in PL SQL, Oracle SQL Plusses SSIS experience - OBI: Operations business intelligence - Data analytics/data science - Business IT unit - Why? We sit in business and provide analytics solution to the business - Most of work supports electric ops and working with field crews, office, working with EMS data, ATMS, GIS, SAP, all sorts of data sets 70 different data sets analytics on data - Oracle based technology stack - Solutions","New York, NY, USA","Contract, Third Party",Business Analytics,60+ days ,2024-03-05 03:02:33.367081,19 hours ago ,,https://www.dice.com/company/90868495?companyname=P2PSoftTek%20Inc,152
Sr Power BI developer with very strong SQL and Data Operations skills || W2 || Any Visa,Shiro Technologies,"Key Skills : Power BI, SQL, Retail Domain Job Summary : The ideal candidate will be part of an organization that is revolutionizing technology platforms and architecting a data and analytics landscape that is simplified, modern, flexible and will ultimately provide a foundation for all future analysis. This role will work closely with the business and technical Key Qualifications : Deep experience, 10 + years of experience in Power BI with very strong SQL. 5+ years visualization in a retail envi","New York, NY, USA",Contract,Business Analytics,16 hours ,2024-05-03 11:02:33.368080,,,https://www.dice.com/company/10481525?companyname=Shiro%20Technologies,152
Data Engineer,Applet Systems,"Data EngineerNew Jersey (Hybrid)Long termW2 ONLY  Databricks,Pyspark, Python, SQL, AWS Objective : Deliver Feature store tables by combining Multiple source systems into one table design for Advance analytics queries and ML use cases. Requirement AnalysisTranslating into SQLDesign of ETL PipelineBuildDeployment, runbooks and support","New York, NY, USA",Contract,Business Analytics,2 days ,2024-05-02 03:02:33.368080,,,https://www.dice.com/company/10457851?companyname=Applet%20Systems,152
Adobe AEP/ CJA/ AJO/ Personalization engineer,Central Business Solutions,"Title: Adobe AEP/ CJA/ AJO/ Personalization engineer Location: 100% Remote Job Description: Lead execution of the Adobe marketing capabilities and leveraging Adobe suites such as Adobe Analytics, Audience Manager, AEM, Target, and Adobe Journey Optimizer.Utilize a range of Adobe tools including Web SDK, XDM schemas, and Adobe Experience Platform tools for seamless data integration, analysis, and optimization.Collaborate across teams to integrate and optimize the usage of Adobe Experience Platfor","New York, NY, USA","Contract, Third Party",Business Analytics,60+ days ,2024-03-05 03:02:33.369095,12 hours ago ,,https://www.dice.com/company/10121769?companyname=Central%20Business%20Solutions,152
Consulting Director - Digital Transformation (remote),RedRiver Systems L.L.C.,"Great opportunity within growing international company developing state-of-the-art products supporting IoT and communication systems worldwide. This is a hands-on opportunity working with customers creating Digital Transformation solutions to drive their Overall Equipment Effectiveness. RESPONSIBILITIES Identify, prioritize, frame and structure complex and ambiguous challenges to help clients build realistic and scalable digital strategies that meet their company specific needs.Lead Digital Tran","New York, NY, USA",Full-time,Business Analytics,9 days ,2024-04-25 03:02:33.370096,20 hours ago ,,https://www.dice.com/company/10122941?companyname=RedRiver%20Systems%20L.L.C.,152
Senior Saviynt Developer,Accolite Digital LLC,"Bounteous x Accolite makes the future faster for the world's most ambitious brands. Our services span Strategy, Analytics, Digital Engineering, Cloud, Data & AI, Experience Design, and Marketing. We are guided by Co-Innovation, our proven methodology of collaborative partnership. Bounteous x Accolite brings together 5000+ employees spanning North America, APAC, and EMEA, and partnerships with leading technology providers. Through advanced digital engineering, technology solutions, and data-drive","New York, NY, USA","Contract, Third Party",Business Analytics,9 days ,2024-04-25 03:02:33.370096,,,https://www.dice.com/company/10300908?companyname=Accolite%20Digital%20LLC,152
Google Cloud Platform Data Architect,DVG Tech Solutions LLC,"Job Description: The Role We seek an experienced Google Cloud Platform Data Architect to shape and lead our data architecture and analytics initiatives on the Google Cloud Platform. You'll work closely with cross-functional teams to design scalable data solutions, optimize data pipelines, and enable data-driven decision-making across the organization. Key Responsibilities:  Architecture Design: Craft scalable and reliable data architectures on Google Cloud Platform, encompassing data ingestion,","New York, NY, USA","Third Party, Contract",Business Analytics,10 days ,2024-04-24 03:02:33.371095,19 hours ago ,,https://www.dice.com/company/90922892?companyname=DVG%20Tech%20Solutions%20LLC,152
Data Analyst Internship,Job Wize,"Trainee Data Analyst<>REMOTEJob Description:We are seeking an enthusiastic and detail-oriented Trainee Data Analyst to join our growing team. In this entry-level position, you will be introduced to the dynamic world of data analysis, where you will develop essential skills and gain hands-on experience needed to analyze and interpret data across various business functions. Responsibilities:Assist in collecting, tracking, and analyzing data from multiple sources.Support the data analysis team in m","New York, NY, USA",Full-time,Business Analytics,15 days ,2024-04-19 03:02:33.372095,15 days ago ,,https://www.dice.com/company/91159959?companyname=Job%20Wize,152
SAP BPC Solution Architect,VLink Inc,"Title: SAP BPC Solution Architect Location: Kalamazoo, MI (Remote) Participate in requirement gathering and design phase to define business requirements and system blueprint designBuild SAP BPC model & dimensionPerform SAP BPC system configuration such as business process flow and business rules.Development and support of all BPC objects that includes reports, input templates, master/meta data, logic scripts, business rules, BPF, work status, batch schedulesWrite code in Script Logic / Fox and A","New York, NY, USA","Third Party, Contract",Business Analytics,10 days ,2024-04-24 03:02:33.373095,,,https://www.dice.com/company/RTL109178?companyname=VLink%20Inc,152
"Java Developer with Clojure - REMOTE/San Jose, CA",RHP Soft Inc.,"Hello, Greetings from RHP Soft Inc., One of our clients is looking for Java Developers with Clojure experience. Location - REMOTE/San Jose, CA Interview process - Java test and another 2 rounds. Please go through the job requirement and if you are interested, please send your updated resume to  Title : Java Developer Keywords: Java, Clojure Job Description: 5+ years experience building web applications with object oriented or functional programming languages, specifically Clojure and Java.  Stro","New York, NY, USA",Contract,Business Analytics,2 days ,2024-05-02 03:02:33.373095,2 days ago ,,https://www.dice.com/company/10462800?companyname=RHP%20Soft%20Inc.,152
"Senior Developer (Identity Platform)/Engineer - REMOTE / Austin, TX",RHP Soft Inc.,"Hello, Greetings from RHP Soft Inc., One of our clients is looking for Strong Java guys with Open ID experience.. Please go through the job requirement and if you are interested, please send your updated resume to  Title : Senior Developer (Identity Platform)/Engineer  Location : 100% Remote OR Austin, TX Keywords: Java, OAuth2, Open ID Connect, REST, SCIM Requirement: --At least 12+ years of software development experience using Java/J2EE for large enterprise customers. --5+ years of relevant e","New York, NY, USA",Contract,Business Analytics,2 days ,2024-05-02 03:02:33.374096,2 days ago ,,https://www.dice.com/company/10462800?companyname=RHP%20Soft%20Inc.,152
Consulting Lead - Enterprise & IT Strategy,"ReQignition, Inc.","Company Description  BLEND360 is an award-winning, new breed Data Science Consultancy focused on powering exceptional results for our Fortune 500/1000 clients and other major organizations. We are a growing company born at the intersection of advanced analytics, data, and technology. Who we are: People are everything here at BLEND360.  We are inspired by advancing our Client s most critical initiatives, products and projects by matching our clients with the right talent. BLEND360 has been among","New York, NY, USA",Full-time,Business Analytics,24 days ,2024-04-10 03:02:33.375071,,,https://www.dice.com/company/90941004?companyname=ReQignition%2C%20Inc.,152
IT Security Operations,Anveta Inc,"Role: IT Security Operations Location: 3 Days per week onsite 2 days remote- NYC, NY Experience: 4-6 years  One of 3 shifts a day in a 24/7 operation (*consultant needs to be flexible enough to fill any of the 3 shifts as needed): Shift 1 = 12am  8:30am Shift 2 = 8am  4:30pm Shift 3 = 3:30pm  12am  SUMMARY OF THE FUNCTION/ROLE:  The IT Cyber Security Operations Monitoring Team is seeking consultants to perform Tier 2 SOC follow-up and remediation activity on escalated incidents. The Tier 2 level","New York, NY, USA","Contract, Third Party",Business Analytics,43 days ,2024-03-22 03:02:33.376069,25 days ago ,,https://www.dice.com/company/10312854?companyname=Anveta%20Inc,152
Sr Kronos Analyst,"Amzur Technologies, Inc.",Need 10+ Years of ExperienceMUST HAVE Strong functional knowledge of Kronos modules including: Workforce Dimensions Workforce Dimensions Timekeeping Workforce Dimensions Accruals Workforce Dimensions Absence Workforce Dimensions Analytics Proficient in CRT s Reporting Kronos Integration Dell Boomi Workforce Dimensions Integration PlatformExperience working with enterprise level customers  Overview The Kronos Technical Consultant is responsible for ensuring technology solutions address business r,"New York, NY, USA","Contract, Third Party",Business Analytics,60+ days ,2024-03-05 03:02:33.376069,15 hours ago ,,https://www.dice.com/company/10115656?companyname=Amzur%20Technologies%2C%20Inc.,152
Residential Solutions Architect,Computomic,"Role: Resident Solution Architect (RSA) Experience: 10+ years years consulting, 7+ years in data engineering Location: London /Remote. United Kingdom Background: Computomic was founded in 2019 with a vision to design and deploy mission critical and highly differentiated Data & AI solutions for companies looking to migrate their data stack from legacy data platforms such as Teradata, Cloudera, Datastage and Informatica to modern data platforms like Databricks. Over the last few years, we have bec","New York, NY, USA",Contract,Business Analytics,38 days ,2024-03-27 03:02:33.377066,23 days ago ,,https://www.dice.com/company/91129876?companyname=Computomic,152
Workday Prism Developer,HL Solutions LLC,"Workday Prism Developer  Expert in developing complex Workday Prism Pipelines and handling high volumes of data in and out of Workday Prism Analytics  Extensive hands-on experience in Prism Transformations such as Unpivot, Group by, Filter, Rank  Good understanding of Data Change Tasks (DCTs) to perform CRUD operations  Hands-on Experience in creating Custom Organizations, Base Data Sets, Derived Datasets  Able to understand business requirements, develop and deliver code in a fast-paced environ","New York, NY, USA","Third Party, Contract",Business Analytics,19 hours ,2024-05-03 08:02:33.378076,,,https://www.dice.com/company/91089103?companyname=HL%20Solutions%20LLC,152
Power BI Developer,Symphony Corporation,"Responsibilities: Quickly assimilate and extract relevant supply chain data from our extensive data lake.Develop, design, and maintain advanced Power BI reports and dashboards specific to supply chain metrics.Utilize complex data sources in a Supply Chain context, including but not limited to inventory levels, logistics performance, and vendor management.Transform raw data into meaningful insights through engaging visuals and interactive reports.Work closely with Supply Chain stakeholders to ide","New York, NY, USA",Contract,Business Analytics,14 days ,2024-04-20 03:02:33.379068,,,https://www.dice.com/company/10115170?companyname=Symphony%20Corporation,152
Data Science with ML,Astir IT Solutions,"Experience with Machine Learning, Data Science, Data Engineering principles and technologies such as R, Python, SQL. Experience delivering and managing AI/ML based software products. Experience with agile software development methodology. Proven experience with data engineering and ETL techniques using data from a wide variety of data sources. Rigorous understanding of statistics/machine learning and ability to discern appropriate analytics techniques to problem-solve. Knowledge of data warehous","New York, NY, USA",Contract,Business Analytics,45 days ,2024-03-20 03:02:33.379068,12 hours ago ,,https://www.dice.com/company/10110032?companyname=Astir%20IT%20Solutions,152
"Digital Communications Specialist (Content Dev, Graphic Design, Copy writing)",Dynamic Enterprise Solutions Inc,"The Digital Engagement Specialist is responsible for the planning, creation, execution, and deployment of digital engagement programs for the People Strategy initiatives and learning and development. We are seeking a dynamic individual who thrives in a fast-paced environment and possesses exceptional attention to detail. As a multitasker, you will be responsible for crafting impactful concepts that resonate with target audiences. Your work includes content creation, maintenance, and communicatio","New York, NY, USA","Contract, Third Party",Business Analytics,1 day ,2024-05-03 03:02:33.380067,1 day ago ,,https://www.dice.com/company/10450168?companyname=Dynamic%20Enterprise%20Solutions%20Inc,152
ITSM CMDB / Data Analysis expertise- 100% Remote role - Canada/LATAM Based,Acnovate Business Solutions Inc.,"ITSM CMDB / Data Analysis expertise 100% Remote (Near Shore - Canada/Latin America) Long term Contract Job Description: Configuration Management Database (CMDB) Maintenance: The Asset and Configuration Manager is responsible for managing and maintaining the CMDB in ServiceNow. This involves ensuring accurate and up-to-date information about all configuration items (CIs) within the IT infrastructure, including hardware, software, and other assets. Configuration Identification: Working with differ","New York, NY, USA","Contract, Third Party",Business Analytics,37 days ,2024-03-28 03:02:33.381067,19 hours ago ,,https://www.dice.com/company/10127360?companyname=Acnovate%20Business%20Solutions%20Inc.,152
EDI Analyst,Cyber Sphere LLC,"EDI Analyst 3 Manhattanville Rd Purchase NY Long Term Contract Lead the development and management of EDI implementation projects, utilizing your expertise in analysis, specification, and interpretation. Onboard new transaction sets and implement advanced EDI functionality, ensuring seamless integration with trading partners. Conduct end-to-end implementation and testing of new trang Tding partners, monitoring data flow through EDI applications to maintain operational integrity. Provide ongoing","New York, NY, USA","Contract, Third Party",Business Analytics,7 days ,2024-04-27 03:02:33.382073,2 days ago ,,https://www.dice.com/company/91081414?companyname=Cyber%20Sphere%20LLC,152
"Technical Business Analyst - Jersey City,NJ ( Only Locals & 10 + Exp Need)",Radiantze,"Job Title: Technical Business Analyst  Location: Jersey City,NJ - Hybrid Job Description Main duties and responsibilities Documenting model/metadata requirements, definitions and authoritative sources ensuring stakeholders are aware of their responsibilities in managing data aligned to group mandated Metadata StandardUndertaking business analysis to assess needs, capture requirements and define solutions that will maximize the value delivered to stakeholders across a portfolio of strategic data","New York, NY, USA","Contract, Third Party",Business Analytics,9 days ,2024-04-25 03:02:33.383071,,,https://www.dice.com/company/91140385?companyname=Radiantze,152
PM/BA with solid FX Trade,Softova Inc,"Role: PM/BA with solid FX Trade support experience across all products Location: Hybrid two day in NYC or Jersey City Minimum EIGHT years in Investment Banks (capital markets, fixed income). Front Office Project Manager / Business Analyst to focus on building out our Front to Back Trade Support across all FX products Role Objectives Business Analysis for strategic projects and enhancements across vanilla and exotic FX Desks Facilitate daily/weekly Developer scrums, sprint planning sessions, spri","New York, NY, USA",Contract,Business Analytics,9 days ,2024-04-25 03:02:33.384078,,,https://www.dice.com/company/10410484?companyname=Softova%20Inc,152
Sr System Engineer,Alpha 20 Group,"Position :: Sr System Engineer Location :: New York City,NY (Hybrid) Duration : Long Term. Job Description Must-Have Skills : Expertise in end-end Cloud migration including strategy development, assessment,solution design, architecture, and execution on Azure, AWS Operational knowledge of key technologies, such as Windows OS, Linux OS, AD,DFS, SFTP, Cluster etc and In-depth knowledge on Active Directory Replication troubleshooting, hands on replication tool Repadmin, Dcdiag, AD Rep etc. Experien","New York, NY, USA","Contract, Third Party",Business Analytics,9 days ,2024-04-25 03:02:33.385069,17 hours ago ,,https://www.dice.com/company/91127777?companyname=Alpha%2020%20Group,152
Adobe Experience Platform - AEP Developer,Shrive Technologies LLC,"Role: AEP Developer Location: New York City, NY (100% Onsite) Duration: 12 Months Job Description: Work with data integration technologies to design and implement new solutions and processes for clients to support new customer experience strategies Work with business and technology client representatives to gather functional and technical requirements Serve as a lead of an integration and/or data architecture team Serving as the Data Architect and subject matter expert for customer experience &","New York, NY, USA","Contract, Third Party",Business Analytics,7 days ,2024-04-27 03:02:33.386074,4 days ago ,,https://www.dice.com/company/91098872?companyname=Shrive%20Technologies%20LLC,152
Vlocity Salesforce Developer,Mahaugha LLC,"Job Description : Must have Skills: Over all experience of 8 years with 5 years of  experience in Salesforce Vlocity . Experience in implementing solutions in SF adhering to SF s recommended standards. Comfortable having conversations with business and BAs about OOTB vs customization. Must have the knowledge in Copado with Vlocity Devops. Must have outstanding Salesforce administration experience. Sound knowledge in Jenkins, Bitbucket, JIRA , Github. Hands on technical experience in Visual Studi","New York, NY, USA",Contract,Business Analytics,16 days ,2024-04-18 03:02:33.387073,,,https://www.dice.com/company/91114983?companyname=Mahaugha%20LLC,152
Senior collateralized Loan obligation (CLO) Implementation Lead,"Mitchell Martin, Inc.","Senior collateralized Loan obligation Implementation Lead Location: Hybrid, NYC Position Type: Contract Seeking Local Candidates to NYC only Job Summary: The Senior Implementation Lead is a senior resource within our professional services group. This role is responsible for requirements gathering, implementation of the Sentry PM solution, configuration of its modules, and conducting client training. He/she will have a background in investment management and/or loan loans processing and will have","New York, NY, USA",Contract,Business Analytics,4 days ,2024-04-30 03:02:33.388072,,,https://www.dice.com/company/mitchmar2?companyname=Mitchell%20Martin%2C%20Inc.,152
".Net Developer :: Ridgefield park, NJ, Onsite.","HSK Technologies, Inc.","Job Summary: Responsibilities Analyze requirement for the REST API based data interface project development.  Design database table for the interface data loading.  Create data interface software getting data with C# based REST API  Create authentication process in the interface software  Create logging process that shows error/status that occur during program operation.  Create output documents for analysis/design, development, and deployment.  Provide knowledge transfer for the service managem","New York, NY, USA",Contract,Business Analytics,36 days ,2024-03-29 03:02:33.389065,4 days ago ,,https://www.dice.com/company/91086948?companyname=HSK%20Technologies%2C%20Inc.,152
