Job Title,Company Name,Job Description,Location,Employment Type,Query_Value,Posted Scraped,Posted On,Updated Scraped,Updated On,Company Link,From Total Job Count
".Net Developer :: Ridgefield park, NJ, Onsite.","HSK Technologies, Inc.","Job Summary: Responsibilities Analyze requirement for the REST API based data interface project development.  Design database table for the interface data loading.  Create data interface software getting data with C# based REST API  Create authentication process in the interface software  Create logging process that shows error/status that occur during program operation.  Create output documents for analysis/design, development, and deployment.  Provide knowledge transfer for the service managem","New York, NY, USA",Contract,Data Engineer,36 days ,2024-03-29 02:56:20.894996,4 days ago ,,https://www.dice.com/company/91086948?companyname=HSK%20Technologies%2C%20Inc.,141
Machine Learning Engineer,Best High Technologies,"Job Description: We are seeking a talented Machine Learning Engineer with expertise in software engineering to join our team. As a Machine Learning Engineer, your primary responsibility will be to develop machine learning (ML) solutions that focus on technology process improvements. Specifically, you will be working on projects involving ML & Generative AI solutions for Technology & Data Management Efficiencies such as optimal cloud computing, knowledge bots, Software Code Assistants, Automatic","New York, NY, USA","Third Party, Contract",Data Engineer,13 hours ,2024-05-03 13:56:20.894996,13 hours ago ,,https://www.dice.com/company/90979221?companyname=Best%20High%20Technologies,141
ML Engineer,Best High Technologies,"Job Description: We are seeking a talented Machine Learning Engineer with expertise in software engineering to join our team. As a Machine Learning Engineer, your primary responsibility will be to develop machine learning (ML) solutions that focus on technology process improvements. Specifically, you will be working on projects involving ML & Generative AI solutions for Technology & Data Management Efficiencies such as optimal cloud computing, knowledge bots, Software Code Assistants, Automatic","New York, NY, USA","Contract, Third Party",Data Engineer,13 hours ,2024-05-03 13:56:20.894996,13 hours ago ,,https://www.dice.com/company/90979221?companyname=Best%20High%20Technologies,141
BI Engineer :: Remote :: W2 Profiles Only,Aorton Inc,"Role : BI Analytics Engineer  Location: Remote Job Description: Six Month Expectations Contribute to the data pipeline process, creating new pipelines that further data availability on our BI platform Take ownership of portions of our data stack Proactively solve issues or errors within the data pipeline Take an active role in designing the future of our data pipeline or BI platforms Collaborate with the team on best practices and overall business strategy Take ownership of data office hours and","New York, NY, USA",Contract,Data Engineer,1 day ,2024-05-03 02:56:20.894996,,,https://www.dice.com/company/91140841?companyname=Aorton%20Inc,141
Data Scientist - Biomedical & Clinical Informatics Research Computing,Rutgers,"Rutgers Office of Advanced Research Computing (OARC) is seeking a Senior Scientist Research Computing (Biomedical and Clinical Informatics) Data Scientist for our Clinical and Research Data Warehouse (CRDW) team! As a CRDW Data Scientist, you will contribute to the design and execution of experiments in collaboration with multidisciplinary teams. In this role, you will oversee data acquisition, ensuring the collection of high-quality clinical data, and employ advanced statistical methods to anal","New York, NY, USA",Full-time,Data Engineer,2 days ,2024-05-02 02:56:20.894996,,,https://www.dice.com/company/10116256?companyname=Rutgers,141
Azure Data Solutions Architect,SANS,"Job Title - Azure Data Solutions Architect Location - Edison, NJ Position: Fulltime (W2); Single Person C2C may be considered  Job Summary: We are seeking an experienced Azure Data Solutions Architect with P&C Industry experience. If you are  data freak  and looking for a professionally challenging and financially rewarding career this position might be of interest to you. This position will play a pivotal role in the growth dynamics of XDuce. Azure Data Solutions Architect will spearhead new Da","New York, NY, USA",Full-time,Data Engineer,17 days ,2024-04-17 02:56:20.894996,1 day ago ,,https://www.dice.com/company/10102433?companyname=SANS,141
Data Manager with Clarity PPM,ClifyX,"Role : Data reporting and process manager Location: Bethpage, NY (Day 1 onsite) Mandatory skill : Clarity PPM  Job Description : Primary skills (100%) / experience: Experience and knowledge of reporting and process management. Experience in identifying process improvements and implementation. Experience in data management and manipulation. (Data available mainly in Clarity tool)  Secondary skills (50%)/ experience: Versed in documented operations management with responsibility in leading initiat","New York, NY, USA","Contract, Third Party",Data Engineer,3 days ,2024-05-01 02:56:20.894996,1 day ago ,,https://www.dice.com/company/mategr?companyname=ClifyX,141
Fulltime BI Developer in NYC,NuWare Tech Corp,"Local Candidates only. The client will sponsor the visa TYPE & AMOUNT OF EXPERIENCE:  Bachelor s degree in Engineering or Computer Science  6 years of experience in Business Intelligence solutions  3 years of strong working knowledge in Tableau  3 years of software development experience on Microsoft BI Platform  MS SQL Server, SSRS, SSAS  2 years of experience using Oracle Business Intelligence tools TECHNICAL COMPETENCIES:  Extensive working experience with Tableau. Tableau Certification and/o","New York, NY, USA",Full-time,Data Engineer,43 days ,2024-03-22 02:56:20.894996,1 day ago ,,https://www.dice.com/company/nuware?companyname=NuWare%20Tech%20Corp,141
Google Cloud Platform Data Architect,DVG Tech Solutions LLC,"Job Description: The Role We seek an experienced Google Cloud Platform Data Architect to shape and lead our data architecture and analytics initiatives on the Google Cloud Platform. You'll work closely with cross-functional teams to design scalable data solutions, optimize data pipelines, and enable data-driven decision-making across the organization. Key Responsibilities:  Architecture Design: Craft scalable and reliable data architectures on Google Cloud Platform, encompassing data ingestion,","New York, NY, USA","Third Party, Contract",Data Engineer,10 days ,2024-04-24 02:56:20.894996,19 hours ago ,,https://www.dice.com/company/90922892?companyname=DVG%20Tech%20Solutions%20LLC,141
Test Do Not Apply - Senior Full Stack Developer,Dice US Sales Demo Account,"Job Type: Full-time Location: Greenwood Village, Colorado We are seeking an experienced Senior Full Stack Developer to join our dynamic team. The successful candidate will be responsible for developing, maintaining, and enhancing web applications that meet the needs of our clients. As a Senior Full Stack Developer, you will work closely with our cross-functional teams to ensure that our products are delivered on time, within budget, and to the highest quality standards. Responsibilities: Develop","New York, NY, USA",Full-time,Data Engineer,18 days ,2024-04-16 02:56:20.894996,4 days ago ,,https://www.dice.com/company/dicedemo?companyname=Dice%20US%20Sales%20Demo%20Account,141
Remote Alteryx ETL developer Full time or Part time,CapB InfoteK LLC,"We have an immediate need for a strong Alteryx ETL Developer /Data Engineer to participate in  one of our Data Management Project . This is a 100% remote opportunity, but consultants need to have a place of residence anywhere in Wisconsin. Desired Experience:Using ETL tools to design ETL jobs (ETL 6 years, preferably 2 years of with Alteryx)Developing various types of data loads and Implementing change data capture (CDC)Testing and debugging ETL. Developing complex SQL. ETL job scheduling Loadin","New York, NY, USA",Contract,Data Engineer,53 days ,2024-03-12 02:56:20.894996,23 days ago ,,https://www.dice.com/company/10343479?companyname=CapB%20InfoteK%20LLC,141
Azure Data Architect,Intraedge,"Job Title: : Azure Data Architect Location: REMOTE Duration: Long Term Contract  Responsibilities: Engineer Azure-based solutions with a focus on cost-efficiency, performance, and operational effectiveness. Craft and enforce a framework to quantify data quality across various customer and prospect sources, ensuring data accuracy, completeness, consistency, and timeliness. Scrutinize first-party customer data sources to establish the most reliable ones and formulate ingestion strategies for both","New York, NY, USA","Contract, Third Party",Data Engineer,3 days ,2024-05-01 02:56:20.894996,1 day ago ,,https://www.dice.com/company/10121492?companyname=Intraedge,141
Sr Power BI developer with very strong SQL and Data Operations skills || W2 || Any Visa,Shiro Technologies,"Key Skills : Power BI, SQL, Retail Domain Job Summary : The ideal candidate will be part of an organization that is revolutionizing technology platforms and architecting a data and analytics landscape that is simplified, modern, flexible and will ultimately provide a foundation for all future analysis. This role will work closely with the business and technical Key Qualifications : Deep experience, 10 + years of experience in Power BI with very strong SQL. 5+ years visualization in a retail envi","New York, NY, USA",Contract,Data Engineer,16 hours ,2024-05-03 10:56:20.894996,,,https://www.dice.com/company/10481525?companyname=Shiro%20Technologies,141
Residential Solutions Architect,Computomic,"Role: Resident Solution Architect (RSA) Experience: 10+ years years consulting, 7+ years in data engineering Location: London /Remote. United Kingdom Background: Computomic was founded in 2019 with a vision to design and deploy mission critical and highly differentiated Data & AI solutions for companies looking to migrate their data stack from legacy data platforms such as Teradata, Cloudera, Datastage and Informatica to modern data platforms like Databricks. Over the last few years, we have bec","New York, NY, USA",Contract,Data Engineer,38 days ,2024-03-27 02:56:20.894996,23 days ago ,,https://www.dice.com/company/91129876?companyname=Computomic,141
AWS Data Architect,WinWire Technologies,"Job title: AWS Data Architect Pharma exp Must Location: Alameda, CA Remote Duration: open for full time/ Contract to hire  Let s not just look at Pharma experience since there could be folks with Clinical domain experience which is not relevant. It needs to be Pharma Commercial on domain and AWS Data Engineering / Architecture (hands on). Someone who can set direction, define data patterns, establish customer domains and design with AWS tools.  * Rebates * Marketing * Market Access * Sales * Arc","New York, NY, USA","Full-time, Third Party",Data Engineer,57 days ,2024-03-08 02:56:20.894996,2 days ago ,,https://www.dice.com/company/RTL854830?companyname=WinWire%20Technologies,141
Senior Data Analyst,Vy Systems,"Year of experience 10+Expert in SQLData warehousing conceptsData prep, ability to connect data across different sources to solve a problem.Critical thinking & Problem-solvingAttention to detail.Domain knowledge automotive finance or loan processingAbility to reverse engineer from Qlik sense, Alteryx, JCL s, Cobol code etc. to move on perm warehouse to Google Cloud Platform.Knowledge of Google Cloud Platform BigqueryTesting to catch issues before going to UAT.","New York, NY, USA","Contract, Third Party",Data Engineer,24 days ,2024-04-10 02:56:20.894996,24 days ago ,,https://www.dice.com/company/10114746?companyname=Vy%20Systems,141
Data Analyst Internship,Job Wize,"Trainee Data Analyst<>REMOTEJob Description:We are seeking an enthusiastic and detail-oriented Trainee Data Analyst to join our growing team. In this entry-level position, you will be introduced to the dynamic world of data analysis, where you will develop essential skills and gain hands-on experience needed to analyze and interpret data across various business functions. Responsibilities:Assist in collecting, tracking, and analyzing data from multiple sources.Support the data analysis team in m","New York, NY, USA",Full-time,Data Engineer,15 days ,2024-04-19 02:56:20.894996,15 days ago ,,https://www.dice.com/company/91159959?companyname=Job%20Wize,141
ITSM CMDB / Data Analysis expertise- 100% Remote role - Canada/LATAM Based,Acnovate Business Solutions Inc.,"ITSM CMDB / Data Analysis expertise 100% Remote (Near Shore - Canada/Latin America) Long term Contract Job Description: Configuration Management Database (CMDB) Maintenance: The Asset and Configuration Manager is responsible for managing and maintaining the CMDB in ServiceNow. This involves ensuring accurate and up-to-date information about all configuration items (CIs) within the IT infrastructure, including hardware, software, and other assets. Configuration Identification: Working with differ","New York, NY, USA","Contract, Third Party",Data Engineer,37 days ,2024-03-28 02:56:20.910817,19 hours ago ,,https://www.dice.com/company/10127360?companyname=Acnovate%20Business%20Solutions%20Inc.,141
Collibra Data Quality Consultant (Collibra DQ),Xoriant Corporation,Looking for someone who is an expert on all functionalities provided by Collibra DQ.Preferred if they have worked with Collibra DQ in a healthcare setting.It would be even better if they have connected to Databricks as a data source from Collibra DQ.,"New York, NY, USA","Contract, Third Party",Data Engineer,3 days ,2024-05-01 02:56:20.911761,,,https://www.dice.com/company/xorca001?companyname=Xoriant%20Corporation,141
ServiceNow Data + Integrations Architect,HL Solutions LLC,"Job Description:-  ServiceNow Data + Integrations Architect (Level 3) Primary Skill: Data + Integration Architect , CSA + at least 2 mainline certifications  ServiceNow Data Architect - 40% Govern demand for inbound/outbound data feed intake and delivery Collaboration point between platform, product, EA, and EDS teams to ensure data in ServiceNow is ""fit-for-purpose"" Ensure alignment of data model hierarchy to EA and EDS standards Govern quality and certification of data model Ensure implementat","New York, NY, USA","Contract, Third Party",Data Engineer,17 days ,2024-04-17 02:56:20.912298,,,https://www.dice.com/company/91089103?companyname=HL%20Solutions%20LLC,141
Oracle HCM Platform Support (Techno-Functional) - Remote,Cyber Sphere LLC,"Job title: Oracle HCM Platform Support  (Techno-Functional) Remote - EST Long term Prior Experience of HCM Release Management for Oracle HCM components (EXTRACT, ALERT, BIP, Reports), Well versed with Oracle CSM & FSM tool for automated Release Management Prior experience of Managing Oracle POD, instance strategy, P2T, T2T, Data Masking Certificate Management for Real time Integrations. Experience generate, import, export, and delete PGP and X.509 certificates for data encryption and decryption","New York, NY, USA","Third Party, Contract",Data Engineer,3 days ,2024-05-01 02:56:20.912947,,,https://www.dice.com/company/91081414?companyname=Cyber%20Sphere%20LLC,141
Technical Architect,ASCII Group LLC,"Position: Architect on Ingestion tools like HVR & Appflow Location: Remote Duration: Long Term Client: Pharma  Description: HVR Administration: Relevant Exp 5+ years HVR Tool Management:  Lead the configuration, administration, and management of the HVR tool, ensuring its optimal performance and adherence to industry best practices.Configure data source connections and manage HVR agents.Identify and raise system capacity related issues (storage, licenses, performance threshold).Participate in ov","New York, NY, USA","Third Party, Contract",Data Engineer,3 days ,2024-05-01 02:56:20.914187,2 days ago ,,https://www.dice.com/company/10117479?companyname=ASCII%20Group%20LLC,141
Enterprise Data Speclialist,Genome International Corp,"looking for a contractor to provide Data Governance services in support of the Statewide Longitudinal Data Systems (SLDS) federal grant efforts. CDE received the grant award in 2020, and it will continue through February 2025. The early years of the grant focused on two use case areas, Adult Education (AE) and Concurrent Enrollment (CE). There is a significant technology component to this grant effort, CDE already has data-linking technology in place and part of the grant commitment is to modern","New York, NY, USA",Contract,Data Engineer,44 days ,2024-03-21 02:56:20.914729,1 day ago ,,https://www.dice.com/company/genwi001?companyname=Genome%20International%20Corp,141
Power BI Developer,Symphony Corporation,"Responsibilities: Quickly assimilate and extract relevant supply chain data from our extensive data lake.Develop, design, and maintain advanced Power BI reports and dashboards specific to supply chain metrics.Utilize complex data sources in a Supply Chain context, including but not limited to inventory levels, logistics performance, and vendor management.Transform raw data into meaningful insights through engaging visuals and interactive reports.Work closely with Supply Chain stakeholders to ide","New York, NY, USA",Contract,Data Engineer,14 days ,2024-04-20 02:56:20.915774,,,https://www.dice.com/company/10115170?companyname=Symphony%20Corporation,141
SOLUTIONS ARCHITECT,TribolaTech Inc.,"15+ YEARS EXPERIENCE Responsibilities: Data Ingestion:Lead the design and development of data ingestion processes, extracting data from various sources and formats.Data Lake Architecture:Architect, implement, and maintain the data lake architecture, including landing, raw, and curated layers, ensuring efficient storage, processing, and retrieval of data.Staging Area Management:Establish and manage the staging area within the data lake, facilitating the consolidation and preparation of data befor","New York, NY, USA",Contract,Data Engineer,11 days ,2024-04-23 02:56:20.916281,,,https://www.dice.com/company/10410723?companyname=TribolaTech%20Inc.,141
AI Consulting Lead - SVP,"ReQignition, Inc.","Company DescriptionBlend is a premier AI services provider, committed to co-creating meaningful impact for its clients through the power of data science, AI, technology, and people. With a mission to fuel bold visions, Blend tackles significant challenges by seamlessly aligning human expertise with artificial intelligence. The company is dedicated to unlocking value and fostering innovation for its clients by harnessing world-class people and data-driven strategy. We believe that the power of pe","New York, NY, USA",Full-time,Data Engineer,24 days ,2024-04-10 02:56:20.916791,,,https://www.dice.com/company/90941004?companyname=ReQignition%2C%20Inc.,141
Data Science with ML,Astir IT Solutions,"Experience with Machine Learning, Data Science, Data Engineering principles and technologies such as R, Python, SQL. Experience delivering and managing AI/ML based software products. Experience with agile software development methodology. Proven experience with data engineering and ETL techniques using data from a wide variety of data sources. Rigorous understanding of statistics/machine learning and ability to discern appropriate analytics techniques to problem-solve. Knowledge of data warehous","New York, NY, USA",Contract,Data Engineer,45 days ,2024-03-20 02:56:20.917305,12 hours ago ,,https://www.dice.com/company/10110032?companyname=Astir%20IT%20Solutions,141
SAP OTC consultant,Mahaugha LLC,"Job Description: Proficient in SAP OTC (Order to Cash) and integration with other SAP modules.Extensive experience with SAP S4 HANA transformations and migrations.Strong understanding of SAP ABAP/4 language for debugging and enhancing standard SAP applications.Exceptional ability in end-to-end implementation of SAP projects.Superior communication skills, both written and verbal for liaising with stakeholders at all levels to gatherrequirements and provide updates.Have experience with integration","New York, NY, USA",Contract,Data Engineer,22 days ,2024-04-12 02:56:20.917819,16 days ago ,,https://www.dice.com/company/91114983?companyname=Mahaugha%20LLC,141
AI Engineer - Open Source Models Specialist,P2PSoftTek Inc,"AI Engineer - Open Source Models Specialist Remote Description :  1. Research, develop, and implement state-of-the-art AI models using open source frameworks and tools, with a focus on Hugging Face Datasets. 2. Fine-tune pre-trained models to specific tasks and domains, ensuring optimal performance and accuracy. 3. Build and optimize NLP encoders and transformers to support various natural language processing tasks and applications. 4. Design and maintain a scalable vector database for efficient","New York, NY, USA","Contract, Third Party",Data Engineer,7 days ,2024-04-27 02:56:20.918846,19 hours ago ,,https://www.dice.com/company/90868495?companyname=P2PSoftTek%20Inc,141
IBM Datacap Developer,P2PSoftTek Inc,"IBM Datacap Developer Remote Role Description : Collaborate with stakeholders to gather and analyze business requirements for document capture and data extraction processes.Design and architect IBM Datacap, AWS Textract solutions to meet business needs, including document classification, data extraction, and workflow automation.Develop and customize IBM Datacap, AWS Textract applications flows, modules, and components using Datacap Studio, Datacap Navigator, and other tools.Configure and optimiz","New York, NY, USA","Contract, Third Party",Data Engineer,24 days ,2024-04-10 02:56:20.919353,19 hours ago ,,https://www.dice.com/company/90868495?companyname=P2PSoftTek%20Inc,141
Principal Enterprise Architect-12 Months Contract-Remote opportunity.,Accion Labs,Greetings from Accionlabs!!  Our Direct client is looking for Principal Enterprise Architect-12 Months Contract-Remote opportunity.  Job Description: As Principal Architect - Enterprise you will drive world-class cloud solutions based on the AWS & Azure platform to accelerate the delivery of our customer facing expert solutions and improve the reliability & security of our applications. You will take a lead role in defining and promoting the architecture direction and governance for Cloud strate,"New York, NY, USA","Contract, Third Party",Data Engineer,17 hours ,2024-05-03 09:56:20.919862,17 hours ago ,,https://www.dice.com/company/10428868?companyname=Accion%20Labs,141
Mainframe Computer Operator II - Night Shift,Black Knight Inc,"SUMMARYResponsible for operating computer, computer-related hardware and other operations area equipment. Performs support activities in computer operations.  SHIFT Night Shift: 7:00pm - 7:00am ET Wednesday - Friday and every other Saturday.  This position can be 100% remote!  RESPONSIBILITIES Monitors and controls a computer console to process and complete jobs.Investigates error conditions in computer processing, equipment malfunction and/or network (on-line) performance in order to determine","New York, NY, USA",Full-time,Data Engineer,60+ days ,2024-03-05 02:56:20.920377,29 days ago ,,https://www.dice.com/company/10361826?companyname=Black%20Knight%20Inc,141
ETL ODI Developer,P2PSoftTek Inc,"ETL ODI Developer Remote Role  Description  ODI Experience Proficient in PL SQL, Oracle SQL Plusses SSIS experience - OBI: Operations business intelligence - Data analytics/data science - Business IT unit - Why? We sit in business and provide analytics solution to the business - Most of work supports electric ops and working with field crews, office, working with EMS data, ATMS, GIS, SAP, all sorts of data sets 70 different data sets analytics on data - Oracle based technology stack - Solutions","New York, NY, USA","Contract, Third Party",Data Engineer,60+ days ,2024-03-05 02:56:20.920891,19 hours ago ,,https://www.dice.com/company/90868495?companyname=P2PSoftTek%20Inc,141
Consulting Director - Digital Transformation (remote),RedRiver Systems L.L.C.,"Great opportunity within growing international company developing state-of-the-art products supporting IoT and communication systems worldwide. This is a hands-on opportunity working with customers creating Digital Transformation solutions to drive their Overall Equipment Effectiveness. RESPONSIBILITIES Identify, prioritize, frame and structure complex and ambiguous challenges to help clients build realistic and scalable digital strategies that meet their company specific needs.Lead Digital Tran","New York, NY, USA",Full-time,Data Engineer,9 days ,2024-04-25 02:56:20.921442,20 hours ago ,,https://www.dice.com/company/10122941?companyname=RedRiver%20Systems%20L.L.C.,141
Cloud Architect-Google Cloud Platform,Cloudpaths,"Looking for a Google Cloud Platform Engineer/Google Cloud Platform Developer for one of my direct clients in US. The client is neither looking for core data engineer nor DevOps/SRE. Required: - Experience in leading the architecture and design of complex cloud solutions on Google Cloud Platform (Google Cloud Platform) to meet business objectives and performance requirements.Experience in developing and implement data storage and management strategies on Google Cloud Platform, utilizing services","New York, NY, USA","Contract, Third Party",Data Engineer,15 hours ,2024-05-03 11:56:20.922479,,,https://www.dice.com/company/91016258?companyname=Cloudpaths,141
Python Engineer,SIAL TECHNOLOGY PARTNERS,"Strong Python Engineer with strong engineering skills required. Financing tools exp is a huge plus - (Loans, Credit, Mortgages, Leasing, bonds) NYC (Onsite - 4 days a week) You will be part of a Team that is responsible for building and supporting a world-class suite of tools for our Treasury and Financing teams, managing cash positions for the Firm to optimize costs. We are looking for an experienced and eager developer to join our team in supporting this mandate. Role Overview: Work with Finan","New York, NY, USA",Full-time,Data Engineer,30 days ,2024-04-04 02:56:20.923000,29 days ago ,,https://www.dice.com/company/10432398?companyname=SIAL%20TECHNOLOGY%20PARTNERS,141
Salesforce Administrator,USEReady,"Job Title: Enterprise Technology Engineer - Salesforce Location: New York, NY 10017 Duration: Direct Hire/Full Time USEReady is seeking an Enterprise Technology Engineer for a great career opportunity in NY City! There are several shared service units that collaborate to build and maintain a variety of products, including information services, marketing services and events, print and digital news publications, newsletters, advertising, intelligence & analysis platforms, reference solutions, and","New York, NY, USA","Full-time, Third Party",Data Engineer,44 days ,2024-03-21 02:56:20.923510,23 days ago ,,https://www.dice.com/company/designnj1?companyname=USEReady,141
Hiring Java Integration Engineer,Infinite Computer Solutions (ICS),"Hiring Java Integration engineer for Onsite work. Interested candidates apply with your updated resume. Skill: Java Integration Engineer  Location: Berkeley Heights, NJ/Alpharetta, GA Job description: Senior Integration Engineer (REST, Java, AWS) 10+ years experience We are seeking a talented Senior Integration Engineer with expertise in REST, Java, and AWS to join our dynamic team. This role offers an exciting opportunity to work on complex integration projects, leveraging cutting-edge technolo","New York, NY, USA",Full-time,Data Engineer,14 days ,2024-04-20 02:56:20.924018,,,https://www.dice.com/company/10199915?companyname=Infinite%20Computer%20Solutions%20(ICS),141
Software Engineer in Test - Playwright with Typescript,Vidorra Consulting Group,"Visa Sponsorship is available for this opportunity. Our reputed client based out of the Houston area is seeking for multiple Sr. Full Stack Quality Engineer with strong hands-on Manual testing experience on cloud-based infrastructure and services in Serverless, Event driven architectures on Azure cloud. Deep understanding and problem-solving ability of various complexities, experience collaborating on teams with multiple disciplines (DevOps, Data engineers, Software engineers). Self-organized an","New York, NY, USA",Full-time,Data Engineer,60+ days ,2024-03-05 02:56:20.924525,8 days ago ,,https://www.dice.com/company/RTX1a5d37?companyname=Vidorra%20Consulting%20Group,141
Machine Learning Operations (MLOps) Engineer Remote Rate $50/hr on C2C,"ICS Global Soft, Inc.","Role: Machine Learning Operations (MLOps) Engineer . Proficiency in data science tools such as Pandas, Notebooks, Numpy, Scipy.Experience with both relational and non-relational databases.Strong track record of fine-tuning, running large-scale training jobs, and managing model servers.","New York, NY, USA",Contract,Data Engineer,4 days ,2024-04-30 02:56:20.925035,,,https://www.dice.com/company/90962964?companyname=ICS%20Global%20Soft%2C%20Inc.,141
