Job Title,Company Name,Job Description,Location,Employment Type,Query_Value,Posted Scraped,Posted On,Updated Scraped,Updated On,Company Link,From Total Job Count
ML Engineer,Best High Technologies,"Job Description: We are seeking a talented Machine Learning Engineer with expertise in software engineering to join our team. As a Machine Learning Engineer, your primary responsibility will be to develop machine learning (ML) solutions that focus on technology process improvements. Specifically, you will be working on projects involving ML & Generative AI solutions for Technology & Data Management Efficiencies such as optimal cloud computing, knowledge bots, Software Code Assistants, Automatic","San Francisco, CA, USA","Contract, Third Party",Data Engineer Internship,13 hours ,2024-05-03 14:13:54.879115,13 hours ago ,,https://www.dice.com/company/90979221?companyname=Best%20High%20Technologies,38
BI Engineer :: Remote :: W2 Profiles Only,Aorton Inc,"Role : BI Analytics Engineer  Location: Remote Job Description: Six Month Expectations Contribute to the data pipeline process, creating new pipelines that further data availability on our BI platform Take ownership of portions of our data stack Proactively solve issues or errors within the data pipeline Take an active role in designing the future of our data pipeline or BI platforms Collaborate with the team on best practices and overall business strategy Take ownership of data office hours and","San Francisco, CA, USA",Contract,Data Engineer Internship,1 day ,2024-05-03 03:13:54.880115,,,https://www.dice.com/company/91140841?companyname=Aorton%20Inc,38
Google Cloud Platform Data Architect,DVG Tech Solutions LLC,"Job Description: The Role We seek an experienced Google Cloud Platform Data Architect to shape and lead our data architecture and analytics initiatives on the Google Cloud Platform. You'll work closely with cross-functional teams to design scalable data solutions, optimize data pipelines, and enable data-driven decision-making across the organization. Key Responsibilities:  Architecture Design: Craft scalable and reliable data architectures on Google Cloud Platform, encompassing data ingestion,","San Francisco, CA, USA","Third Party, Contract",Data Engineer Internship,10 days ,2024-04-24 03:13:54.881115,19 hours ago ,,https://www.dice.com/company/90922892?companyname=DVG%20Tech%20Solutions%20LLC,38
IBM Datacap Developer,P2PSoftTek Inc,"IBM Datacap Developer Remote Role Description : Collaborate with stakeholders to gather and analyze business requirements for document capture and data extraction processes.Design and architect IBM Datacap, AWS Textract solutions to meet business needs, including document classification, data extraction, and workflow automation.Develop and customize IBM Datacap, AWS Textract applications flows, modules, and components using Datacap Studio, Datacap Navigator, and other tools.Configure and optimiz","San Francisco, CA, USA","Contract, Third Party",Data Engineer Internship,24 days ,2024-04-10 03:13:54.881115,19 hours ago ,,https://www.dice.com/company/90868495?companyname=P2PSoftTek%20Inc,38
Azure Data Architect,Intraedge,"Job Title: : Azure Data Architect Location: REMOTE Duration: Long Term Contract  Responsibilities: Engineer Azure-based solutions with a focus on cost-efficiency, performance, and operational effectiveness. Craft and enforce a framework to quantify data quality across various customer and prospect sources, ensuring data accuracy, completeness, consistency, and timeliness. Scrutinize first-party customer data sources to establish the most reliable ones and formulate ingestion strategies for both","San Francisco, CA, USA","Contract, Third Party",Data Engineer Internship,3 days ,2024-05-01 03:13:54.882115,1 day ago ,,https://www.dice.com/company/10121492?companyname=Intraedge,38
Enterprise Data Speclialist,Genome International Corp,"looking for a contractor to provide Data Governance services in support of the Statewide Longitudinal Data Systems (SLDS) federal grant efforts. CDE received the grant award in 2020, and it will continue through February 2025. The early years of the grant focused on two use case areas, Adult Education (AE) and Concurrent Enrollment (CE). There is a significant technology component to this grant effort, CDE already has data-linking technology in place and part of the grant commitment is to modern","San Francisco, CA, USA",Contract,Data Engineer Internship,44 days ,2024-03-21 03:13:54.883115,1 day ago ,,https://www.dice.com/company/genwi001?companyname=Genome%20International%20Corp,38
Remote Alteryx ETL developer Full time or Part time,CapB InfoteK LLC,"We have an immediate need for a strong Alteryx ETL Developer /Data Engineer to participate in  one of our Data Management Project . This is a 100% remote opportunity, but consultants need to have a place of residence anywhere in Wisconsin. Desired Experience:Using ETL tools to design ETL jobs (ETL 6 years, preferably 2 years of with Alteryx)Developing various types of data loads and Implementing change data capture (CDC)Testing and debugging ETL. Developing complex SQL. ETL job scheduling Loadin","San Francisco, CA, USA",Contract,Data Engineer Internship,53 days ,2024-03-12 03:13:54.883115,23 days ago ,,https://www.dice.com/company/10343479?companyname=CapB%20InfoteK%20LLC,38
Senior Data Analyst,Vy Systems,"Year of experience 10+Expert in SQLData warehousing conceptsData prep, ability to connect data across different sources to solve a problem.Critical thinking & Problem-solvingAttention to detail.Domain knowledge automotive finance or loan processingAbility to reverse engineer from Qlik sense, Alteryx, JCL s, Cobol code etc. to move on perm warehouse to Google Cloud Platform.Knowledge of Google Cloud Platform BigqueryTesting to catch issues before going to UAT.","San Francisco, CA, USA","Contract, Third Party",Data Engineer Internship,24 days ,2024-04-10 03:13:54.884115,24 days ago ,,https://www.dice.com/company/10114746?companyname=Vy%20Systems,38
Test Do Not Apply - Senior Full Stack Developer,Dice US Sales Demo Account,"Job Type: Full-time Location: Greenwood Village, Colorado We are seeking an experienced Senior Full Stack Developer to join our dynamic team. The successful candidate will be responsible for developing, maintaining, and enhancing web applications that meet the needs of our clients. As a Senior Full Stack Developer, you will work closely with our cross-functional teams to ensure that our products are delivered on time, within budget, and to the highest quality standards. Responsibilities: Develop","San Francisco, CA, USA",Full-time,Data Engineer Internship,18 days ,2024-04-16 03:13:54.885115,4 days ago ,,https://www.dice.com/company/dicedemo?companyname=Dice%20US%20Sales%20Demo%20Account,38
AI Engineer - Open Source Models Specialist,P2PSoftTek Inc,"AI Engineer - Open Source Models Specialist Remote Description :  1. Research, develop, and implement state-of-the-art AI models using open source frameworks and tools, with a focus on Hugging Face Datasets. 2. Fine-tune pre-trained models to specific tasks and domains, ensuring optimal performance and accuracy. 3. Build and optimize NLP encoders and transformers to support various natural language processing tasks and applications. 4. Design and maintain a scalable vector database for efficient","San Francisco, CA, USA","Contract, Third Party",Data Engineer Internship,7 days ,2024-04-27 03:13:54.885115,19 hours ago ,,https://www.dice.com/company/90868495?companyname=P2PSoftTek%20Inc,38
Software Engineer in Test - Playwright with Typescript,Vidorra Consulting Group,"Visa Sponsorship is available for this opportunity. Our reputed client based out of the Houston area is seeking for multiple Sr. Full Stack Quality Engineer with strong hands-on Manual testing experience on cloud-based infrastructure and services in Serverless, Event driven architectures on Azure cloud. Deep understanding and problem-solving ability of various complexities, experience collaborating on teams with multiple disciplines (DevOps, Data engineers, Software engineers). Self-organized an","San Francisco, CA, USA",Full-time,Data Engineer Internship,60+ days ,2024-03-05 03:13:54.886115,8 days ago ,,https://www.dice.com/company/RTX1a5d37?companyname=Vidorra%20Consulting%20Group,38
Lead Salesforce Developer,Incedo Inc,"Position: Salesforce Technical Lead  Location: Pittsburgh, PA (remote) Duration: Full time As a Salesforce Lead with expertise in Experience Cloud, Service Cloud, and Marketing Cloud, you will play a critical role in the design, development, and maintenance of our client s Salesforce ecosystem. Must have experience in working with globally distributed teams and agile delivery. You will collaborate with cross-functional teams to implement and optimize solutions that enhance customer experiences,","San Francisco, CA, USA",Full-time,Data Engineer Internship,3 days ,2024-05-01 03:13:54.886115,,,https://www.dice.com/company/10476889?companyname=Incedo%20Inc,38
Azure Cloud/DevOps Engineer -  Lead,Astir IT Solutions,"Experience as a cloud/DevOps engineer with Strong scripting skills. Experience with Microsoft Azure cloud services, including IaaS and PaaS technologies. Experience with automation tools such as Azure DevOps, Ansible, Terraform, or Chef. Build and maintain CI/CD pipelines to enable delivery of cloud-native applications. Implement infrastructure as code to automate the deployment of infrastructure resources. Design and implement monitoring and logging solutions for the cloud environment. Collabor","San Francisco, CA, USA","Third Party, Contract",Data Engineer Internship,60+ days ,2024-03-05 03:13:54.887116,12 hours ago ,,https://www.dice.com/company/10110032?companyname=Astir%20IT%20Solutions,38
Tricentis Tosca Neoload Architect,SumasEdge Corporation,"We are seeking a skilled and experienced Tricentis Tosca & NeoLoad Architect to join our dynamic team. The ideal candidate will have a strong background in software testing, particularly in test automation using Tricentis Tosca, as well as performance testing using NeoLoad. This role will involve designing, implementing, and optimizing test automation and performance testing solutions to ensure the quality and scalability of our software products.  Responsibilities:  Design and implement test au","San Francisco, CA, USA","Third Party, Contract",Data Engineer Internship,23 days ,2024-04-11 03:13:54.888107,16 hours ago ,,https://www.dice.com/company/90859492?companyname=SumasEdge%20Corporation,38
Sales Leader - Insurance,"IRIS Software, Inc.","About IRIS Software Inc. IRIS Software Inc. ( has a proven legacy of over 3 decades in helping our enterprise clients thrive with technology-enabled transformation across Banking, Financial Services, Insurance, Life Sciences, Healthcare, Professional Services, Manufacturing, Transportation, and Logistics sectors. Our services cover core, complex, mission-critical Application and Product Engineering, Data and Analytics, Cloud Engineering, DevSecOps, Quality Engineering, UX transformation, and Bus","San Francisco, CA, USA","Full-time, Third Party",Data Engineer Internship,60+ days ,2024-03-05 03:13:54.888107,8 days ago ,,https://www.dice.com/company/irissoft?companyname=IRIS%20Software%2C%20Inc.,38
"ServiceNow Architect field service module mandatory , Remote",Spiceorb,"Hi, This is Upasna from Spiceorb.we have opening for Servicenow Architect role.If you are available and interested send your updated resume to  ServiceNow Architect, remote role The ServiceNow Architect plays a critical role in the design, implementation, and optimization of ServiceNow solutions within the organization.This position requires a deep understanding of the ServiceNow platform, IT service management processes, and business requirements to architect solutions that drive efficiency, au","San Francisco, CA, USA","Contract, Third Party",Data Engineer Internship,9 days ,2024-04-25 03:13:54.889127,7 days ago ,,https://www.dice.com/company/91109480?companyname=Spiceorb,38
Automation Architect,Qualibar,"Job Title: Automation Architect Position: Full Time Client: PWC Location: Remote//Remote/Hybrid  Description: Experience in creation of application specific test strategy and Automation test plan Expertise in creation / maintenance of Test Automation framework (Hybrid / TDD / BDD) from scratch Expertise in creation of API / UI Automated test scripts using Selenium with Java & RestAPI/SoapUI  Exposure and experience in Katalon, Parasoft and Azure ADO are added advantage Hands on experience in del","San Francisco, CA, USA",Full-time,Data Engineer Internship,60+ days ,2024-03-05 03:13:54.890149,19 hours ago ,,https://www.dice.com/company/91132260?companyname=Qualibar,38
Cloud Architect-Google Cloud Platform,Cloudpaths,"Looking for a Google Cloud Platform Engineer/Google Cloud Platform Developer for one of my direct clients in US. The client is neither looking for core data engineer nor DevOps/SRE. Required: - Experience in leading the architecture and design of complex cloud solutions on Google Cloud Platform (Google Cloud Platform) to meet business objectives and performance requirements.Experience in developing and implement data storage and management strategies on Google Cloud Platform, utilizing services","San Francisco, CA, USA","Contract, Third Party",Data Engineer Internship,16 hours ,2024-05-03 11:13:54.890149,,,https://www.dice.com/company/91016258?companyname=Cloudpaths,38
Kafka Admin,Galax-Esystems Corp,"Role Kafka Tech Admin Location: Remote Duration:6-12 Months Job Responsibility Primary responsibility of Confluent Platform Administrator will be to build, test and maintain Kafka Cluster and its eco-system which is deployed to run Data Streaming use cases for various business units Experience Overall 5+ years of experience out of which 2+ years around Confluent Platform administration Mandatory Job Requirements Manage single and multi-node Kafka cluster deployed on VM, Docker and Kubernetes Con","San Francisco, CA, USA","Contract, Third Party",Data Engineer Internship,13 hours ,2024-05-03 14:13:54.891150,,,https://www.dice.com/company/10230239?companyname=Galax-Esystems%20Corp,38
Machine Learning Operations (MLOps) Engineer Remote Rate $50/hr on C2C,"ICS Global Soft, Inc.","Role: Machine Learning Operations (MLOps) Engineer . Proficiency in data science tools such as Pandas, Notebooks, Numpy, Scipy.Experience with both relational and non-relational databases.Strong track record of fine-tuning, running large-scale training jobs, and managing model servers.","San Francisco, CA, USA",Contract,Data Engineer Internship,4 days ,2024-04-30 03:13:54.892151,,,https://www.dice.com/company/90962964?companyname=ICS%20Global%20Soft%2C%20Inc.,38
Role : Sr.Machine Learning Operations Engineer - Remote ( Full Time ),Radiantze,"Job Summary: Role : Sr.Machine Learning Operations EngineerRemoteFulltime  JD: As a Senior Machine Learning Operations (MLOps) Engineer, you will be instrumental in deploying robust, scalable machine learning solutions. You will ensure these are tailored to meet the expansive needs of CVS Health s varied healthcare services. This role demands a high level of proficiency in machine learning technologies and programming, coupled with rigorous vetting processes to maintain the highest standards of","San Francisco, CA, USA","Full-time, Third Party",Data Engineer Internship,3 days ,2024-05-01 03:13:54.893149,,,https://www.dice.com/company/91140385?companyname=Radiantze,38
GenAI Cloud Engineer/MLOps Engineer,CrackaJack Digital Solutions,"We are seeking a highly skilled Senior Cloud Engineer with expertise in provisioning AI resources on the Azure platform (or Google Cloud Platform). The ideal candidate will have extensive experience in deploying and managing AI/ML solutions while adhering to enterprise security standards. Additionally, familiarity with GenAI architecture and other cloud providers' AI/ML offerings is highly desirable. Key Responsibilities: Provision and automate cloud infrastructure/platforms to support AI resour","San Francisco, CA, USA","Contract, Third Party",Data Engineer Internship,17 days ,2024-04-17 03:13:54.893149,,,https://www.dice.com/company/91021502?companyname=CrackaJack%20Digital%20Solutions,38
AI/ML Engineer,Refactor Talent,"Applied AI/ML Engineer Location: US-Based Remote  Salary: Up to $220,000 per annum About Us: At Refactor Talent, we're at the forefront of innovation, offering comprehensive talent solutions that drive success in the dynamic and evolving sectors we serve. Our commitment to excellence has positioned us as a trusted partner for some of the most critical and innovative projects across industries. We are currently seeking an exceptional Applied AI/ML Engineer to join our client within the government","San Francisco, CA, USA",Full-time,Data Engineer Internship,15 days ,2024-04-19 03:13:54.894141,,,https://www.dice.com/company/91142834?companyname=Refactor%20Talent,38
Adobe AEP/ CJA/ AJO/ Personalization engineer,Central Business Solutions,"Title: Adobe AEP/ CJA/ AJO/ Personalization engineer Location: 100% Remote Job Description: Lead execution of the Adobe marketing capabilities and leveraging Adobe suites such as Adobe Analytics, Audience Manager, AEM, Target, and Adobe Journey Optimizer.Utilize a range of Adobe tools including Web SDK, XDM schemas, and Adobe Experience Platform tools for seamless data integration, analysis, and optimization.Collaborate across teams to integrate and optimize the usage of Adobe Experience Platfor","San Francisco, CA, USA","Contract, Third Party",Data Engineer Internship,60+ days ,2024-03-05 03:13:54.895141,12 hours ago ,,https://www.dice.com/company/10121769?companyname=Central%20Business%20Solutions,38
Conversational Engineer - Vertex AI,Photon Interactive UK Limited,"Who are we? For the past 20 years, Photon have powered many Digital Experiences for the Fortune 500. Since 1999, we have grown from a few people to more than 6000 team members across the globe that are engaged in various Digital Modernization. Please visit for more info and latest updates. Requirement Job Description: We are seeking a highly skilled Senior AI/NLP Engineer with expertise in Natural Language Processing (NLP) and Machine Learning (ML) to join our team. The ideal candidate will have","San Francisco, CA, USA","Full-time, Third Party",Data Engineer Internship,31 days ,2024-04-03 03:13:54.895141,25 days ago ,,https://www.dice.com/company/10462843?companyname=Photon%20Interactive%20UK%20Limited,38
Azure Databricks Engineer,SumasEdge Corporation,"Responsibilities: Hands on development and support of new or existing data applications.Work closely with business and analysts to understand data and business processes and make recommendations to clients as requested on best practices or long-term solutions to resolve current issues and also for future system designWorks closely with Application and Enterprise Architects to create/review low level implementation designs, understand high level data flow designs developed by data architects.Prov","San Francisco, CA, USA","Contract, Third Party",Data Engineer Internship,2 days ,2024-05-02 03:13:54.896149,16 hours ago ,,https://www.dice.com/company/90859492?companyname=SumasEdge%20Corporation,38
ACI Datacenter Engineer,World Wide Technology,"Title: ACI Datacenter EngineerLocation: Remote but must be in CST or PST (LATAM is acceptable)Duration: 6-12 Months CTH Responsibilities:Configuration Management: Configure and manage ACI fabric components including spine switches, leaf switches, application profiles, tenants, endpoint groups (EPGs), contracts, and policies.Troubleshooting: Troubleshoot network-related issues within the ACI fabric and provide timely resolution to ensure maximum uptime and performance.Documentation: Maintain accu","San Francisco, CA, USA","Contract, Third Party",Data Engineer Internship,2 days ,2024-05-02 03:13:54.897149,,,https://www.dice.com/company/10111827a?companyname=World%20Wide%20Technology,38
Sr IAM Engineer,Symantrix Inc,"Work within a team of highly talented engineers, product and architects to design and develop a highly scalable and configurable Identity PlatformAbility to drive design meetings to propose, discuss and refine new features and functionality.You must have significant business knowledge and technical expertise in application design and architecture, as well as knowledge of related domains of technical architectures (network, security, and infrastructure engineering), information architectures, and","San Francisco, CA, USA","Contract, Third Party",Data Engineer Internship,1 day ,2024-05-03 03:13:54.897149,,,https://www.dice.com/company/91119551?companyname=Symantrix%20Inc,38
