Job Title,Company Name,Job Description,Location,Employment Type,Query_Value,Posted Scraped,Posted On,Updated Scraped,Updated On,Company Link,From Total Job Count
AI Consulting Lead - SVP,"ReQignition, Inc.","Company DescriptionBlend is a premier AI services provider, committed to co-creating meaningful impact for its clients through the power of data science, AI, technology, and people. With a mission to fuel bold visions, Blend tackles significant challenges by seamlessly aligning human expertise with artificial intelligence. The company is dedicated to unlocking value and fostering innovation for its clients by harnessing world-class people and data-driven strategy. We believe that the power of pe","Austin, TX, USA",Full-time,Data Scientist,24 days ,2024-04-10 03:09:01.998498,,,https://www.dice.com/company/90941004?companyname=ReQignition%2C%20Inc.,111
Data Science with ML,Astir IT Solutions,"Experience with Machine Learning, Data Science, Data Engineering principles and technologies such as R, Python, SQL. Experience delivering and managing AI/ML based software products. Experience with agile software development methodology. Proven experience with data engineering and ETL techniques using data from a wide variety of data sources. Rigorous understanding of statistics/machine learning and ability to discern appropriate analytics techniques to problem-solve. Knowledge of data warehous","Austin, TX, USA",Contract,Data Scientist,45 days ,2024-03-20 03:09:01.998498,12 hours ago ,,https://www.dice.com/company/10110032?companyname=Astir%20IT%20Solutions,111
SAP OTC consultant,Mahaugha LLC,"Job Description: Proficient in SAP OTC (Order to Cash) and integration with other SAP modules.Extensive experience with SAP S4 HANA transformations and migrations.Strong understanding of SAP ABAP/4 language for debugging and enhancing standard SAP applications.Exceptional ability in end-to-end implementation of SAP projects.Superior communication skills, both written and verbal for liaising with stakeholders at all levels to gatherrequirements and provide updates.Have experience with integration","Austin, TX, USA",Contract,Data Scientist,22 days ,2024-04-12 03:09:01.999498,16 days ago ,,https://www.dice.com/company/91114983?companyname=Mahaugha%20LLC,111
Remote Alteryx ETL developer Full time or Part time,CapB InfoteK LLC,"We have an immediate need for a strong Alteryx ETL Developer /Data Engineer to participate in  one of our Data Management Project . This is a 100% remote opportunity, but consultants need to have a place of residence anywhere in Wisconsin. Desired Experience:Using ETL tools to design ETL jobs (ETL 6 years, preferably 2 years of with Alteryx)Developing various types of data loads and Implementing change data capture (CDC)Testing and debugging ETL. Developing complex SQL. ETL job scheduling Loadin","Austin, TX, USA",Contract,Data Scientist,53 days ,2024-03-12 03:09:02.000498,23 days ago ,,https://www.dice.com/company/10343479?companyname=CapB%20InfoteK%20LLC,111
IBM Datacap Developer,P2PSoftTek Inc,"IBM Datacap Developer Remote Role Description : Collaborate with stakeholders to gather and analyze business requirements for document capture and data extraction processes.Design and architect IBM Datacap, AWS Textract solutions to meet business needs, including document classification, data extraction, and workflow automation.Develop and customize IBM Datacap, AWS Textract applications flows, modules, and components using Datacap Studio, Datacap Navigator, and other tools.Configure and optimiz","Austin, TX, USA","Contract, Third Party",Data Scientist,24 days ,2024-04-10 03:09:02.000498,19 hours ago ,,https://www.dice.com/company/90868495?companyname=P2PSoftTek%20Inc,111
Principal Enterprise Architect-12 Months Contract-Remote opportunity.,Accion Labs,Greetings from Accionlabs!!  Our Direct client is looking for Principal Enterprise Architect-12 Months Contract-Remote opportunity.  Job Description: As Principal Architect - Enterprise you will drive world-class cloud solutions based on the AWS & Azure platform to accelerate the delivery of our customer facing expert solutions and improve the reliability & security of our applications. You will take a lead role in defining and promoting the architecture direction and governance for Cloud strate,"Austin, TX, USA","Contract, Third Party",Data Scientist,17 hours ,2024-05-03 10:09:02.001498,17 hours ago ,,https://www.dice.com/company/10428868?companyname=Accion%20Labs,111
Senior Data Analyst,Vy Systems,"Year of experience 10+Expert in SQLData warehousing conceptsData prep, ability to connect data across different sources to solve a problem.Critical thinking & Problem-solvingAttention to detail.Domain knowledge automotive finance or loan processingAbility to reverse engineer from Qlik sense, Alteryx, JCL s, Cobol code etc. to move on perm warehouse to Google Cloud Platform.Knowledge of Google Cloud Platform BigqueryTesting to catch issues before going to UAT.","Austin, TX, USA","Contract, Third Party",Data Scientist,24 days ,2024-04-10 03:09:02.001498,24 days ago ,,https://www.dice.com/company/10114746?companyname=Vy%20Systems,111
Mainframe Computer Operator II - Night Shift,Black Knight Inc,"SUMMARYResponsible for operating computer, computer-related hardware and other operations area equipment. Performs support activities in computer operations.  SHIFT Night Shift: 7:00pm - 7:00am ET Wednesday - Friday and every other Saturday.  This position can be 100% remote!  RESPONSIBILITIES Monitors and controls a computer console to process and complete jobs.Investigates error conditions in computer processing, equipment malfunction and/or network (on-line) performance in order to determine","Austin, TX, USA",Full-time,Data Scientist,60+ days ,2024-03-05 03:09:02.002498,29 days ago ,,https://www.dice.com/company/10361826?companyname=Black%20Knight%20Inc,111
ETL ODI Developer,P2PSoftTek Inc,"ETL ODI Developer Remote Role  Description  ODI Experience Proficient in PL SQL, Oracle SQL Plusses SSIS experience - OBI: Operations business intelligence - Data analytics/data science - Business IT unit - Why? We sit in business and provide analytics solution to the business - Most of work supports electric ops and working with field crews, office, working with EMS data, ATMS, GIS, SAP, all sorts of data sets 70 different data sets analytics on data - Oracle based technology stack - Solutions","Austin, TX, USA","Contract, Third Party",Data Scientist,60+ days ,2024-03-05 03:09:02.003499,19 hours ago ,,https://www.dice.com/company/90868495?companyname=P2PSoftTek%20Inc,111
Consulting Director - Digital Transformation (remote),RedRiver Systems L.L.C.,"Great opportunity within growing international company developing state-of-the-art products supporting IoT and communication systems worldwide. This is a hands-on opportunity working with customers creating Digital Transformation solutions to drive their Overall Equipment Effectiveness. RESPONSIBILITIES Identify, prioritize, frame and structure complex and ambiguous challenges to help clients build realistic and scalable digital strategies that meet their company specific needs.Lead Digital Tran","Austin, TX, USA",Full-time,Data Scientist,9 days ,2024-04-25 03:09:02.003499,20 hours ago ,,https://www.dice.com/company/10122941?companyname=RedRiver%20Systems%20L.L.C.,111
AI Engineer - Open Source Models Specialist,P2PSoftTek Inc,"AI Engineer - Open Source Models Specialist Remote Description :  1. Research, develop, and implement state-of-the-art AI models using open source frameworks and tools, with a focus on Hugging Face Datasets. 2. Fine-tune pre-trained models to specific tasks and domains, ensuring optimal performance and accuracy. 3. Build and optimize NLP encoders and transformers to support various natural language processing tasks and applications. 4. Design and maintain a scalable vector database for efficient","Austin, TX, USA","Contract, Third Party",Data Scientist,7 days ,2024-04-27 03:09:02.004489,19 hours ago ,,https://www.dice.com/company/90868495?companyname=P2PSoftTek%20Inc,111
Test Do Not Apply - Senior Full Stack Developer,Dice US Sales Demo Account,"Job Type: Full-time Location: Greenwood Village, Colorado We are seeking an experienced Senior Full Stack Developer to join our dynamic team. The successful candidate will be responsible for developing, maintaining, and enhancing web applications that meet the needs of our clients. As a Senior Full Stack Developer, you will work closely with our cross-functional teams to ensure that our products are delivered on time, within budget, and to the highest quality standards. Responsibilities: Develop","Austin, TX, USA",Full-time,Data Scientist,18 days ,2024-04-16 03:09:02.004489,4 days ago ,,https://www.dice.com/company/dicedemo?companyname=Dice%20US%20Sales%20Demo%20Account,111
Software Engineer in Test - Playwright with Typescript,Vidorra Consulting Group,"Visa Sponsorship is available for this opportunity. Our reputed client based out of the Houston area is seeking for multiple Sr. Full Stack Quality Engineer with strong hands-on Manual testing experience on cloud-based infrastructure and services in Serverless, Event driven architectures on Azure cloud. Deep understanding and problem-solving ability of various complexities, experience collaborating on teams with multiple disciplines (DevOps, Data engineers, Software engineers). Self-organized an","Austin, TX, USA",Full-time,Data Scientist,60+ days ,2024-03-05 03:09:02.005498,8 days ago ,,https://www.dice.com/company/RTX1a5d37?companyname=Vidorra%20Consulting%20Group,111
Data Analyst With Tableau Dashboards,"Navtech, LLC","Role Data Analyst With Tableau Dashboards Location Austin TX Duration 12 Months work hybrid. Mon, Tues, Fri (Remote) and Wed, Thurs (On-Site). Please do not submit candidates who are currently out of state and are planning to move to Texas. Candidates must already reside in Texas. Must be able to work hybrid environment in-office and remote. Must be able to work in Agile environment. Level Description Strong experience developing Tableau dashboards and reports 10 or more years of experience, rel","Austin, TX, USA","Contract, Third Party",Data Scientist,10 days ,2024-04-24 03:09:02.006498,2 days ago ,,https://www.dice.com/company/10121110?companyname=Navtech%2C%20LLC,111
SAP BTP Developer,Info Dinamica Inc,"Design, develop and support application solutions with focus on SAP BTP Development.5 years of Strong Java/J2EE and Spring experience is required.One year of hands-on implementation experience with SAP BTP development.HANA Cloud Development Experience Business Application Studio (Catalog, SQL Console, Trace)Deep understanding of SAP Cloud Foundry features and capabilitiesVery strong experience with SQL Script, PL/SQL, Stored Procedures, Function Calls, Designing tables, data loads, calculation v","Austin, TX, USA","Third Party, Contract",Data Scientist,1 day ,2024-05-03 03:09:02.006498,,,https://www.dice.com/company/91091604?companyname=Info%20Dinamica%20Inc,111
Tableau Business Analyst,"Manage My Dream, LLC","Position: Tableau Business Analyst 3 Location: Austin, Texas 78744 Hybrid Duration: 12 Months Local to Texas  I. DESCRIPTION OF SERVICES  Texas Health and Human Services Commission requires the services of 1 Business Analyst 3, hereafter referred to as Candidate(s), who meets the general qualifications of Business Analyst 3, Applications/Software Development and the specifications outlined in this document for the Texas Health and Human Services Commission.  All work products resulting from the","Austin, TX, USA","Contract, Third Party",Data Scientist,3 days ,2024-05-01 03:09:02.007476,,,https://www.dice.com/company/90979421?companyname=Manage%20My%20Dream%2C%20LLC,111
Program Manager,"Park Computer Systems, Inc","Location: Austin, TX. (Only locals) Start Date: June 1st, 2024 Duration: 3 months (High chances of extension for 1 year)  DESCRIPTION OF SERVICES This position will assist Immunization with identifying program functions by assessing the required objectives to staffing resources for the future due to the ending of COVID-19 Grant funds. The position will work within a team of temporary contractors to assist Immunization leadership in operational review, evaluation, and planning to identify operati","Austin, TX, USA","Contract, Third Party",Data Scientist,7 days ,2024-04-27 03:09:02.008489,,,https://www.dice.com/company/park?companyname=Park%20Computer%20Systems%2C%20Inc,111
React developer,Nous Infosystems,"Senior/Lead Software Engineer Location: Austin, TX (Fully Onsite) W2 Role  We seek an experienced Senior/Lead Software Engineer with expertise in React. As a critical development team member, you ll be pivotal in building responsive web UIs for all browsers and maintaining our existing codebase. Most of our code is in React, but knowledge of HTML5, SCSS, and JavaScript(ES6+) is also required for certain site areas. You'll collaborate closely with cross-functional teams (product, design, engineer","Austin, TX, USA",Contract,Data Scientist,21 days ,2024-04-13 03:09:02.009489,,,https://www.dice.com/company/RTL54710?companyname=Nous%20Infosystems,111
BI Engineer :: Remote :: W2 Profiles Only,Aorton Inc,"Role : BI Analytics Engineer  Location: Remote Job Description: Six Month Expectations Contribute to the data pipeline process, creating new pipelines that further data availability on our BI platform Take ownership of portions of our data stack Proactively solve issues or errors within the data pipeline Take an active role in designing the future of our data pipeline or BI platforms Collaborate with the team on best practices and overall business strategy Take ownership of data office hours and","Austin, TX, USA",Contract,Data Scientist,1 day ,2024-05-03 03:09:02.009489,,,https://www.dice.com/company/91140841?companyname=Aorton%20Inc,111
Azure Databricks Engineer,SumasEdge Corporation,"Responsibilities: Hands on development and support of new or existing data applications.Work closely with business and analysts to understand data and business processes and make recommendations to clients as requested on best practices or long-term solutions to resolve current issues and also for future system designWorks closely with Application and Enterprise Architects to create/review low level implementation designs, understand high level data flow designs developed by data architects.Prov","Austin, TX, USA","Contract, Third Party",Data Scientist,2 days ,2024-05-02 03:09:02.010489,16 hours ago ,,https://www.dice.com/company/90859492?companyname=SumasEdge%20Corporation,111
Cloud Architect-Google Cloud Platform,Cloudpaths,"Looking for a Google Cloud Platform Engineer/Google Cloud Platform Developer for one of my direct clients in US. The client is neither looking for core data engineer nor DevOps/SRE. Required: - Experience in leading the architecture and design of complex cloud solutions on Google Cloud Platform (Google Cloud Platform) to meet business objectives and performance requirements.Experience in developing and implement data storage and management strategies on Google Cloud Platform, utilizing services","Austin, TX, USA","Contract, Third Party",Data Scientist,16 hours ,2024-05-03 11:09:02.011498,,,https://www.dice.com/company/91016258?companyname=Cloudpaths,111
Workday Prism Developer,HL Solutions LLC,"Workday Prism Developer  Expert in developing complex Workday Prism Pipelines and handling high volumes of data in and out of Workday Prism Analytics  Extensive hands-on experience in Prism Transformations such as Unpivot, Group by, Filter, Rank  Good understanding of Data Change Tasks (DCTs) to perform CRUD operations  Hands-on Experience in creating Custom Organizations, Base Data Sets, Derived Datasets  Able to understand business requirements, develop and deliver code in a fast-paced environ","Austin, TX, USA","Third Party, Contract",Data Scientist,19 hours ,2024-05-03 08:09:02.011498,,,https://www.dice.com/company/91089103?companyname=HL%20Solutions%20LLC,111
Role : Sr.Machine Learning Operations Engineer - Remote ( Full Time ),Radiantze,"Job Summary: Role : Sr.Machine Learning Operations EngineerRemoteFulltime  JD: As a Senior Machine Learning Operations (MLOps) Engineer, you will be instrumental in deploying robust, scalable machine learning solutions. You will ensure these are tailored to meet the expansive needs of CVS Health s varied healthcare services. This role demands a high level of proficiency in machine learning technologies and programming, coupled with rigorous vetting processes to maintain the highest standards of","Austin, TX, USA","Full-time, Third Party",Data Scientist,3 days ,2024-05-01 03:09:02.012498,,,https://www.dice.com/company/91140385?companyname=Radiantze,111
Neo4j Data Engineer,Incedo Inc,"Position: Neo4j Data Engineer Location: Pittsburgh, PA (Remote) Duration: Full time Qualifications Minimum 3+ years of working experience with knowledge graphs/graph databasesExpertise with Graph database technology especially Neo4JExpertise with Python, and related software engineering platforms/frameworksExperience in designing and building highly scalable Knowledge Graphs in productionExperience developing APIs leveraging knowledge graph dataExperience with querying knowledge graphs using a g","Austin, TX, USA",Full-time,Data Scientist,3 days ,2024-05-01 03:09:02.012498,,,https://www.dice.com/company/10476889?companyname=Incedo%20Inc,111
Mediation Developer with Digitalroute Experience at Remote locations,Accion Labs,"Job Title: Mediation Developer (Digital Route) Location: Remote Job Summary: We are seeking a talented and experienced Mediation Developer specializing in Digital Route to join our dynamic team. As a Mediation Developer, you will be responsible for designing, developing, and implementing mediation solutions using Digital Route Mediation platform. You will work closely with cross-functional teams to ensure seamless integration of mediation systems with various data sources and downstream systems.","Austin, TX, USA","Contract, Third Party",Data Scientist,19 hours ,2024-05-03 08:09:02.013498,,,https://www.dice.com/company/10428868?companyname=Accion%20Labs,111
Mediation Developer (Digital Route),AmmaluIT,"Job Summary: We are seeking a talented and experienced Mediation Developer specializing in Digital Route to join our dynamic team. As a Mediation Developer, you will be responsible for designing, developing, and implementing mediation solutions using Digital Route Mediation platform. You will work closely with cross-functional teams to ensure seamless integration of mediation systems with various data sources and downstream systems. The ideal candidate will have a strong understanding of mediati","Austin, TX, USA","Contract, Third Party",Data Scientist,8 days ,2024-04-26 03:09:02.014498,,,https://www.dice.com/company/RTX1ce8c7?companyname=AmmaluIT,111
"Oracle Fusion Developers - Financials, HCM and SCM- (Multiple Roles)",Orasys LLC,"Looking for Multiple Positions for Experienced Oracle Fusion Developers with the below Skills with the following Skills: With Expert level; Working Experience of Oracle Fusion Financials, HCM and SCM.Experience with OIC and Design and Develop Integrations.Experience with Reports and Reporting Solutions(BI/OTBI)Experience with HCM ExtractsExperience with HCM Fast Formulas (Payroll, Benefits, Absence and Time and Labor)Should be able work independently. Expert with Data Conversions. HCM Data Loade","Austin, TX, USA",Full-time,Data Scientist,9 days ,2024-04-25 03:09:02.014498,3 days ago ,,https://www.dice.com/company/RTX15035d?companyname=Orasys%20LLC,111
Machine Learning Engineer,Best High Technologies,"Job Description: We are seeking a talented Machine Learning Engineer with expertise in software engineering to join our team. As a Machine Learning Engineer, your primary responsibility will be to develop machine learning (ML) solutions that focus on technology process improvements. Specifically, you will be working on projects involving ML & Generative AI solutions for Technology & Data Management Efficiencies such as optimal cloud computing, knowledge bots, Software Code Assistants, Automatic","Austin, TX, USA","Third Party, Contract",Data Scientist,13 hours ,2024-05-03 14:09:02.015498,13 hours ago ,,https://www.dice.com/company/90979221?companyname=Best%20High%20Technologies,111
ML Engineer,Best High Technologies,"Job Description: We are seeking a talented Machine Learning Engineer with expertise in software engineering to join our team. As a Machine Learning Engineer, your primary responsibility will be to develop machine learning (ML) solutions that focus on technology process improvements. Specifically, you will be working on projects involving ML & Generative AI solutions for Technology & Data Management Efficiencies such as optimal cloud computing, knowledge bots, Software Code Assistants, Automatic","Austin, TX, USA","Contract, Third Party",Data Scientist,13 hours ,2024-05-03 14:09:02.015498,13 hours ago ,,https://www.dice.com/company/90979221?companyname=Best%20High%20Technologies,111
QNXT Claim Solutions Architect Lead,"Manage My Dream, LLC","Job position : QNXT Claim Solutions Architect Lead REMOTE VISA: ead NEED STRONG HEALTH EXPERIENCE Job Description: understands capitation models within the healthcare industry for all lines of business; understands how QNXT processes capitation; and will be able to help solution a capitation module that may leverage QNXT pieces but also supports an ""attribution"" model. Key responsibilities/qualifications for all positions include: Experience with commercial health plans; Able to conduct data ana","Austin, TX, USA","Third Party, Contract",Data Scientist,9 days ,2024-04-25 03:09:02.016498,,,https://www.dice.com/company/90979421?companyname=Manage%20My%20Dream%2C%20LLC,111
"Statistical Analysis System (SAS AML 4.2) - Toronto, Canada",Skysoft Inc,"Skills and Qualifications: Proven experience (3-5 years) in developing and implementing AML scenarios within the SAS AML 4.2 platform.In-depth knowledge of anti-money laundering concepts, regulations, and typologies.Strong proficiency in SAS programming, specifically for AML scenario development.Experience with data analysis and SQL queries for data extraction and manipulation.Familiarity with other AML technologies and tools is a plus (Actimize, Mantas, etc.).","Austin, TX, USA","Contract, Third Party",Data Scientist,3 days ,2024-05-01 03:09:02.017499,3 days ago ,,https://www.dice.com/company/91131645?companyname=Skysoft%20Inc,111
Tester/QA,"Digitek Software, Inc.","One of our clients is looking for the position of  Tester  based on following skills. The Tester is member of team which plans, constructs, and executes product tests, system tests, unit tests, load tests, volume tests, network tests as well as works with others for release control processes.100% Remote. No equipment provided. Tester 2 The Tester is a member of a team which plans, constructs, and executes product tests, system tests, unit tests, load tests, volume tests, network tests as well as","Austin, TX, USA","Third Party, Contract",Data Scientist,14 hours ,2024-05-03 13:09:02.018476,,,https://www.dice.com/company/digitek?companyname=Digitek%20Software%2C%20Inc.,111
