Job Title,Company Name,Job Description,Location,Employment Type,Query_Value,Posted Scraped,Posted On,Updated Scraped,Updated On,Company Link,From Total Job Count
Enterprise Data Speclialist,Genome International Corp,"looking for a contractor to provide Data Governance services in support of the Statewide Longitudinal Data Systems (SLDS) federal grant efforts. CDE received the grant award in 2020, and it will continue through February 2025. The early years of the grant focused on two use case areas, Adult Education (AE) and Concurrent Enrollment (CE). There is a significant technology component to this grant effort, CDE already has data-linking technology in place and part of the grant commitment is to modern","Dallas, TX, USA",Contract,Data Internship,44 days ,2024-03-21 03:12:50.523879,1 day ago ,,https://www.dice.com/company/genwi001?companyname=Genome%20International%20Corp,146
Sr Power BI developer with very strong SQL and Data Operations skills || W2 || Any Visa,Shiro Technologies,"Key Skills : Power BI, SQL, Retail Domain Job Summary : The ideal candidate will be part of an organization that is revolutionizing technology platforms and architecting a data and analytics landscape that is simplified, modern, flexible and will ultimately provide a foundation for all future analysis. This role will work closely with the business and technical Key Qualifications : Deep experience, 10 + years of experience in Power BI with very strong SQL. 5+ years visualization in a retail envi","Dallas, TX, USA",Contract,Data Internship,17 hours ,2024-05-03 10:12:50.523879,,,https://www.dice.com/company/10481525?companyname=Shiro%20Technologies,146
Lead Data Engineer with Palantir Foundry,Info Dinamica Inc,"Lead Data Engineer with Palantir Foundry - Remote NOTE - The consultant Needs to work In Europe Time Zone Total experience of 7+ years in Data Engineering and must have at least 3 years of experience in Palantir Foundry. Strong experience with Palantir Data Engineering features such as, Code Repo, Code Workbook, Pipeline Build, migration techniques, Data Connection and Security setup.Design, develop Data Pipelines, and have excellent skills in PySpark and Spark SQL, hands on with code Build and","Dallas, TX, USA","Contract, Third Party",Data Internship,29 days ,2024-04-05 03:12:50.523879,17 days ago ,,https://www.dice.com/company/91091604?companyname=Info%20Dinamica%20Inc,146
Residential Solutions Architect,Computomic,"Role: Resident Solution Architect (RSA) Experience: 10+ years years consulting, 7+ years in data engineering Location: London /Remote. United Kingdom Background: Computomic was founded in 2019 with a vision to design and deploy mission critical and highly differentiated Data & AI solutions for companies looking to migrate their data stack from legacy data platforms such as Teradata, Cloudera, Datastage and Informatica to modern data platforms like Databricks. Over the last few years, we have bec","Dallas, TX, USA",Contract,Data Internship,38 days ,2024-03-27 03:12:50.523879,23 days ago ,,https://www.dice.com/company/91129876?companyname=Computomic,146
AWS Data Architect,WinWire Technologies,"Job title: AWS Data Architect Pharma exp Must Location: Alameda, CA Remote Duration: open for full time/ Contract to hire  Let s not just look at Pharma experience since there could be folks with Clinical domain experience which is not relevant. It needs to be Pharma Commercial on domain and AWS Data Engineering / Architecture (hands on). Someone who can set direction, define data patterns, establish customer domains and design with AWS tools.  * Rebates * Marketing * Market Access * Sales * Arc","Dallas, TX, USA","Full-time, Third Party",Data Internship,57 days ,2024-03-08 03:12:50.523879,2 days ago ,,https://www.dice.com/company/RTL854830?companyname=WinWire%20Technologies,146
Test Do Not Apply - Senior Full Stack Developer,Dice US Sales Demo Account,"Job Type: Full-time Location: Greenwood Village, Colorado We are seeking an experienced Senior Full Stack Developer to join our dynamic team. The successful candidate will be responsible for developing, maintaining, and enhancing web applications that meet the needs of our clients. As a Senior Full Stack Developer, you will work closely with our cross-functional teams to ensure that our products are delivered on time, within budget, and to the highest quality standards. Responsibilities: Develop","Dallas, TX, USA",Full-time,Data Internship,18 days ,2024-04-16 03:12:50.523879,4 days ago ,,https://www.dice.com/company/dicedemo?companyname=Dice%20US%20Sales%20Demo%20Account,146
Azure Data Architect,Intraedge,"Job Title: : Azure Data Architect Location: REMOTE Duration: Long Term Contract  Responsibilities: Engineer Azure-based solutions with a focus on cost-efficiency, performance, and operational effectiveness. Craft and enforce a framework to quantify data quality across various customer and prospect sources, ensuring data accuracy, completeness, consistency, and timeliness. Scrutinize first-party customer data sources to establish the most reliable ones and formulate ingestion strategies for both","Dallas, TX, USA","Contract, Third Party",Data Internship,3 days ,2024-05-01 03:12:50.523879,1 day ago ,,https://www.dice.com/company/10121492?companyname=Intraedge,146
ITSM CMDB / Data Analysis expertise- 100% Remote role - Canada/LATAM Based,Acnovate Business Solutions Inc.,"ITSM CMDB / Data Analysis expertise 100% Remote (Near Shore - Canada/Latin America) Long term Contract Job Description: Configuration Management Database (CMDB) Maintenance: The Asset and Configuration Manager is responsible for managing and maintaining the CMDB in ServiceNow. This involves ensuring accurate and up-to-date information about all configuration items (CIs) within the IT infrastructure, including hardware, software, and other assets. Configuration Identification: Working with differ","Dallas, TX, USA","Contract, Third Party",Data Internship,37 days ,2024-03-28 03:12:50.528905,20 hours ago ,,https://www.dice.com/company/10127360?companyname=Acnovate%20Business%20Solutions%20Inc.,146
Collibra Data Quality Consultant (Collibra DQ),Xoriant Corporation,Looking for someone who is an expert on all functionalities provided by Collibra DQ.Preferred if they have worked with Collibra DQ in a healthcare setting.It would be even better if they have connected to Databricks as a data source from Collibra DQ.,"Dallas, TX, USA","Contract, Third Party",Data Internship,3 days ,2024-05-01 03:12:50.528905,,,https://www.dice.com/company/xorca001?companyname=Xoriant%20Corporation,146
Remote Azure Data and DevOps engineer,CapB InfoteK LLC,"CapB is looking for an experienced Azure Data and Devops engineer. This is 100% Remote position. Job description below. If interested rush your resume to us and let us know your absolute best rate on 1099. No Corp to Corp PRIMARY DUTIES  1 Create and maintain optimal data pipeline architecture.  2 Assemble large, complex data sets that meet functional / non-functional business requirements.  3 Identify, design, and implement internal process improvements: automating manual processes, optimizing","Dallas, TX, USA",Contract,Data Internship,31 days ,2024-04-03 03:12:50.528905,23 days ago ,,https://www.dice.com/company/10343479?companyname=CapB%20InfoteK%20LLC,146
ServiceNow Data + Integrations Architect,HL Solutions LLC,"Job Description:-  ServiceNow Data + Integrations Architect (Level 3) Primary Skill: Data + Integration Architect , CSA + at least 2 mainline certifications  ServiceNow Data Architect - 40% Govern demand for inbound/outbound data feed intake and delivery Collaboration point between platform, product, EA, and EDS teams to ensure data in ServiceNow is ""fit-for-purpose"" Ensure alignment of data model hierarchy to EA and EDS standards Govern quality and certification of data model Ensure implementat","Dallas, TX, USA","Contract, Third Party",Data Internship,17 days ,2024-04-17 03:12:50.528905,,,https://www.dice.com/company/91089103?companyname=HL%20Solutions%20LLC,146
Oracle HCM Platform Support (Techno-Functional) - Remote,Cyber Sphere LLC,"Job title: Oracle HCM Platform Support  (Techno-Functional) Remote - EST Long term Prior Experience of HCM Release Management for Oracle HCM components (EXTRACT, ALERT, BIP, Reports), Well versed with Oracle CSM & FSM tool for automated Release Management Prior experience of Managing Oracle POD, instance strategy, P2T, T2T, Data Masking Certificate Management for Real time Integrations. Experience generate, import, export, and delete PGP and X.509 certificates for data encryption and decryption","Dallas, TX, USA","Third Party, Contract",Data Internship,3 days ,2024-05-01 03:12:50.528905,,,https://www.dice.com/company/91081414?companyname=Cyber%20Sphere%20LLC,146
Technical Architect,ASCII Group LLC,"Position: Architect on Ingestion tools like HVR & Appflow Location: Remote Duration: Long Term Client: Pharma  Description: HVR Administration: Relevant Exp 5+ years HVR Tool Management:  Lead the configuration, administration, and management of the HVR tool, ensuring its optimal performance and adherence to industry best practices.Configure data source connections and manage HVR agents.Identify and raise system capacity related issues (storage, licenses, performance threshold).Participate in ov","Dallas, TX, USA","Third Party, Contract",Data Internship,3 days ,2024-05-01 03:12:50.528905,2 days ago ,,https://www.dice.com/company/10117479?companyname=ASCII%20Group%20LLC,146
Azure Data Engineer with Talend,StratG Inc,"Stratg Inc is looking for Azure Data engineer for our Direct Client in New York/New Jersey, Please share suitable profiles. Title: Azure Data engineer with Talend Location: NY/NJ Duration:  Longterm JD: -Strong Experience in Azure Data Engineer. -Strong ETL experience  -Talend Experience -Good Knowledge in Basic Java Interested People please share resume on my email  or you can reach me at","Dallas, TX, USA","Third Party, Contract",Data Internship,17 days ,2024-04-17 03:12:50.528905,,,https://www.dice.com/company/91138575?companyname=StratG%20Inc,146
Power BI Developer,Symphony Corporation,"Responsibilities: Quickly assimilate and extract relevant supply chain data from our extensive data lake.Develop, design, and maintain advanced Power BI reports and dashboards specific to supply chain metrics.Utilize complex data sources in a Supply Chain context, including but not limited to inventory levels, logistics performance, and vendor management.Transform raw data into meaningful insights through engaging visuals and interactive reports.Work closely with Supply Chain stakeholders to ide","Dallas, TX, USA",Contract,Data Internship,14 days ,2024-04-20 03:12:50.528905,,,https://www.dice.com/company/10115170?companyname=Symphony%20Corporation,146
SOLUTIONS ARCHITECT,TribolaTech Inc.,"15+ YEARS EXPERIENCE Responsibilities: Data Ingestion:Lead the design and development of data ingestion processes, extracting data from various sources and formats.Data Lake Architecture:Architect, implement, and maintain the data lake architecture, including landing, raw, and curated layers, ensuring efficient storage, processing, and retrieval of data.Staging Area Management:Establish and manage the staging area within the data lake, facilitating the consolidation and preparation of data befor","Dallas, TX, USA",Contract,Data Internship,11 days ,2024-04-23 03:12:50.528905,,,https://www.dice.com/company/10410723?companyname=TribolaTech%20Inc.,146
AI Consulting Lead - SVP,"ReQignition, Inc.","Company DescriptionBlend is a premier AI services provider, committed to co-creating meaningful impact for its clients through the power of data science, AI, technology, and people. With a mission to fuel bold visions, Blend tackles significant challenges by seamlessly aligning human expertise with artificial intelligence. The company is dedicated to unlocking value and fostering innovation for its clients by harnessing world-class people and data-driven strategy. We believe that the power of pe","Dallas, TX, USA",Full-time,Data Internship,24 days ,2024-04-10 03:12:50.528905,,,https://www.dice.com/company/90941004?companyname=ReQignition%2C%20Inc.,146
Data Science with ML,Astir IT Solutions,"Experience with Machine Learning, Data Science, Data Engineering principles and technologies such as R, Python, SQL. Experience delivering and managing AI/ML based software products. Experience with agile software development methodology. Proven experience with data engineering and ETL techniques using data from a wide variety of data sources. Rigorous understanding of statistics/machine learning and ability to discern appropriate analytics techniques to problem-solve. Knowledge of data warehous","Dallas, TX, USA",Contract,Data Internship,45 days ,2024-03-20 03:12:50.528905,12 hours ago ,,https://www.dice.com/company/10110032?companyname=Astir%20IT%20Solutions,146
SAP OTC consultant,Mahaugha LLC,"Job Description: Proficient in SAP OTC (Order to Cash) and integration with other SAP modules.Extensive experience with SAP S4 HANA transformations and migrations.Strong understanding of SAP ABAP/4 language for debugging and enhancing standard SAP applications.Exceptional ability in end-to-end implementation of SAP projects.Superior communication skills, both written and verbal for liaising with stakeholders at all levels to gatherrequirements and provide updates.Have experience with integration","Dallas, TX, USA",Contract,Data Internship,22 days ,2024-04-12 03:12:50.528905,16 days ago ,,https://www.dice.com/company/91114983?companyname=Mahaugha%20LLC,146
Remote Alteryx ETL developer Full time or Part time,CapB InfoteK LLC,"We have an immediate need for a strong Alteryx ETL Developer /Data Engineer to participate in  one of our Data Management Project . This is a 100% remote opportunity, but consultants need to have a place of residence anywhere in Wisconsin. Desired Experience:Using ETL tools to design ETL jobs (ETL 6 years, preferably 2 years of with Alteryx)Developing various types of data loads and Implementing change data capture (CDC)Testing and debugging ETL. Developing complex SQL. ETL job scheduling Loadin","Dallas, TX, USA",Contract,Data Internship,53 days ,2024-03-12 03:12:50.528905,23 days ago ,,https://www.dice.com/company/10343479?companyname=CapB%20InfoteK%20LLC,146
Principal Enterprise Architect-12 Months Contract-Remote opportunity.,Accion Labs,Greetings from Accionlabs!!  Our Direct client is looking for Principal Enterprise Architect-12 Months Contract-Remote opportunity.  Job Description: As Principal Architect - Enterprise you will drive world-class cloud solutions based on the AWS & Azure platform to accelerate the delivery of our customer facing expert solutions and improve the reliability & security of our applications. You will take a lead role in defining and promoting the architecture direction and governance for Cloud strate,"Dallas, TX, USA","Contract, Third Party",Data Internship,17 hours ,2024-05-03 10:12:50.528905,17 hours ago ,,https://www.dice.com/company/10428868?companyname=Accion%20Labs,146
Senior Data Analyst,Vy Systems,"Year of experience 10+Expert in SQLData warehousing conceptsData prep, ability to connect data across different sources to solve a problem.Critical thinking & Problem-solvingAttention to detail.Domain knowledge automotive finance or loan processingAbility to reverse engineer from Qlik sense, Alteryx, JCL s, Cobol code etc. to move on perm warehouse to Google Cloud Platform.Knowledge of Google Cloud Platform BigqueryTesting to catch issues before going to UAT.","Dallas, TX, USA","Contract, Third Party",Data Internship,24 days ,2024-04-10 03:12:50.528905,24 days ago ,,https://www.dice.com/company/10114746?companyname=Vy%20Systems,146
Mainframe Computer Operator II - Night Shift,Black Knight Inc,"SUMMARYResponsible for operating computer, computer-related hardware and other operations area equipment. Performs support activities in computer operations.  SHIFT Night Shift: 7:00pm - 7:00am ET Wednesday - Friday and every other Saturday.  This position can be 100% remote!  RESPONSIBILITIES Monitors and controls a computer console to process and complete jobs.Investigates error conditions in computer processing, equipment malfunction and/or network (on-line) performance in order to determine","Dallas, TX, USA",Full-time,Data Internship,60+ days ,2024-03-05 03:12:50.528905,29 days ago ,,https://www.dice.com/company/10361826?companyname=Black%20Knight%20Inc,146
ServiceNow Developer,CrackaJack Digital Solutions,"Plano, TX, Columbus, OH & Wilmington, DE Job responsibilities: Executes software solutions, design, development, and technical troubleshooting with ability to think beyond routine or conventional approaches to build solutions or break down technical problems Creates secure and high-quality production code and maintains algorithms that run synchronously with appropriate systems Produces architecture and design artifacts for complex applications while being accountable for ensuring design constrai","Dallas, TX, USA","Contract, Third Party",Data Internship,1 day ,2024-05-03 03:12:50.528905,,,https://www.dice.com/company/91021502?companyname=CrackaJack%20Digital%20Solutions,146
ETL ODI Developer,P2PSoftTek Inc,"ETL ODI Developer Remote Role  Description  ODI Experience Proficient in PL SQL, Oracle SQL Plusses SSIS experience - OBI: Operations business intelligence - Data analytics/data science - Business IT unit - Why? We sit in business and provide analytics solution to the business - Most of work supports electric ops and working with field crews, office, working with EMS data, ATMS, GIS, SAP, all sorts of data sets 70 different data sets analytics on data - Oracle based technology stack - Solutions","Dallas, TX, USA","Contract, Third Party",Data Internship,60+ days ,2024-03-05 03:12:50.528905,19 hours ago ,,https://www.dice.com/company/90868495?companyname=P2PSoftTek%20Inc,146
Consulting Director - Digital Transformation (remote),RedRiver Systems L.L.C.,"Great opportunity within growing international company developing state-of-the-art products supporting IoT and communication systems worldwide. This is a hands-on opportunity working with customers creating Digital Transformation solutions to drive their Overall Equipment Effectiveness. RESPONSIBILITIES Identify, prioritize, frame and structure complex and ambiguous challenges to help clients build realistic and scalable digital strategies that meet their company specific needs.Lead Digital Tran","Dallas, TX, USA",Full-time,Data Internship,9 days ,2024-04-25 03:12:50.528905,20 hours ago ,,https://www.dice.com/company/10122941?companyname=RedRiver%20Systems%20L.L.C.,146
AI Engineer - Open Source Models Specialist,P2PSoftTek Inc,"AI Engineer - Open Source Models Specialist Remote Description :  1. Research, develop, and implement state-of-the-art AI models using open source frameworks and tools, with a focus on Hugging Face Datasets. 2. Fine-tune pre-trained models to specific tasks and domains, ensuring optimal performance and accuracy. 3. Build and optimize NLP encoders and transformers to support various natural language processing tasks and applications. 4. Design and maintain a scalable vector database for efficient","Dallas, TX, USA","Contract, Third Party",Data Internship,7 days ,2024-04-27 03:12:50.528905,19 hours ago ,,https://www.dice.com/company/90868495?companyname=P2PSoftTek%20Inc,146
ServiceNow Developer,Info Dinamica Inc,"Must Have:  Certifications verified Minimum two (Certification Verification email require from suppliers)Role verified Should be part of core development and Implementation team. Done scripting and Rest API based integrations.Understand converting a Business Requirements to a workflow and implement the same.HR Service Delivery module experienceService portal experience.Job responsibilities Executes software solutions, design, development, and technical troubleshooting with ability to think beyon","Dallas, TX, USA",Contract,Data Internship,3 days ,2024-05-01 03:12:50.528905,,,https://www.dice.com/company/91091604?companyname=Info%20Dinamica%20Inc,146
Sales Intern (IT),RisamSoft Inc,"Duration: 3-6 months, with potential for long-term conversion. Job Description: We are a rapidly growing technology company looking for an enthusiastic and driven Sales Intern to join our dynamic sales team. This position offers the opportunity to gain firsthand experience in sales and marketing strategies, customer relationship management, and the fast-paced environment of a tech startup. The ideal candidate is a motivated individual with a passion for technology and an eagerness to learn and c","Dallas, TX, USA",Full-time,Data Internship,19 days ,2024-04-15 03:12:50.528905,19 days ago ,,https://www.dice.com/company/91112109?companyname=RisamSoft%20Inc,146
Lead Salesforce Developer,Incedo Inc,"Position: Salesforce Technical Lead  Location: Pittsburgh, PA (remote) Duration: Full time As a Salesforce Lead with expertise in Experience Cloud, Service Cloud, and Marketing Cloud, you will play a critical role in the design, development, and maintenance of our client s Salesforce ecosystem. Must have experience in working with globally distributed teams and agile delivery. You will collaborate with cross-functional teams to implement and optimize solutions that enhance customer experiences,","Dallas, TX, USA",Full-time,Data Internship,3 days ,2024-05-01 03:12:50.528905,,,https://www.dice.com/company/10476889?companyname=Incedo%20Inc,146
Sr. Java Developer - Hybrid Role - Dallas/TX,CoppelTech,"Looking for a Mid-Sr level Java developer with atleast 8 years of experience for a Banking Client with following skills :- Responsibilities: Design, develop, and maintain high-quality Java applications and services.Collaborate with product owners, business analysts, and other stakeholders to gather and refine requirements.Translate business requirements into technical specifications and architectural designs.Implement best practices for software development, including code reviews, testing, and","Dallas, TX, USA","Third Party, Contract",Data Internship,7 days ,2024-04-27 03:12:50.528905,,,https://www.dice.com/company/91141956?companyname=CoppelTech,146
Tricentis Tosca Neoload Architect,SumasEdge Corporation,"We are seeking a skilled and experienced Tricentis Tosca & NeoLoad Architect to join our dynamic team. The ideal candidate will have a strong background in software testing, particularly in test automation using Tricentis Tosca, as well as performance testing using NeoLoad. This role will involve designing, implementing, and optimizing test automation and performance testing solutions to ensure the quality and scalability of our software products.  Responsibilities:  Design and implement test au","Dallas, TX, USA","Third Party, Contract",Data Internship,23 days ,2024-04-11 03:12:50.544550,16 hours ago ,,https://www.dice.com/company/90859492?companyname=SumasEdge%20Corporation,146
Service Now Developer @W2,Globex IT Solutions INC,"Job Title: Service Now Developer Experience: 6 to 12+ Years Location: Wilmington DE, Columbus OH, Plano TX (Non-Locals are fine for Contractors) Duration: Long Term Job Description: Certifications verified Minimum two (Certification Verification email require from suppliers)Role verified Should be part of core development and Implementation team. Done scripting and Rest API based integrations.Understand converting a Business Requirements to a workflow and implement the same.HR Service Delivery m","Dallas, TX, USA",Full-time,Data Internship,3 days ,2024-05-01 03:12:50.544550,20 hours ago ,,https://www.dice.com/company/91135097?companyname=Globex%20IT%20Solutions%20INC,146
Fullstack Developer (W2/1099),ResolveTech Solutions Inc.,"5+ years of experience with backend frameworks (node.js, NestJS)5+ years of solid foundation and understanding of relational and NoSQL database principles.5+ years of experience with AWS Cloud Services5+ years of experience in creating API using NodeJS, Python, Java, or Go developing software solutions for real world problems (Recent experience in NodeJS required)5+ years of experience with microservices or SOA Architecture and other design patternsExperience working with Confluent Kafka, Kafka","Dallas, TX, USA",Contract,Data Internship,29 days ,2024-04-05 03:12:50.544550,,,https://www.dice.com/company/10368525?companyname=ResolveTech%20Solutions%20Inc.,146
Sales Leader - Insurance,"IRIS Software, Inc.","About IRIS Software Inc. IRIS Software Inc. ( has a proven legacy of over 3 decades in helping our enterprise clients thrive with technology-enabled transformation across Banking, Financial Services, Insurance, Life Sciences, Healthcare, Professional Services, Manufacturing, Transportation, and Logistics sectors. Our services cover core, complex, mission-critical Application and Product Engineering, Data and Analytics, Cloud Engineering, DevSecOps, Quality Engineering, UX transformation, and Bus","Dallas, TX, USA","Full-time, Third Party",Data Internship,60+ days ,2024-03-05 03:12:50.544550,8 days ago ,,https://www.dice.com/company/irissoft?companyname=IRIS%20Software%2C%20Inc.,146
Pear Script Developer,SelSoft Inc.,"Hi Thara, Greetings from Selsoft Inc!! Role: Perl Script developer Location: Plano, TX (Day 1 Onsite) Duration: Contract Looking for 6-8 Yrs of Perl/Shell Scripting development experience. Participating in planning the software architecture of new systems spanning multiple teams and platforms Unix or Linux command Line Deliver high quality, scalable code to solve both tactical and strategic problems. Analysis of requirements, high level and detailed design, integration, and implementation activi","Dallas, TX, USA","Third Party, Contract",Data Internship,7 days ,2024-04-27 03:12:50.544550,,,https://www.dice.com/company/10307276?companyname=SelSoft%20Inc.,146
Software Engineer in Test - Playwright with Typescript,Vidorra Consulting Group,"Visa Sponsorship is available for this opportunity. Our reputed client based out of the Houston area is seeking for multiple Sr. Full Stack Quality Engineer with strong hands-on Manual testing experience on cloud-based infrastructure and services in Serverless, Event driven architectures on Azure cloud. Deep understanding and problem-solving ability of various complexities, experience collaborating on teams with multiple disciplines (DevOps, Data engineers, Software engineers). Self-organized an","Dallas, TX, USA",Full-time,Data Internship,60+ days ,2024-03-05 03:12:50.544550,8 days ago ,,https://www.dice.com/company/RTX1a5d37?companyname=Vidorra%20Consulting%20Group,146
"ServiceNow Architect field service module mandatory , Remote",Spiceorb,"Hi, This is Upasna from Spiceorb.we have opening for Servicenow Architect role.If you are available and interested send your updated resume to  ServiceNow Architect, remote role The ServiceNow Architect plays a critical role in the design, implementation, and optimization of ServiceNow solutions within the organization.This position requires a deep understanding of the ServiceNow platform, IT service management processes, and business requirements to architect solutions that drive efficiency, au","Dallas, TX, USA","Contract, Third Party",Data Internship,9 days ,2024-04-25 03:12:50.544550,7 days ago ,,https://www.dice.com/company/91109480?companyname=Spiceorb,146
