Job Title,Company Name,Job Description,Location,Employment Type,Query_Value,Posted Scraped,Posted On,Updated Scraped,Updated On,Company Link,From Total Job Count
SAP OTC consultant,Mahaugha LLC,"Job Description: Proficient in SAP OTC (Order to Cash) and integration with other SAP modules.Extensive experience with SAP S4 HANA transformations and migrations.Strong understanding of SAP ABAP/4 language for debugging and enhancing standard SAP applications.Exceptional ability in end-to-end implementation of SAP projects.Superior communication skills, both written and verbal for liaising with stakeholders at all levels to gatherrequirements and provide updates.Have experience with integration","Chicago, IL, USA",Contract,Data Internship,22 days ,2024-04-12 03:13:31.772864,16 days ago ,,https://www.dice.com/company/91114983?companyname=Mahaugha%20LLC,116
Remote Alteryx ETL developer Full time or Part time,CapB InfoteK LLC,"We have an immediate need for a strong Alteryx ETL Developer /Data Engineer to participate in  one of our Data Management Project . This is a 100% remote opportunity, but consultants need to have a place of residence anywhere in Wisconsin. Desired Experience:Using ETL tools to design ETL jobs (ETL 6 years, preferably 2 years of with Alteryx)Developing various types of data loads and Implementing change data capture (CDC)Testing and debugging ETL. Developing complex SQL. ETL job scheduling Loadin","Chicago, IL, USA",Contract,Data Internship,53 days ,2024-03-12 03:13:31.772864,23 days ago ,,https://www.dice.com/company/10343479?companyname=CapB%20InfoteK%20LLC,116
Principal Enterprise Architect-12 Months Contract-Remote opportunity.,Accion Labs,Greetings from Accionlabs!!  Our Direct client is looking for Principal Enterprise Architect-12 Months Contract-Remote opportunity.  Job Description: As Principal Architect - Enterprise you will drive world-class cloud solutions based on the AWS & Azure platform to accelerate the delivery of our customer facing expert solutions and improve the reliability & security of our applications. You will take a lead role in defining and promoting the architecture direction and governance for Cloud strate,"Chicago, IL, USA","Contract, Third Party",Data Internship,17 hours ,2024-05-03 10:13:31.772864,17 hours ago ,,https://www.dice.com/company/10428868?companyname=Accion%20Labs,116
Senior Data Analyst,Vy Systems,"Year of experience 10+Expert in SQLData warehousing conceptsData prep, ability to connect data across different sources to solve a problem.Critical thinking & Problem-solvingAttention to detail.Domain knowledge automotive finance or loan processingAbility to reverse engineer from Qlik sense, Alteryx, JCL s, Cobol code etc. to move on perm warehouse to Google Cloud Platform.Knowledge of Google Cloud Platform BigqueryTesting to catch issues before going to UAT.","Chicago, IL, USA","Contract, Third Party",Data Internship,24 days ,2024-04-10 03:13:31.779395,24 days ago ,,https://www.dice.com/company/10114746?companyname=Vy%20Systems,116
Mainframe Computer Operator II - Night Shift,Black Knight Inc,"SUMMARYResponsible for operating computer, computer-related hardware and other operations area equipment. Performs support activities in computer operations.  SHIFT Night Shift: 7:00pm - 7:00am ET Wednesday - Friday and every other Saturday.  This position can be 100% remote!  RESPONSIBILITIES Monitors and controls a computer console to process and complete jobs.Investigates error conditions in computer processing, equipment malfunction and/or network (on-line) performance in order to determine","Chicago, IL, USA",Full-time,Data Internship,60+ days ,2024-03-05 03:13:31.779395,29 days ago ,,https://www.dice.com/company/10361826?companyname=Black%20Knight%20Inc,116
ETL ODI Developer,P2PSoftTek Inc,"ETL ODI Developer Remote Role  Description  ODI Experience Proficient in PL SQL, Oracle SQL Plusses SSIS experience - OBI: Operations business intelligence - Data analytics/data science - Business IT unit - Why? We sit in business and provide analytics solution to the business - Most of work supports electric ops and working with field crews, office, working with EMS data, ATMS, GIS, SAP, all sorts of data sets 70 different data sets analytics on data - Oracle based technology stack - Solutions","Chicago, IL, USA","Contract, Third Party",Data Internship,60+ days ,2024-03-05 03:13:31.779395,19 hours ago ,,https://www.dice.com/company/90868495?companyname=P2PSoftTek%20Inc,116
Consulting Director - Digital Transformation (remote),RedRiver Systems L.L.C.,"Great opportunity within growing international company developing state-of-the-art products supporting IoT and communication systems worldwide. This is a hands-on opportunity working with customers creating Digital Transformation solutions to drive their Overall Equipment Effectiveness. RESPONSIBILITIES Identify, prioritize, frame and structure complex and ambiguous challenges to help clients build realistic and scalable digital strategies that meet their company specific needs.Lead Digital Tran","Chicago, IL, USA",Full-time,Data Internship,9 days ,2024-04-25 03:13:31.779395,20 hours ago ,,https://www.dice.com/company/10122941?companyname=RedRiver%20Systems%20L.L.C.,116
AI Engineer - Open Source Models Specialist,P2PSoftTek Inc,"AI Engineer - Open Source Models Specialist Remote Description :  1. Research, develop, and implement state-of-the-art AI models using open source frameworks and tools, with a focus on Hugging Face Datasets. 2. Fine-tune pre-trained models to specific tasks and domains, ensuring optimal performance and accuracy. 3. Build and optimize NLP encoders and transformers to support various natural language processing tasks and applications. 4. Design and maintain a scalable vector database for efficient","Chicago, IL, USA","Contract, Third Party",Data Internship,7 days ,2024-04-27 03:13:31.779395,19 hours ago ,,https://www.dice.com/company/90868495?companyname=P2PSoftTek%20Inc,116
Oracle SOA/ODI; webMethods,Anveta Inc,"Title: Oracle SOA/ODI; webMethods Work location: Rosemont, IL- 3 days a week- Onsite from day 1  Job description  Strong Development and Support knowledge in Oracle ODI and FMW SOA with at least 8 years Design and develop ETL solutions using ODI to integrate data from various sources into data warehouse. Create mappings, workflows, and load plans to move data from source systems to target systems.Develop and maintain ODI interfaces, packages, procedures, and functions. Analyze and identify the r","Chicago, IL, USA","Contract, Third Party",Data Internship,60+ days ,2024-03-05 03:13:31.779395,8 days ago ,,https://www.dice.com/company/10312854?companyname=Anveta%20Inc,116
Lead Salesforce Developer,Incedo Inc,"Position: Salesforce Technical Lead  Location: Pittsburgh, PA (remote) Duration: Full time As a Salesforce Lead with expertise in Experience Cloud, Service Cloud, and Marketing Cloud, you will play a critical role in the design, development, and maintenance of our client s Salesforce ecosystem. Must have experience in working with globally distributed teams and agile delivery. You will collaborate with cross-functional teams to implement and optimize solutions that enhance customer experiences,","Chicago, IL, USA",Full-time,Data Internship,3 days ,2024-05-01 03:13:31.779395,,,https://www.dice.com/company/10476889?companyname=Incedo%20Inc,116
Tricentis Tosca Neoload Architect,SumasEdge Corporation,"We are seeking a skilled and experienced Tricentis Tosca & NeoLoad Architect to join our dynamic team. The ideal candidate will have a strong background in software testing, particularly in test automation using Tricentis Tosca, as well as performance testing using NeoLoad. This role will involve designing, implementing, and optimizing test automation and performance testing solutions to ensure the quality and scalability of our software products.  Responsibilities:  Design and implement test au","Chicago, IL, USA","Third Party, Contract",Data Internship,23 days ,2024-04-11 03:13:31.779395,16 hours ago ,,https://www.dice.com/company/90859492?companyname=SumasEdge%20Corporation,116
Sales Leader - Insurance,"IRIS Software, Inc.","About IRIS Software Inc. IRIS Software Inc. ( has a proven legacy of over 3 decades in helping our enterprise clients thrive with technology-enabled transformation across Banking, Financial Services, Insurance, Life Sciences, Healthcare, Professional Services, Manufacturing, Transportation, and Logistics sectors. Our services cover core, complex, mission-critical Application and Product Engineering, Data and Analytics, Cloud Engineering, DevSecOps, Quality Engineering, UX transformation, and Bus","Chicago, IL, USA","Full-time, Third Party",Data Internship,60+ days ,2024-03-05 03:13:31.779395,8 days ago ,,https://www.dice.com/company/irissoft?companyname=IRIS%20Software%2C%20Inc.,116
Software Engineer in Test - Playwright with Typescript,Vidorra Consulting Group,"Visa Sponsorship is available for this opportunity. Our reputed client based out of the Houston area is seeking for multiple Sr. Full Stack Quality Engineer with strong hands-on Manual testing experience on cloud-based infrastructure and services in Serverless, Event driven architectures on Azure cloud. Deep understanding and problem-solving ability of various complexities, experience collaborating on teams with multiple disciplines (DevOps, Data engineers, Software engineers). Self-organized an","Chicago, IL, USA",Full-time,Data Internship,60+ days ,2024-03-05 03:13:31.779395,8 days ago ,,https://www.dice.com/company/RTX1a5d37?companyname=Vidorra%20Consulting%20Group,116
"ServiceNow Architect field service module mandatory , Remote",Spiceorb,"Hi, This is Upasna from Spiceorb.we have opening for Servicenow Architect role.If you are available and interested send your updated resume to  ServiceNow Architect, remote role The ServiceNow Architect plays a critical role in the design, implementation, and optimization of ServiceNow solutions within the organization.This position requires a deep understanding of the ServiceNow platform, IT service management processes, and business requirements to architect solutions that drive efficiency, au","Chicago, IL, USA","Contract, Third Party",Data Internship,9 days ,2024-04-25 03:13:31.779395,7 days ago ,,https://www.dice.com/company/91109480?companyname=Spiceorb,116
Automation Architect,Qualibar,"Job Title: Automation Architect Position: Full Time Client: PWC Location: Remote//Remote/Hybrid  Description: Experience in creation of application specific test strategy and Automation test plan Expertise in creation / maintenance of Test Automation framework (Hybrid / TDD / BDD) from scratch Expertise in creation of API / UI Automated test scripts using Selenium with Java & RestAPI/SoapUI  Exposure and experience in Katalon, Parasoft and Azure ADO are added advantage Hands on experience in del","Chicago, IL, USA",Full-time,Data Internship,60+ days ,2024-03-05 03:13:31.779395,19 hours ago ,,https://www.dice.com/company/91132260?companyname=Qualibar,116
Kafka Admin,Galax-Esystems Corp,"Role Kafka Tech Admin Location: Remote Duration:6-12 Months Job Responsibility Primary responsibility of Confluent Platform Administrator will be to build, test and maintain Kafka Cluster and its eco-system which is deployed to run Data Streaming use cases for various business units Experience Overall 5+ years of experience out of which 2+ years around Confluent Platform administration Mandatory Job Requirements Manage single and multi-node Kafka cluster deployed on VM, Docker and Kubernetes Con","Chicago, IL, USA","Contract, Third Party",Data Internship,13 hours ,2024-05-03 14:13:31.779395,,,https://www.dice.com/company/10230239?companyname=Galax-Esystems%20Corp,116
Jr. UI Developer (entry level/Intern) 1 to 3 years of experience.,New Jersey Tech Systems LLC,"New Jersey Tech Systems is a leader in the industry by offering high-technology solutions that save on overall time and cost. We do this by providing scalable support for clients entire project needs that are effective, affordable, and easy to understand. - Location: Princeton, NJ - Salary: $50,000 - $60,000. - Visa sponsorship is available for qualified employees. - *No experience is required but better to have. - 100% remote. - Contact details: | Knowledge and Skills: Exposed to and/or experie","Chicago, IL, USA",Full-time,Data Internship,4 days ,2024-04-30 03:13:31.795054,4 days ago ,,https://www.dice.com/company/90979221b?companyname=New%20Jersey%20Tech%20Systems%20LLC,116
Full-Stack Developer (entry level/Intern) 1 to 3 years of experience.,New Jersey Tech Systems LLC,"New Jersey Tech Systems is a leader in the industry through offering high-technology solutions that save on overall time and cost. We do this by providing scalable support for clients' entire project needs that are effective, affordable, and easy to understand. Location: Princeton, NJ. Salary: $50,000 - $60,000 Visa sponsorship is available for qualified employees. *No experience is required but better to have. - 100% remote. - Contact details: | Knowledge and Skills Knowledge of creating front-","Chicago, IL, USA",Full-time,Data Internship,4 days ,2024-04-30 03:13:31.795054,4 days ago ,,https://www.dice.com/company/90979221b?companyname=New%20Jersey%20Tech%20Systems%20LLC,116
"Workday HRIS Consultant|| Locals only from Chicago, IL [3 days Onsite]",Group Nine,"Title : Workday HRIS Consultant Location : Chicago, IL [3 days Onsite at the Old Post Office Building] Type : 6-12+ month Contract Job Description: Requirements: Bachelor s degree in management information systems, Human Resources, or a related field.7+ years  work experience, with a minimum of 4 years of HRIS/Workday experience.Proficiency in Workday Reporting & Workday Business Process Framework.Experience with Workday HCM Application ConfigurationAbility to work collaboratively and coordinate","Chicago, IL, USA","Contract, Third Party",Data Internship,2 days ,2024-05-02 03:13:31.795054,,,https://www.dice.com/company/80127832?companyname=Group%20Nine,116
Mid Level. Java Developer - Remote,CoppelTech,"Looking for a Mid level Java developer with atleast 6 years of experience on following skills :- Responsibilities: Design, develop, and maintain high-quality Java applications and services.Collaborate with product owners, business analysts, and other stakeholders to gather and refine requirements.Translate business requirements into technical specifications and architectural designs.Implement best practices for software development, including code reviews, testing, and documentation.Troubleshoot","Chicago, IL, USA","Contract, Third Party",Data Internship,4 days ,2024-04-30 03:13:31.795054,,,https://www.dice.com/company/91141956?companyname=CoppelTech,116
Workday HR Integrations,"Javen Technologies, Inc","Job Description:  Manage the continuous development, optimization, and security of the Workday platform. Ensure data integrity and accuracy within Workday through regular audits and maintenance activities. Develop and generate meaningful reports and analytics to support business decision-making. Provide vision and oversight to departmental operations and initiatives related to Workday. Evaluate current system configuration and respond to requests or inquiries on system capabilities. Identify are","Chicago, IL, USA","Contract, Third Party",Data Internship,19 hours ,2024-05-03 08:13:31.795054,,,https://www.dice.com/company/10334594?companyname=Javen%20Technologies%2C%20Inc,116
Scrum Master,Whiztek Corp,"Title: Scrum Master IVLocation: Chicago, ILDuration: Long Term Manager Comments :As ScrumMaster, you play a key role in the definition, development, implementation, and ongoing improvement of Agile practices (with an emphasis on Scrum) within the organization. You will facilitate sprint planning, retrospective, and daily activities related to stand-ups and sprint burn down; as well as maintain relevant metrics that help the team see and understand their progress during a sprint. In this role you","Chicago, IL, USA","Third Party, Contract",Data Internship,2 days ,2024-05-02 03:13:31.795054,,,https://www.dice.com/company/10132070?companyname=Whiztek%20Corp,116
SAP Logistics with Pre-Sales,Yash Technologies,"Company Description YASH Technologies is a 25+ year-young company with a goal to quadruple our revenue in the next 4 years. The kind of energy typical in a start-up, mixed with a strong foundation is what you will get to see at YASH today. As they say, what got you this far is not enough to get you to the next big milestone; and we are at that inflexion point. As a part of our growth plans, we are in the process of building on our strengths, while changing the way we operate internally and how w","Chicago, IL, USA",Full-time,Data Internship,24 days ,2024-04-10 03:13:31.795054,16 days ago ,,https://www.dice.com/company/10111847?companyname=Yash%20Technologies,116
Azure Cloud/DevOps Engineer -  Lead,Astir IT Solutions,"Experience as a cloud/DevOps engineer with Strong scripting skills. Experience with Microsoft Azure cloud services, including IaaS and PaaS technologies. Experience with automation tools such as Azure DevOps, Ansible, Terraform, or Chef. Build and maintain CI/CD pipelines to enable delivery of cloud-native applications. Implement infrastructure as code to automate the deployment of infrastructure resources. Design and implement monitoring and logging solutions for the cloud environment. Collabor","Chicago, IL, USA","Third Party, Contract",Data Internship,60+ days ,2024-03-05 03:13:31.795054,12 hours ago ,,https://www.dice.com/company/10110032?companyname=Astir%20IT%20Solutions,116
Lead BODS Consultant,HCL America Inc.,"We are HCLTech, one of the fastest-growing large tech companies in the world and home to 222,000+ people across 60 countries, supercharging progress through industry-leading capabilities centered around Digital, Engineering and Cloud. ( ) The driving force behind that work, our people, are diverse, creative, and passionate, raising the bar for excellence on a regular basis. We, in turn, work hard to bring out the best in them as we strive to help them find their spark and become the best version","Chicago, IL, USA",Full-time,Data Internship,46 days ,2024-03-19 03:13:31.795054,17 days ago ,,https://www.dice.com/company/hcl001APP?companyname=HCL%20America%20Inc.,116
SAP MM Functional consultant,Vrddhi Solutions LLC,"Position-SAP MM Functional consultant Location-onsite 2-3 days a week (Northfield) Visa: No OPT CPT Experience: 8+Years Duration-18m-2 years Job Description:  AP MM Functional Consultant Roles & ResponsibilitiesFacilitate the implementation and support of SAP MMPerform detailed analysis of complex business process requirements and provide appropriate system solutions; identify, interpret, validate and document customer requirementsFacilitate workshops to collect business requirementsMap client b","Chicago, IL, USA","Contract, Third Party",Data Internship,60+ days ,2024-03-05 03:13:31.795054,4 days ago ,,https://www.dice.com/company/91138338?companyname=Vrddhi%20Solutions%20LLC,116
BI Engineer :: Remote :: W2 Profiles Only,Aorton Inc,"Role : BI Analytics Engineer  Location: Remote Job Description: Six Month Expectations Contribute to the data pipeline process, creating new pipelines that further data availability on our BI platform Take ownership of portions of our data stack Proactively solve issues or errors within the data pipeline Take an active role in designing the future of our data pipeline or BI platforms Collaborate with the team on best practices and overall business strategy Take ownership of data office hours and","Chicago, IL, USA",Contract,Data Internship,1 day ,2024-05-03 03:13:31.795054,,,https://www.dice.com/company/91140841?companyname=Aorton%20Inc,116
