Job Title,Company Name,Job Description,Location,Employment Type,Query_Value,Posted Scraped,Posted On,Updated Scraped,Updated On,Company Link,From Total Job Count
Technical Architect,ASCII Group LLC,"Position: Architect on Ingestion tools like HVR & Appflow Location: Remote Duration: Long Term Client: Pharma  Description: HVR Administration: Relevant Exp 5+ years HVR Tool Management:  Lead the configuration, administration, and management of the HVR tool, ensuring its optimal performance and adherence to industry best practices.Configure data source connections and manage HVR agents.Identify and raise system capacity related issues (storage, licenses, performance threshold).Participate in ov","San Jose, CA, USA","Third Party, Contract",Data Scientist,3 days ,2024-05-01 03:09:22.660410,2 days ago ,,https://www.dice.com/company/10117479?companyname=ASCII%20Group%20LLC,114
Azure Data Engineer with Talend,StratG Inc,"Stratg Inc is looking for Azure Data engineer for our Direct Client in New York/New Jersey, Please share suitable profiles. Title: Azure Data engineer with Talend Location: NY/NJ Duration:  Longterm JD: -Strong Experience in Azure Data Engineer. -Strong ETL experience  -Talend Experience -Good Knowledge in Basic Java Interested People please share resume on my email  or you can reach me at","San Jose, CA, USA","Third Party, Contract",Data Scientist,17 days ,2024-04-17 03:09:22.660410,,,https://www.dice.com/company/91138575?companyname=StratG%20Inc,114
Enterprise Data Speclialist,Genome International Corp,"looking for a contractor to provide Data Governance services in support of the Statewide Longitudinal Data Systems (SLDS) federal grant efforts. CDE received the grant award in 2020, and it will continue through February 2025. The early years of the grant focused on two use case areas, Adult Education (AE) and Concurrent Enrollment (CE). There is a significant technology component to this grant effort, CDE already has data-linking technology in place and part of the grant commitment is to modern","San Jose, CA, USA",Contract,Data Scientist,44 days ,2024-03-21 03:09:22.660410,1 day ago ,,https://www.dice.com/company/genwi001?companyname=Genome%20International%20Corp,114
Power BI Developer,Symphony Corporation,"Responsibilities: Quickly assimilate and extract relevant supply chain data from our extensive data lake.Develop, design, and maintain advanced Power BI reports and dashboards specific to supply chain metrics.Utilize complex data sources in a Supply Chain context, including but not limited to inventory levels, logistics performance, and vendor management.Transform raw data into meaningful insights through engaging visuals and interactive reports.Work closely with Supply Chain stakeholders to ide","San Jose, CA, USA",Contract,Data Scientist,14 days ,2024-04-20 03:09:22.660410,,,https://www.dice.com/company/10115170?companyname=Symphony%20Corporation,114
SOLUTIONS ARCHITECT,TribolaTech Inc.,"15+ YEARS EXPERIENCE Responsibilities: Data Ingestion:Lead the design and development of data ingestion processes, extracting data from various sources and formats.Data Lake Architecture:Architect, implement, and maintain the data lake architecture, including landing, raw, and curated layers, ensuring efficient storage, processing, and retrieval of data.Staging Area Management:Establish and manage the staging area within the data lake, facilitating the consolidation and preparation of data befor","San Jose, CA, USA",Contract,Data Scientist,11 days ,2024-04-23 03:09:22.660410,,,https://www.dice.com/company/10410723?companyname=TribolaTech%20Inc.,114
AI Consulting Lead - SVP,"ReQignition, Inc.","Company DescriptionBlend is a premier AI services provider, committed to co-creating meaningful impact for its clients through the power of data science, AI, technology, and people. With a mission to fuel bold visions, Blend tackles significant challenges by seamlessly aligning human expertise with artificial intelligence. The company is dedicated to unlocking value and fostering innovation for its clients by harnessing world-class people and data-driven strategy. We believe that the power of pe","San Jose, CA, USA",Full-time,Data Scientist,24 days ,2024-04-10 03:09:22.660410,,,https://www.dice.com/company/90941004?companyname=ReQignition%2C%20Inc.,114
Data Science with ML,Astir IT Solutions,"Experience with Machine Learning, Data Science, Data Engineering principles and technologies such as R, Python, SQL. Experience delivering and managing AI/ML based software products. Experience with agile software development methodology. Proven experience with data engineering and ETL techniques using data from a wide variety of data sources. Rigorous understanding of statistics/machine learning and ability to discern appropriate analytics techniques to problem-solve. Knowledge of data warehous","San Jose, CA, USA",Contract,Data Scientist,45 days ,2024-03-20 03:09:22.660410,12 hours ago ,,https://www.dice.com/company/10110032?companyname=Astir%20IT%20Solutions,114
SAP OTC consultant,Mahaugha LLC,"Job Description: Proficient in SAP OTC (Order to Cash) and integration with other SAP modules.Extensive experience with SAP S4 HANA transformations and migrations.Strong understanding of SAP ABAP/4 language for debugging and enhancing standard SAP applications.Exceptional ability in end-to-end implementation of SAP projects.Superior communication skills, both written and verbal for liaising with stakeholders at all levels to gatherrequirements and provide updates.Have experience with integration","San Jose, CA, USA",Contract,Data Scientist,22 days ,2024-04-12 03:09:22.660410,16 days ago ,,https://www.dice.com/company/91114983?companyname=Mahaugha%20LLC,114
Remote Alteryx ETL developer Full time or Part time,CapB InfoteK LLC,"We have an immediate need for a strong Alteryx ETL Developer /Data Engineer to participate in  one of our Data Management Project . This is a 100% remote opportunity, but consultants need to have a place of residence anywhere in Wisconsin. Desired Experience:Using ETL tools to design ETL jobs (ETL 6 years, preferably 2 years of with Alteryx)Developing various types of data loads and Implementing change data capture (CDC)Testing and debugging ETL. Developing complex SQL. ETL job scheduling Loadin","San Jose, CA, USA",Contract,Data Scientist,53 days ,2024-03-12 03:09:22.660410,23 days ago ,,https://www.dice.com/company/10343479?companyname=CapB%20InfoteK%20LLC,114
IBM Datacap Developer,P2PSoftTek Inc,"IBM Datacap Developer Remote Role Description : Collaborate with stakeholders to gather and analyze business requirements for document capture and data extraction processes.Design and architect IBM Datacap, AWS Textract solutions to meet business needs, including document classification, data extraction, and workflow automation.Develop and customize IBM Datacap, AWS Textract applications flows, modules, and components using Datacap Studio, Datacap Navigator, and other tools.Configure and optimiz","San Jose, CA, USA","Contract, Third Party",Data Scientist,24 days ,2024-04-10 03:09:22.660410,19 hours ago ,,https://www.dice.com/company/90868495?companyname=P2PSoftTek%20Inc,114
Principal Enterprise Architect-12 Months Contract-Remote opportunity.,Accion Labs,Greetings from Accionlabs!!  Our Direct client is looking for Principal Enterprise Architect-12 Months Contract-Remote opportunity.  Job Description: As Principal Architect - Enterprise you will drive world-class cloud solutions based on the AWS & Azure platform to accelerate the delivery of our customer facing expert solutions and improve the reliability & security of our applications. You will take a lead role in defining and promoting the architecture direction and governance for Cloud strate,"San Jose, CA, USA","Contract, Third Party",Data Scientist,17 hours ,2024-05-03 10:09:22.660410,17 hours ago ,,https://www.dice.com/company/10428868?companyname=Accion%20Labs,114
Senior Data Analyst,Vy Systems,"Year of experience 10+Expert in SQLData warehousing conceptsData prep, ability to connect data across different sources to solve a problem.Critical thinking & Problem-solvingAttention to detail.Domain knowledge automotive finance or loan processingAbility to reverse engineer from Qlik sense, Alteryx, JCL s, Cobol code etc. to move on perm warehouse to Google Cloud Platform.Knowledge of Google Cloud Platform BigqueryTesting to catch issues before going to UAT.","San Jose, CA, USA","Contract, Third Party",Data Scientist,24 days ,2024-04-10 03:09:22.660410,24 days ago ,,https://www.dice.com/company/10114746?companyname=Vy%20Systems,114
Mainframe Computer Operator II - Night Shift,Black Knight Inc,"SUMMARYResponsible for operating computer, computer-related hardware and other operations area equipment. Performs support activities in computer operations.  SHIFT Night Shift: 7:00pm - 7:00am ET Wednesday - Friday and every other Saturday.  This position can be 100% remote!  RESPONSIBILITIES Monitors and controls a computer console to process and complete jobs.Investigates error conditions in computer processing, equipment malfunction and/or network (on-line) performance in order to determine","San Jose, CA, USA",Full-time,Data Scientist,60+ days ,2024-03-05 03:09:22.660410,29 days ago ,,https://www.dice.com/company/10361826?companyname=Black%20Knight%20Inc,114
ETL ODI Developer,P2PSoftTek Inc,"ETL ODI Developer Remote Role  Description  ODI Experience Proficient in PL SQL, Oracle SQL Plusses SSIS experience - OBI: Operations business intelligence - Data analytics/data science - Business IT unit - Why? We sit in business and provide analytics solution to the business - Most of work supports electric ops and working with field crews, office, working with EMS data, ATMS, GIS, SAP, all sorts of data sets 70 different data sets analytics on data - Oracle based technology stack - Solutions","San Jose, CA, USA","Contract, Third Party",Data Scientist,60+ days ,2024-03-05 03:09:22.660410,19 hours ago ,,https://www.dice.com/company/90868495?companyname=P2PSoftTek%20Inc,114
Consulting Director - Digital Transformation (remote),RedRiver Systems L.L.C.,"Great opportunity within growing international company developing state-of-the-art products supporting IoT and communication systems worldwide. This is a hands-on opportunity working with customers creating Digital Transformation solutions to drive their Overall Equipment Effectiveness. RESPONSIBILITIES Identify, prioritize, frame and structure complex and ambiguous challenges to help clients build realistic and scalable digital strategies that meet their company specific needs.Lead Digital Tran","San Jose, CA, USA",Full-time,Data Scientist,9 days ,2024-04-25 03:09:22.660410,20 hours ago ,,https://www.dice.com/company/10122941?companyname=RedRiver%20Systems%20L.L.C.,114
AI Engineer - Open Source Models Specialist,P2PSoftTek Inc,"AI Engineer - Open Source Models Specialist Remote Description :  1. Research, develop, and implement state-of-the-art AI models using open source frameworks and tools, with a focus on Hugging Face Datasets. 2. Fine-tune pre-trained models to specific tasks and domains, ensuring optimal performance and accuracy. 3. Build and optimize NLP encoders and transformers to support various natural language processing tasks and applications. 4. Design and maintain a scalable vector database for efficient","San Jose, CA, USA","Contract, Third Party",Data Scientist,7 days ,2024-04-27 03:09:22.660410,19 hours ago ,,https://www.dice.com/company/90868495?companyname=P2PSoftTek%20Inc,114
Test Do Not Apply - Senior Full Stack Developer,Dice US Sales Demo Account,"Job Type: Full-time Location: Greenwood Village, Colorado We are seeking an experienced Senior Full Stack Developer to join our dynamic team. The successful candidate will be responsible for developing, maintaining, and enhancing web applications that meet the needs of our clients. As a Senior Full Stack Developer, you will work closely with our cross-functional teams to ensure that our products are delivered on time, within budget, and to the highest quality standards. Responsibilities: Develop","San Jose, CA, USA",Full-time,Data Scientist,18 days ,2024-04-16 03:09:22.660410,4 days ago ,,https://www.dice.com/company/dicedemo?companyname=Dice%20US%20Sales%20Demo%20Account,114
Software Engineer in Test - Playwright with Typescript,Vidorra Consulting Group,"Visa Sponsorship is available for this opportunity. Our reputed client based out of the Houston area is seeking for multiple Sr. Full Stack Quality Engineer with strong hands-on Manual testing experience on cloud-based infrastructure and services in Serverless, Event driven architectures on Azure cloud. Deep understanding and problem-solving ability of various complexities, experience collaborating on teams with multiple disciplines (DevOps, Data engineers, Software engineers). Self-organized an","San Jose, CA, USA",Full-time,Data Scientist,60+ days ,2024-03-05 03:09:22.660410,8 days ago ,,https://www.dice.com/company/RTX1a5d37?companyname=Vidorra%20Consulting%20Group,114
Performance Testing,VKore Solutions LLC,"Hi, Urgent position of Performance testing Location- RTP NC/ San Jose CA  3-5 years of working knowledge and implementations of performance testing tool sets: Neo Load and Apache Imeter. Working knowledge with AppDynamics or New RelicExperience with UX Performance Testing, Google light house .Knowledge of BlazeMeter or other cloud based load generator solutions is a plus. Define Performance Test requirements by working with key business and project stakeholders.Create Performance Test scripts, u","San Jose, CA, USA","Third Party, Contract",Data Scientist,11 hours ,2024-05-03 16:09:22.674028,,,https://www.dice.com/company/91099467?companyname=VKore%20Solutions%20LLC,114
SAP IBP S&OP Functional Consultant,Lean Axis Inc,"Looking for a senior SAP IBP Sales and Operations Planning (S&OP) functional consultant for a greenfield project. As an SAP IBP S&OP Functional Consultant, you will be responsible for configuring and optimizing the SAP Integrated Business Planning (IBP) solution specifically related to sales and operations planning (S&OP).  <>Responsibilities:IBP Model Configuration: Collaborate with business stakeholders to understand S&OP requirements.Configure IBP planning areas, including time profiles, key","San Jose, CA, USA","Contract, Third Party",Data Scientist,10 days ,2024-04-24 03:09:22.674744,,,https://www.dice.com/company/RTX13ac32?companyname=Lean%20Axis%20Inc,114
PLM Analyst,Cygnus Professionals,"Role:  PLM Analyst Location: Sunnyvale CA , Redmond WA, Seattle (Stadium), New York (Farley), and Austin TX (Onsite) Consultant has to be onsite at any one of the location mentioned above. Overview As Product Configuration Analyst will work side-by-side with engineering and business teams that are leading innovation in this exciting new product category.  The Product Configuration Analyst will support product programs by managing component and BOM creation from early concept through obsolescence","San Jose, CA, USA","Contract, Third Party",Data Scientist,11 days ,2024-04-23 03:09:22.674744,7 days ago ,,https://www.dice.com/company/10426508?companyname=Cygnus%20Professionals,114
Data Engineer with Google Cloud Platform,Astir IT Solutions,"9+ years of hands-on experience with developing data warehouse solutions and data products. 5+ years of hands-on experience developing a distributed data processing platform with Hadoop, Hive,Scala, Airflow or a workflow orchestration solution are required 5+ years of experience in Google Cloud Platform,GCS Data proc, BIG Query 2+ years of hands-on experience in modeling(Erwin) and designing schema for data lakes or for RDBMS platforms. Experience with programming languages: Python, Java, Scala,","San Jose, CA, USA",Contract,Data Scientist,52 days ,2024-03-13 03:09:22.675767,12 hours ago ,,https://www.dice.com/company/10110032?companyname=Astir%20IT%20Solutions,114
ACI Engineer,World Wide Technology,"Job Title:ACI EngineerLocation: Hybrid in San JoseDuration: 6+ months CTH  Job Overview: As an ACI Security Engineer, you will play a critical role in designing, implementing, and managing security measures within our network, with a strong focus on network segmentation and the integration of Cisco Firepower Threat Defense. Your responsibilities will be pivotal in safeguarding our network assets and sensitive data from potential threats and breaches. Key Responsibilities: ACI Network Segmentatio","San Jose, CA, USA","Contract, Third Party",Data Scientist,9 days ,2024-04-25 03:09:22.676767,,,https://www.dice.com/company/10111827a?companyname=World%20Wide%20Technology,114
Generative AI,VKore Solutions LLC,"Hi, Urgent position of Generative AI Location - SanJose,CA/RTP,NC - Customer MDM has numerous challenging problems to solve using cutting-edge technologies that have a direct impact on Cisco's business Responsibilities Develop algorithms to drive our diverse range of Customer MDM requirements, including search, match, ranking, alignment, labeling and enrichment. Combine deep languege models, state-of-the-art Generative Al models, and classical MU/NLP techniques to create high-quality solutions D","San Jose, CA, USA","Contract, Third Party",Data Scientist,10 hours ,2024-05-03 17:09:22.676767,,,https://www.dice.com/company/91099467?companyname=VKore%20Solutions%20LLC,114
Machine Learning Infrastructure Engineer,SGS Consulting,"Request Highlights:  Client Reality Labs (RL) Sensors Team is helping build novel products in Augmented and Virtual Reality. Client AR/VR research and development in Sensors and Sensing Systems is driving the state-of-the-art forward through relentless innovation. Our team explores, develops, and delivers new cutting-edge technologies that serve as the foundation of current and future AR/VR products at Client.  We are looking for candidates with experience in software engineering with a deep und","San Jose, CA, USA",Contract,Data Scientist,60+ days ,2024-03-05 03:09:22.677765,16 hours ago ,,https://www.dice.com/company/10123373?companyname=SGS%20Consulting,114
BI Engineer :: Remote :: W2 Profiles Only,Aorton Inc,"Role : BI Analytics Engineer  Location: Remote Job Description: Six Month Expectations Contribute to the data pipeline process, creating new pipelines that further data availability on our BI platform Take ownership of portions of our data stack Proactively solve issues or errors within the data pipeline Take an active role in designing the future of our data pipeline or BI platforms Collaborate with the team on best practices and overall business strategy Take ownership of data office hours and","San Jose, CA, USA",Contract,Data Scientist,1 day ,2024-05-03 03:09:22.677765,,,https://www.dice.com/company/91140841?companyname=Aorton%20Inc,114
Azure Databricks Engineer,SumasEdge Corporation,"Responsibilities: Hands on development and support of new or existing data applications.Work closely with business and analysts to understand data and business processes and make recommendations to clients as requested on best practices or long-term solutions to resolve current issues and also for future system designWorks closely with Application and Enterprise Architects to create/review low level implementation designs, understand high level data flow designs developed by data architects.Prov","San Jose, CA, USA","Contract, Third Party",Data Scientist,2 days ,2024-05-02 03:09:22.678780,16 hours ago ,,https://www.dice.com/company/90859492?companyname=SumasEdge%20Corporation,114
Cloud Architect-Google Cloud Platform,Cloudpaths,"Looking for a Google Cloud Platform Engineer/Google Cloud Platform Developer for one of my direct clients in US. The client is neither looking for core data engineer nor DevOps/SRE. Required: - Experience in leading the architecture and design of complex cloud solutions on Google Cloud Platform (Google Cloud Platform) to meet business objectives and performance requirements.Experience in developing and implement data storage and management strategies on Google Cloud Platform, utilizing services","San Jose, CA, USA","Contract, Third Party",Data Scientist,16 hours ,2024-05-03 11:09:22.679780,,,https://www.dice.com/company/91016258?companyname=Cloudpaths,114
Workday Prism Developer,HL Solutions LLC,"Workday Prism Developer  Expert in developing complex Workday Prism Pipelines and handling high volumes of data in and out of Workday Prism Analytics  Extensive hands-on experience in Prism Transformations such as Unpivot, Group by, Filter, Rank  Good understanding of Data Change Tasks (DCTs) to perform CRUD operations  Hands-on Experience in creating Custom Organizations, Base Data Sets, Derived Datasets  Able to understand business requirements, develop and deliver code in a fast-paced environ","San Jose, CA, USA","Third Party, Contract",Data Scientist,19 hours ,2024-05-03 08:09:22.679780,,,https://www.dice.com/company/91089103?companyname=HL%20Solutions%20LLC,114
Role : Sr.Machine Learning Operations Engineer - Remote ( Full Time ),Radiantze,"Job Summary: Role : Sr.Machine Learning Operations EngineerRemoteFulltime  JD: As a Senior Machine Learning Operations (MLOps) Engineer, you will be instrumental in deploying robust, scalable machine learning solutions. You will ensure these are tailored to meet the expansive needs of CVS Health s varied healthcare services. This role demands a high level of proficiency in machine learning technologies and programming, coupled with rigorous vetting processes to maintain the highest standards of","San Jose, CA, USA","Full-time, Third Party",Data Scientist,3 days ,2024-05-01 03:09:22.680780,,,https://www.dice.com/company/91140385?companyname=Radiantze,114
Neo4j Data Engineer,Incedo Inc,"Position: Neo4j Data Engineer Location: Pittsburgh, PA (Remote) Duration: Full time Qualifications Minimum 3+ years of working experience with knowledge graphs/graph databasesExpertise with Graph database technology especially Neo4JExpertise with Python, and related software engineering platforms/frameworksExperience in designing and building highly scalable Knowledge Graphs in productionExperience developing APIs leveraging knowledge graph dataExperience with querying knowledge graphs using a g","San Jose, CA, USA",Full-time,Data Scientist,3 days ,2024-05-01 03:09:22.680780,,,https://www.dice.com/company/10476889?companyname=Incedo%20Inc,114
Mediation Developer with Digitalroute Experience at Remote locations,Accion Labs,"Job Title: Mediation Developer (Digital Route) Location: Remote Job Summary: We are seeking a talented and experienced Mediation Developer specializing in Digital Route to join our dynamic team. As a Mediation Developer, you will be responsible for designing, developing, and implementing mediation solutions using Digital Route Mediation platform. You will work closely with cross-functional teams to ensure seamless integration of mediation systems with various data sources and downstream systems.","San Jose, CA, USA","Contract, Third Party",Data Scientist,19 hours ,2024-05-03 08:09:22.681780,,,https://www.dice.com/company/10428868?companyname=Accion%20Labs,114
"Oracle Fusion Developers - Financials, HCM and SCM- (Multiple Roles)",Orasys LLC,"Looking for Multiple Positions for Experienced Oracle Fusion Developers with the below Skills with the following Skills: With Expert level; Working Experience of Oracle Fusion Financials, HCM and SCM.Experience with OIC and Design and Develop Integrations.Experience with Reports and Reporting Solutions(BI/OTBI)Experience with HCM ExtractsExperience with HCM Fast Formulas (Payroll, Benefits, Absence and Time and Labor)Should be able work independently. Expert with Data Conversions. HCM Data Loade","San Jose, CA, USA",Full-time,Data Scientist,9 days ,2024-04-25 03:09:22.682780,3 days ago ,,https://www.dice.com/company/RTX15035d?companyname=Orasys%20LLC,114
Mediation Developer (Digital Route),AmmaluIT,"Job Summary: We are seeking a talented and experienced Mediation Developer specializing in Digital Route to join our dynamic team. As a Mediation Developer, you will be responsible for designing, developing, and implementing mediation solutions using Digital Route Mediation platform. You will work closely with cross-functional teams to ensure seamless integration of mediation systems with various data sources and downstream systems. The ideal candidate will have a strong understanding of mediati","San Jose, CA, USA","Contract, Third Party",Data Scientist,8 days ,2024-04-26 03:09:22.682780,,,https://www.dice.com/company/RTX1ce8c7?companyname=AmmaluIT,114
